u,phi_mean,phi_sd,n
0.8750,0.086363,0.027311,10000
0.8800,0.087258,0.027587,10000
0.8850,0.088275,0.027982,10000
0.8900,0.089256,0.028280,10000
0.8950,0.090256,0.028611,10000
0.9000,0.091375,0.029003,10000
0.9050,0.092420,0.029383,10000
0.9100,0.093597,0.029816,10000
0.9150,0.094682,0.030131,10000
0.9200,0.095887,0.030598,10000
0.9250,0.096983,0.030941,10000
0.9300,0.098179,0.031522,10000
0.9350,0.099404,0.031938,10000
0.9400,0.100599,0.032348,10000
0.9450,0.101808,0.032682,10000
0.9500,0.103044,0.033060,10000
0.9550,0.104292,0.033536,10000
0.9600,0.105515,0.033985,10000
0.9650,0.106884,0.034371,10000
0.9700,0.108259,0.034883,10000
0.9750,0.109627,0.035257,10000
0.9800,0.110997,0.035727,10000
0.9850,0.112374,0.036170,10000
0.9900,0.113870,0.036599,10000
0.9950,0.115361,0.037146,10000
1.0000,1.000000,0.000000,10000
