u,phi_mean,phi_sd,n
0.3300,0.058928,0.009160,10000
0.3350,0.059913,0.009244,10000
0.3400,0.060877,0.009330,10000
0.3450,0.061838,0.009428,10000
0.3500,0.062795,0.009505,10000
0.3550,0.063750,0.009602,10000
0.3600,0.064686,0.009696,10000
0.3650,0.065638,0.009792,10000
0.3700,0.066583,0.009886,10000
0.3750,0.067499,0.009967,10000
0.3800,0.068420,0.010067,10000
0.3850,0.069331,0.010163,10000
0.3900,0.070252,0.010256,10000
0.3950,0.071177,0.010359,10000
0.4000,0.072076,0.010457,10000
0.4050,0.072996,0.010567,10000
0.4100,0.073919,0.010666,10000
0.4150,0.074840,0.010775,10000
0.4200,0.075762,0.010867,10000
0.4250,0.076667,0.010982,10000
0.4300,0.077581,0.011082,10000
0.4350,0.078496,0.011207,10000
0.4400,0.079406,0.011295,10000
0.4450,0.080321,0.011420,10000
0.4500,0.081234,0.011537,10000
0.4550,0.082153,0.011662,10000
0.4600,0.083068,0.011776,10000
0.4650,0.083999,0.011883,10000
0.4700,0.084911,0.012003,10000
0.4750,0.085837,0.012113,10000
0.4800,0.086759,0.012234,10000
0.4850,0.087680,0.012348,10000
0.4900,0.088618,0.012461,10000
0.4950,0.089546,0.012583,10000
0.5000,0.090490,0.012707,10000
0.5050,0.091440,0.012831,10000
0.5100,0.092392,0.012952,10000
0.5150,0.093335,0.013065,10000
0.5200,0.094296,0.013199,10000
0.5250,0.095255,0.013324,10000
0.5300,0.096216,0.013450,10000
0.5350,0.097182,0.013564,10000
0.5400,0.098143,0.013673,10000
0.5450,0.099101,0.013797,10000
0.5500,0.100061,0.013940,10000
0.5550,0.101033,0.014069,10000
0.5600,0.102014,0.014204,10000
0.5650,0.102996,0.014339,10000
0.5700,0.103988,0.014451,10000
0.5750,0.104968,0.014576,10000
0.5800,0.105938,0.014708,10000
0.5850,0.106904,0.014826,10000
0.5900,0.107892,0.014946,10000
0.5950,0.108863,0.015078,10000
0.6000,0.109862,0.015216,10000
0.6050,0.110875,0.015359,10000
0.6100,0.111870,0.015474,10000
0.6150,0.112882,0.015609,10000
0.6200,0.113888,0.015734,10000
0.6250,0.114904,0.015870,10000
0.6300,0.115898,0.016005,10000
0.6350,0.116905,0.016143,10000
0.6400,0.117921,0.016269,10000
0.6450,0.118951,0.016427,10000
0.6500,0.119988,0.016573,10000
0.6550,0.121015,0.016717,10000
0.6600,0.122038,0.016878,10000
0.6650,0.123086,0.017038,10000
0.6700,0.124132,0.017182,10000
0.6750,0.125190,0.017361,10000
0.6800,0.126252,0.017522,10000
0.6850,0.127311,0.017664,10000
0.6900,0.128377,0.017815,10000
0.6950,0.129461,0.017988,10000
0.7000,0.130534,0.018164,10000
0.7050,0.131624,0.018329,10000
0.7100,0.132709,0.018499,10000
0.7150,0.133805,0.018678,10000
0.7200,0.134891,0.018842,10000
0.7250,0.136001,0.019033,10000
0.7300,0.137135,0.019236,10000
0.7350,0.138251,0.019405,10000
0.7400,0.139388,0.019594,10000
0.7450,0.140531,0.019781,10000
0.7500,0.141669,0.019961,10000
0.7550,0.142840,0.020147,10000
0.7600,0.143963,0.020329,10000
0.7650,0.145125,0.020510,10000
0.7700,0.146290,0.020707,10000
0.7750,0.147464,0.020896,10000
0.7800,0.148640,0.021098,10000
0.7850,0.149799,0.021274,10000
0.7900,0.151019,0.021479,10000
0.7950,0.152262,0.021671,10000
0.8000,0.153492,0.021873,10000
0.8050,0.154711,0.022058,10000
0.8100,0.155963,0.022255,10000
0.8150,0.157202,0.022471,10000
0.8200,0.158452,0.022670,10000
0.8250,0.159710,0.022869,10000
0.8300,0.161033,0.023100,10000
0.8350,0.162338,0.023323,10000
0.8400,0.163643,0.023571,10000
0.8450,0.164953,0.023813,10000
0.8500,0.166282,0.024031,10000
0.8550,0.167632,0.024287,10000
0.8600,0.168975,0.024525,10000
0.8650,0.170352,0.024766,10000
0.8700,0.171769,0.025023,10000
0.8750,0.173154,0.025271,10000
0.8800,0.174569,0.025536,10000
0.8850,0.176001,0.025783,10000
0.8900,0.177452,0.026047,10000
0.8950,0.178946,0.026292,10000
0.9000,0.180438,0.026596,10000
0.9050,0.181971,0.026858,10000
0.9100,0.183489,0.027135,10000
0.9150,0.185035,0.027395,10000
0.9200,0.186639,0.027709,10000
0.9250,0.188217,0.027973,10000
0.9300,0.189806,0.028233,10000
0.9350,0.191439,0.028572,10000
0.9400,0.193147,0.028867,10000
0.9450,0.194846,0.029214,10000
0.9500,0.196547,0.029540,10000
0.9550,0.198224,0.029858,10000
0.9600,0.199932,0.030136,10000
0.9650,0.201749,0.030482,10000
0.9700,0.203592,0.030818,10000
0.9750,0.205391,0.031120,10000
0.9800,0.207301,0.031490,10000
0.9850,0.209230,0.031906,10000
0.9900,0.211193,0.032258,10000
0.9950,0.213202,0.032613,10000
1.0000,1.000000,0.000000,10000
