u,phi_mean,phi_sd,n
0.6500,0.074623,0.026121,10000
0.6550,0.075487,0.026316,10000
0.6600,0.076387,0.026583,10000
0.6650,0.077244,0.026781,10000
0.6700,0.078162,0.026990,10000
0.6750,0.079024,0.027228,10000
0.6800,0.080002,0.027525,10000
0.6850,0.080954,0.027796,10000
0.6900,0.081949,0.028086,10000
0.6950,0.082843,0.028293,10000
0.7000,0.083797,0.028577,10000
0.7050,0.084763,0.028806,10000
0.7100,0.085747,0.029069,10000
0.7150,0.086695,0.029389,10000
0.7200,0.087696,0.029634,10000
0.7250,0.088697,0.029925,10000
0.7300,0.089730,0.030157,10000
0.7350,0.090789,0.030469,10000
0.7400,0.091846,0.030780,10000
0.7450,0.092912,0.031110,10000
0.7500,0.093948,0.031332,10000
0.7550,0.094985,0.031611,10000
0.7600,0.096078,0.031968,10000
0.7650,0.097196,0.032336,10000
0.7700,0.098290,0.032651,10000
0.7750,0.099423,0.032911,10000
0.7800,0.100550,0.033232,10000
0.7850,0.101671,0.033503,10000
0.7900,0.102837,0.033807,10000
0.7950,0.103971,0.034167,10000
0.8000,0.105189,0.034528,10000
0.8050,0.106444,0.034959,10000
0.8100,0.107720,0.035375,10000
0.8150,0.108973,0.035765,10000
0.8200,0.110151,0.036107,10000
0.8250,0.111508,0.036540,10000
0.8300,0.112758,0.037003,10000
0.8350,0.114058,0.037417,10000
0.8400,0.115348,0.037819,10000
0.8450,0.116715,0.038162,10000
0.8500,0.118067,0.038543,10000
0.8550,0.119413,0.038912,10000
0.8600,0.120693,0.039312,10000
0.8650,0.122066,0.039716,10000
0.8700,0.123335,0.040071,10000
0.8750,0.124801,0.040493,10000
0.8800,0.126272,0.041002,10000
0.8850,0.127719,0.041404,10000
0.8900,0.129208,0.041807,10000
0.8950,0.130746,0.042327,10000
0.9000,0.132253,0.042726,10000
0.9050,0.133808,0.043194,10000
0.9100,0.135346,0.043557,10000
0.9150,0.137017,0.044047,10000
0.9200,0.138608,0.044538,10000
0.9250,0.140238,0.044956,10000
0.9300,0.141869,0.045424,10000
0.9350,0.143572,0.045911,10000
0.9400,0.145306,0.046497,10000
0.9450,0.147097,0.047090,10000
0.9500,0.148790,0.047510,10000
0.9550,0.150695,0.048155,10000
0.9600,0.152416,0.048742,10000
0.9650,0.154259,0.049276,10000
0.9700,0.156280,0.049859,10000
0.9750,0.158133,0.050455,10000
0.9800,0.160079,0.051103,10000
0.9850,0.162002,0.051538,10000
0.9900,0.164061,0.052110,10000
0.9950,0.166217,0.052751,10000
1.0000,1.000000,0.000000,10000
