u,phi_mean,phi_sd,n
0.8750,0.132829,0.056418,10000
0.8800,0.134467,0.056925,10000
0.8850,0.136160,0.057514,10000
0.8900,0.138004,0.058114,10000
0.8950,0.139576,0.058591,10000
0.9000,0.141253,0.059032,10000
0.9050,0.142881,0.059457,10000
0.9100,0.144750,0.060116,10000
0.9150,0.146662,0.060659,10000
0.9200,0.148477,0.061347,10000
0.9250,0.150273,0.061800,10000
0.9300,0.151961,0.062339,10000
0.9350,0.153826,0.062796,10000
0.9400,0.155682,0.063308,10000
0.9450,0.157637,0.063986,10000
0.9500,0.159573,0.064536,10000
0.9550,0.161685,0.065099,10000
0.9600,0.163636,0.065819,10000
0.9650,0.165572,0.066210,10000
0.9700,0.167594,0.066668,10000
0.9750,0.169500,0.067074,10000
0.9800,0.171620,0.067673,10000
0.9850,0.173944,0.068272,10000
0.9900,0.176037,0.068688,10000
0.9950,0.178293,0.069180,10000
1.0000,1.000000,0.000000,10000
