u,phi_mean,phi_sd,n
0.8750,0.069824,0.012499,10000
0.8800,0.070517,0.012599,10000
0.8850,0.071209,0.012709,10000
0.8900,0.071889,0.012797,10000
0.8950,0.072613,0.012870,10000
0.9000,0.073352,0.013000,10000
0.9050,0.074059,0.013102,10000
0.9100,0.074785,0.013171,10000
0.9150,0.075533,0.013224,10000
0.9200,0.076300,0.013309,10000
0.9250,0.077095,0.013406,10000
0.9300,0.077907,0.013520,10000
0.9350,0.078722,0.013647,10000
0.9400,0.079587,0.013763,10000
0.9450,0.080448,0.013939,10000
0.9500,0.081345,0.014072,10000
0.9550,0.082268,0.014209,10000
0.9600,0.083214,0.014312,10000
0.9650,0.084172,0.014430,10000
0.9700,0.085158,0.014543,10000
0.9750,0.086196,0.014673,10000
0.9800,0.087268,0.014803,10000
0.9850,0.088340,0.014893,10000
0.9900,0.089415,0.015059,10000
0.9950,0.090571,0.015181,10000
1.0000,1.000000,0.000000,10000
