u,phi_mean,phi_sd,n
0.8750,0.076660,0.020879,10000
0.8800,0.077496,0.021117,10000
0.8850,0.078385,0.021419,10000
0.8900,0.079326,0.021714,10000
0.8950,0.080308,0.021980,10000
0.9000,0.081208,0.022214,10000
0.9050,0.082231,0.022528,10000
0.9100,0.083180,0.022735,10000
0.9150,0.084201,0.023062,10000
0.9200,0.085196,0.023315,10000
0.9250,0.086221,0.023628,10000
0.9300,0.087293,0.023960,10000
0.9350,0.088356,0.024247,10000
0.9400,0.089444,0.024555,10000
0.9450,0.090648,0.024855,10000
0.9500,0.091819,0.025150,10000
0.9550,0.093012,0.025506,10000
0.9600,0.094139,0.025824,10000
0.9650,0.095281,0.026139,10000
0.9700,0.096581,0.026456,10000
0.9750,0.097765,0.026719,10000
0.9800,0.099011,0.026995,10000
0.9850,0.100237,0.027282,10000
0.9900,0.101546,0.027639,10000
0.9950,0.102857,0.027892,10000
1.0000,1.000000,0.000000,10000
