u,phi_mean,phi_sd,n
0.8150,0.155277,0.021901,10000
0.8200,0.156515,0.022099,10000
0.8250,0.157776,0.022307,10000
0.8300,0.159047,0.022508,10000
0.8350,0.160303,0.022663,10000
0.8400,0.161580,0.022877,10000
0.8450,0.162869,0.023086,10000
0.8500,0.164147,0.023281,10000
0.8550,0.165467,0.023490,10000
0.8600,0.166827,0.023694,10000
0.8650,0.168193,0.023947,10000
0.8700,0.169563,0.024197,10000
0.8750,0.170989,0.024439,10000
0.8800,0.172408,0.024711,10000
0.8850,0.173832,0.024947,10000
0.8900,0.175258,0.025216,10000
0.8950,0.176726,0.025467,10000
0.9000,0.178171,0.025736,10000
0.9050,0.179653,0.026006,10000
0.9100,0.181153,0.026248,10000
0.9150,0.182614,0.026482,10000
0.9200,0.184138,0.026754,10000
0.9250,0.185711,0.027002,10000
0.9300,0.187334,0.027284,10000
0.9350,0.188984,0.027579,10000
0.9400,0.190594,0.027905,10000
0.9450,0.192262,0.028222,10000
0.9500,0.193943,0.028511,10000
0.9550,0.195660,0.028785,10000
0.9600,0.197345,0.029049,10000
0.9650,0.199144,0.029364,10000
0.9700,0.200965,0.029682,10000
0.9750,0.202842,0.029975,10000
0.9800,0.204747,0.030260,10000
0.9850,0.206660,0.030522,10000
0.9900,0.208601,0.030897,10000
0.9950,0.210605,0.031163,10000
1.0000,1.000000,0.000000,10000
