u,phi_mean,phi_sd,n
0.8750,0.067238,0.012528,10000
0.8800,0.067889,0.012678,10000
0.8850,0.068576,0.012818,10000
0.8900,0.069294,0.012971,10000
0.8950,0.069990,0.013099,10000
0.9000,0.070743,0.013257,10000
0.9050,0.071484,0.013374,10000
0.9100,0.072230,0.013549,10000
0.9150,0.072967,0.013690,10000
0.9200,0.073769,0.013841,10000
0.9250,0.074585,0.013973,10000
0.9300,0.075390,0.014110,10000
0.9350,0.076199,0.014264,10000
0.9400,0.077004,0.014387,10000
0.9450,0.077861,0.014534,10000
0.9500,0.078688,0.014657,10000
0.9550,0.079590,0.014799,10000
0.9600,0.080498,0.014936,10000
0.9650,0.081408,0.015117,10000
0.9700,0.082387,0.015242,10000
0.9750,0.083381,0.015433,10000
0.9800,0.084400,0.015551,10000
0.9850,0.085424,0.015672,10000
0.9900,0.086420,0.015764,10000
0.9950,0.087490,0.015891,10000
1.0000,1.000000,0.000000,10000
