u,phi_mean,phi_sd,n
0.8750,0.073242,0.013143,10000
0.8800,0.073952,0.013235,10000
0.8850,0.074653,0.013315,10000
0.8900,0.075367,0.013416,10000
0.8950,0.076144,0.013528,10000
0.9000,0.076886,0.013622,10000
0.9050,0.077661,0.013725,10000
0.9100,0.078434,0.013819,10000
0.9150,0.079192,0.013895,10000
0.9200,0.080000,0.013967,10000
0.9250,0.080827,0.014030,10000
0.9300,0.081654,0.014111,10000
0.9350,0.082487,0.014185,10000
0.9400,0.083323,0.014297,10000
0.9450,0.084223,0.014402,10000
0.9500,0.085143,0.014513,10000
0.9550,0.086053,0.014621,10000
0.9600,0.087018,0.014684,10000
0.9650,0.087987,0.014780,10000
0.9700,0.088973,0.014875,10000
0.9750,0.089934,0.014976,10000
0.9800,0.090920,0.015043,10000
0.9850,0.092036,0.015121,10000
0.9900,0.093082,0.015214,10000
0.9950,0.094135,0.015287,10000
1.0000,1.000000,0.000000,10000
