u,phi_mean,phi_sd,n
0.8750,0.074298,0.020428,10000
0.8800,0.075171,0.020688,10000
0.8850,0.076014,0.020919,10000
0.8900,0.076947,0.021185,10000
0.8950,0.077875,0.021414,10000
0.9000,0.078790,0.021688,10000
0.9050,0.079726,0.021938,10000
0.9100,0.080638,0.022146,10000
0.9150,0.081564,0.022395,10000
0.9200,0.082547,0.022665,10000
0.9250,0.083501,0.022911,10000
0.9300,0.084504,0.023149,10000
0.9350,0.085556,0.023380,10000
0.9400,0.086644,0.023679,10000
0.9450,0.087814,0.024069,10000
0.9500,0.088911,0.024272,10000
0.9550,0.089997,0.024539,10000
0.9600,0.091195,0.024874,10000
0.9650,0.092306,0.025144,10000
0.9700,0.093517,0.025590,10000
0.9750,0.094684,0.025976,10000
0.9800,0.095909,0.026261,10000
0.9850,0.097145,0.026534,10000
0.9900,0.098348,0.026834,10000
0.9950,0.099661,0.027095,10000
1.0000,1.000000,0.000000,10000
