u,phi_mean,phi_sd,n
0.8750,0.068826,0.012897,10000
0.8800,0.069541,0.013023,10000
0.8850,0.070264,0.013160,10000
0.8900,0.070992,0.013276,10000
0.8950,0.071733,0.013442,10000
0.9000,0.072492,0.013561,10000
0.9050,0.073261,0.013708,10000
0.9100,0.074006,0.013849,10000
0.9150,0.074792,0.014002,10000
0.9200,0.075614,0.014173,10000
0.9250,0.076422,0.014352,10000
0.9300,0.077245,0.014469,10000
0.9350,0.078097,0.014631,10000
0.9400,0.078963,0.014805,10000
0.9450,0.079813,0.014951,10000
0.9500,0.080728,0.015084,10000
0.9550,0.081650,0.015291,10000
0.9600,0.082572,0.015450,10000
0.9650,0.083554,0.015623,10000
0.9700,0.084517,0.015736,10000
0.9750,0.085508,0.015879,10000
0.9800,0.086590,0.016065,10000
0.9850,0.087607,0.016203,10000
0.9900,0.088695,0.016357,10000
0.9950,0.089763,0.016511,10000
1.0000,1.000000,0.000000,10000
