u,phi_mean,phi_sd,n
0.7600,0.143007,0.018787,10000
0.7650,0.144148,0.018967,10000
0.7700,0.145307,0.019160,10000
0.7750,0.146476,0.019350,10000
0.7800,0.147643,0.019518,10000
0.7850,0.148817,0.019688,10000
0.7900,0.150022,0.019891,10000
0.7950,0.151266,0.020080,10000
0.8000,0.152447,0.020270,10000
0.8050,0.153675,0.020468,10000
0.8100,0.154919,0.020674,10000
0.8150,0.156169,0.020855,10000
0.8200,0.157427,0.021067,10000
0.8250,0.158685,0.021267,10000
0.8300,0.159958,0.021453,10000
0.8350,0.161235,0.021659,10000
0.8400,0.162521,0.021836,10000
0.8450,0.163861,0.022041,10000
0.8500,0.165221,0.022263,10000
0.8550,0.166555,0.022513,10000
0.8600,0.167934,0.022751,10000
0.8650,0.169291,0.022982,10000
0.8700,0.170660,0.023193,10000
0.8750,0.172063,0.023451,10000
0.8800,0.173478,0.023724,10000
0.8850,0.174871,0.023973,10000
0.8900,0.176310,0.024235,10000
0.8950,0.177751,0.024448,10000
0.9000,0.179247,0.024737,10000
0.9050,0.180757,0.025006,10000
0.9100,0.182272,0.025253,10000
0.9150,0.183758,0.025501,10000
0.9200,0.185328,0.025788,10000
0.9250,0.186907,0.026052,10000
0.9300,0.188495,0.026326,10000
0.9350,0.190103,0.026607,10000
0.9400,0.191746,0.026886,10000
0.9450,0.193389,0.027178,10000
0.9500,0.195074,0.027458,10000
0.9550,0.196803,0.027754,10000
0.9600,0.198535,0.028048,10000
0.9650,0.200317,0.028353,10000
0.9700,0.202100,0.028658,10000
0.9750,0.203950,0.028948,10000
0.9800,0.205809,0.029211,10000
0.9850,0.207683,0.029491,10000
0.9900,0.209653,0.029769,10000
0.9950,0.211682,0.030050,10000
1.0000,1.000000,0.000000,10000
