u,phi_mean,phi_sd,n
0.8750,0.130990,0.055301,10000
0.8800,0.132561,0.055745,10000
0.8850,0.134074,0.056177,10000
0.8900,0.135637,0.056625,10000
0.8950,0.137267,0.057251,10000
0.9000,0.138931,0.057830,10000
0.9050,0.140565,0.058313,10000
0.9100,0.142209,0.058874,10000
0.9150,0.143885,0.059352,10000
0.9200,0.145544,0.059881,10000
0.9250,0.147311,0.060489,10000
0.9300,0.149063,0.061012,10000
0.9350,0.150749,0.061488,10000
0.9400,0.152379,0.061800,10000
0.9450,0.154191,0.062457,10000
0.9500,0.155905,0.063040,10000
0.9550,0.157840,0.063761,10000
0.9600,0.159761,0.064221,10000
0.9650,0.161713,0.064859,10000
0.9700,0.163583,0.065319,10000
0.9750,0.165537,0.065766,10000
0.9800,0.167481,0.066511,10000
0.9850,0.169471,0.066947,10000
0.9900,0.171639,0.067543,10000
0.9950,0.173614,0.068041,10000
1.0000,1.000000,0.000000,10000
