u,phi_mean,phi_sd,n
0.8750,0.090108,0.028986,10000
0.8800,0.091110,0.029391,10000
0.8850,0.092162,0.029679,10000
0.8900,0.093306,0.030078,10000
0.8950,0.094395,0.030458,10000
0.9000,0.095492,0.030871,10000
0.9050,0.096644,0.031312,10000
0.9100,0.097753,0.031708,10000
0.9150,0.098797,0.032030,10000
0.9200,0.099959,0.032402,10000
0.9250,0.101112,0.032771,10000
0.9300,0.102315,0.033170,10000
0.9350,0.103509,0.033594,10000
0.9400,0.104692,0.033975,10000
0.9450,0.105913,0.034389,10000
0.9500,0.107216,0.034780,10000
0.9550,0.108578,0.035267,10000
0.9600,0.109987,0.035798,10000
0.9650,0.111360,0.036264,10000
0.9700,0.112731,0.036664,10000
0.9750,0.114066,0.037049,10000
0.9800,0.115493,0.037728,10000
0.9850,0.116995,0.038161,10000
0.9900,0.118540,0.038714,10000
0.9950,0.120097,0.039159,10000
1.0000,1.000000,0.000000,10000
