u,phi_mean,phi_sd,n
0.8750,0.070788,0.013355,10000
0.8800,0.071482,0.013462,10000
0.8850,0.072194,0.013593,10000
0.8900,0.072920,0.013682,10000
0.8950,0.073613,0.013763,10000
0.9000,0.074361,0.013848,10000
0.9050,0.075150,0.013933,10000
0.9100,0.075944,0.014034,10000
0.9150,0.076705,0.014158,10000
0.9200,0.077497,0.014275,10000
0.9250,0.078288,0.014402,10000
0.9300,0.079099,0.014492,10000
0.9350,0.079921,0.014548,10000
0.9400,0.080751,0.014615,10000
0.9450,0.081593,0.014721,10000
0.9500,0.082402,0.014794,10000
0.9550,0.083264,0.014885,10000
0.9600,0.084098,0.014939,10000
0.9650,0.084998,0.014982,10000
0.9700,0.085858,0.015110,10000
0.9750,0.086780,0.015178,10000
0.9800,0.087676,0.015331,10000
0.9850,0.088585,0.015413,10000
0.9900,0.089485,0.015496,10000
0.9950,0.090469,0.015546,10000
1.0000,1.000000,0.000000,10000
