u,phi_mean,phi_sd,n
0.4600,0.040601,0.011168,10000
0.4650,0.041158,0.011295,10000
0.4700,0.041736,0.011429,10000
0.4750,0.042301,0.011549,10000
0.4800,0.042876,0.011675,10000
0.4850,0.043470,0.011832,10000
0.4900,0.044058,0.012001,10000
0.4950,0.044670,0.012170,10000
0.5000,0.045270,0.012336,10000
0.5050,0.045857,0.012446,10000
0.5100,0.046443,0.012556,10000
0.5150,0.047034,0.012672,10000
0.5200,0.047633,0.012830,10000
0.5250,0.048222,0.012941,10000
0.5300,0.048840,0.013062,10000
0.5350,0.049483,0.013242,10000
0.5400,0.050106,0.013366,10000
0.5450,0.050749,0.013486,10000
0.5500,0.051407,0.013691,10000
0.5550,0.052055,0.013847,10000
0.5600,0.052695,0.014020,10000
0.5650,0.053328,0.014162,10000
0.5700,0.053963,0.014298,10000
0.5750,0.054635,0.014464,10000
0.5800,0.055292,0.014627,10000
0.5850,0.055947,0.014771,10000
0.5900,0.056629,0.014948,10000
0.5950,0.057280,0.015103,10000
0.6000,0.057972,0.015262,10000
0.6050,0.058654,0.015396,10000
0.6100,0.059323,0.015570,10000
0.6150,0.059975,0.015693,10000
0.6200,0.060667,0.015858,10000
0.6250,0.061350,0.016008,10000
0.6300,0.062043,0.016173,10000
0.6350,0.062732,0.016348,10000
0.6400,0.063435,0.016518,10000
0.6450,0.064162,0.016723,10000
0.6500,0.064858,0.016882,10000
0.6550,0.065585,0.017050,10000
0.6600,0.066338,0.017240,10000
0.6650,0.067074,0.017415,10000
0.6700,0.067816,0.017603,10000
0.6750,0.068554,0.017750,10000
0.6800,0.069281,0.017956,10000
0.6850,0.070055,0.018209,10000
0.6900,0.070842,0.018433,10000
0.6950,0.071652,0.018641,10000
0.7000,0.072458,0.018830,10000
0.7050,0.073245,0.018999,10000
0.7100,0.074029,0.019200,10000
0.7150,0.074868,0.019481,10000
0.7200,0.075702,0.019715,10000
0.7250,0.076534,0.019963,10000
0.7300,0.077393,0.020188,10000
0.7350,0.078181,0.020396,10000
0.7400,0.079067,0.020607,10000
0.7450,0.079896,0.020810,10000
0.7500,0.080717,0.020977,10000
0.7550,0.081587,0.021187,10000
0.7600,0.082494,0.021419,10000
0.7650,0.083398,0.021680,10000
0.7700,0.084294,0.021909,10000
0.7750,0.085206,0.022140,10000
0.7800,0.086100,0.022339,10000
0.7850,0.086988,0.022552,10000
0.7900,0.087917,0.022780,10000
0.7950,0.088846,0.023027,10000
0.8000,0.089773,0.023254,10000
0.8050,0.090733,0.023505,10000
0.8100,0.091694,0.023741,10000
0.8150,0.092670,0.023999,10000
0.8200,0.093677,0.024296,10000
0.8250,0.094702,0.024609,10000
0.8300,0.095680,0.024813,10000
0.8350,0.096695,0.025076,10000
0.8400,0.097773,0.025357,10000
0.8450,0.098825,0.025645,10000
0.8500,0.099870,0.025948,10000
0.8550,0.100951,0.026234,10000
0.8600,0.102074,0.026573,10000
0.8650,0.103241,0.026885,10000
0.8700,0.104383,0.027221,10000
0.8750,0.105507,0.027559,10000
0.8800,0.106706,0.027956,10000
0.8850,0.107907,0.028334,10000
0.8900,0.109099,0.028619,10000
0.8950,0.110349,0.029035,10000
0.9000,0.111602,0.029334,10000
0.9050,0.112871,0.029630,10000
0.9100,0.114133,0.029972,10000
0.9150,0.115441,0.030400,10000
0.9200,0.116751,0.030722,10000
0.9250,0.118092,0.031120,10000
0.9300,0.119421,0.031513,10000
0.9350,0.120798,0.031895,10000
0.9400,0.122147,0.032238,10000
0.9450,0.123533,0.032556,10000
0.9500,0.124968,0.032953,10000
0.9550,0.126487,0.033368,10000
0.9600,0.128012,0.033777,10000
0.9650,0.129530,0.034223,10000
0.9700,0.131120,0.034725,10000
0.9750,0.132671,0.035180,10000
0.9800,0.134263,0.035589,10000
0.9850,0.135927,0.036095,10000
0.9900,0.137558,0.036587,10000
0.9950,0.139191,0.037037,10000
1.0000,1.000000,0.000000,10000
