u,phi_mean,phi_sd,n
0.8750,0.070964,0.011446,10000
0.8800,0.071688,0.011592,10000
0.8850,0.072419,0.011725,10000
0.8900,0.073172,0.011858,10000
0.8950,0.073906,0.012020,10000
0.9000,0.074708,0.012173,10000
0.9050,0.075450,0.012288,10000
0.9100,0.076261,0.012474,10000
0.9150,0.077053,0.012583,10000
0.9200,0.077879,0.012728,10000
0.9250,0.078688,0.012841,10000
0.9300,0.079472,0.012946,10000
0.9350,0.080284,0.013070,10000
0.9400,0.081146,0.013248,10000
0.9450,0.082008,0.013376,10000
0.9500,0.082912,0.013484,10000
0.9550,0.083805,0.013604,10000
0.9600,0.084737,0.013736,10000
0.9650,0.085636,0.013850,10000
0.9700,0.086599,0.013974,10000
0.9750,0.087563,0.014124,10000
0.9800,0.088582,0.014223,10000
0.9850,0.089568,0.014294,10000
0.9900,0.090624,0.014414,10000
0.9950,0.091702,0.014458,10000
1.0000,1.000000,0.000000,10000
