u,phi_mean,phi_sd,n
0.8750,0.071806,0.015240,10000
0.8800,0.072611,0.015385,10000
0.8850,0.073360,0.015523,10000
0.8900,0.074144,0.015632,10000
0.8950,0.074946,0.015770,10000
0.9000,0.075741,0.015954,10000
0.9050,0.076542,0.016103,10000
0.9100,0.077374,0.016247,10000
0.9150,0.078239,0.016411,10000
0.9200,0.079088,0.016572,10000
0.9250,0.079936,0.016722,10000
0.9300,0.080827,0.016850,10000
0.9350,0.081733,0.016984,10000
0.9400,0.082671,0.017135,10000
0.9450,0.083611,0.017292,10000
0.9500,0.084589,0.017484,10000
0.9550,0.085596,0.017679,10000
0.9600,0.086628,0.017859,10000
0.9650,0.087665,0.018028,10000
0.9700,0.088731,0.018182,10000
0.9750,0.089851,0.018343,10000
0.9800,0.090942,0.018519,10000
0.9850,0.092111,0.018678,10000
0.9900,0.093279,0.018824,10000
0.9950,0.094434,0.019049,10000
1.0000,1.000000,0.000000,10000
