u,phi_mean,phi_sd,n
0.8750,0.071524,0.013476,10000
0.8800,0.072205,0.013601,10000
0.8850,0.072898,0.013705,10000
0.8900,0.073580,0.013792,10000
0.8950,0.074319,0.013890,10000
0.9000,0.075072,0.013967,10000
0.9050,0.075825,0.014106,10000
0.9100,0.076561,0.014223,10000
0.9150,0.077338,0.014328,10000
0.9200,0.078142,0.014460,10000
0.9250,0.078930,0.014530,10000
0.9300,0.079787,0.014652,10000
0.9350,0.080608,0.014762,10000
0.9400,0.081466,0.014859,10000
0.9450,0.082321,0.014972,10000
0.9500,0.083187,0.015083,10000
0.9550,0.084066,0.015202,10000
0.9600,0.084977,0.015312,10000
0.9650,0.085908,0.015441,10000
0.9700,0.086856,0.015513,10000
0.9750,0.087848,0.015620,10000
0.9800,0.088775,0.015699,10000
0.9850,0.089802,0.015752,10000
0.9900,0.090825,0.015802,10000
0.9950,0.091887,0.015886,10000
1.0000,1.000000,0.000000,10000
