u,phi_mean,phi_sd,n
0.8750,0.068571,0.012029,10000
0.8800,0.069202,0.012098,10000
0.8850,0.069888,0.012195,10000
0.8900,0.070574,0.012276,10000
0.8950,0.071266,0.012323,10000
0.9000,0.071946,0.012434,10000
0.9050,0.072658,0.012529,10000
0.9100,0.073394,0.012659,10000
0.9150,0.074116,0.012772,10000
0.9200,0.074922,0.012866,10000
0.9250,0.075703,0.012933,10000
0.9300,0.076517,0.013056,10000
0.9350,0.077332,0.013190,10000
0.9400,0.078213,0.013324,10000
0.9450,0.079084,0.013446,10000
0.9500,0.080004,0.013624,10000
0.9550,0.080882,0.013740,10000
0.9600,0.081817,0.013840,10000
0.9650,0.082779,0.014005,10000
0.9700,0.083715,0.014120,10000
0.9750,0.084675,0.014260,10000
0.9800,0.085716,0.014363,10000
0.9850,0.086700,0.014466,10000
0.9900,0.087744,0.014529,10000
0.9950,0.088839,0.014651,10000
1.0000,1.000000,0.000000,10000
