u,phi_mean,phi_sd,n
0.8300,0.085414,0.013985,10000
0.8350,0.086320,0.014148,10000
0.8400,0.087267,0.014333,10000
0.8450,0.088211,0.014501,10000
0.8500,0.089118,0.014637,10000
0.8550,0.090032,0.014789,10000
0.8600,0.090973,0.014958,10000
0.8650,0.091938,0.015110,10000
0.8700,0.092906,0.015268,10000
0.8750,0.093866,0.015417,10000
0.8800,0.094879,0.015593,10000
0.8850,0.095889,0.015755,10000
0.8900,0.096927,0.015911,10000
0.8950,0.097947,0.016050,10000
0.9000,0.099001,0.016190,10000
0.9050,0.100056,0.016340,10000
0.9100,0.101123,0.016498,10000
0.9150,0.102226,0.016665,10000
0.9200,0.103337,0.016826,10000
0.9250,0.104456,0.016989,10000
0.9300,0.105609,0.017164,10000
0.9350,0.106721,0.017294,10000
0.9400,0.107844,0.017477,10000
0.9450,0.109012,0.017689,10000
0.9500,0.110234,0.017869,10000
0.9550,0.111425,0.018053,10000
0.9600,0.112655,0.018206,10000
0.9650,0.113933,0.018393,10000
0.9700,0.115206,0.018540,10000
0.9750,0.116556,0.018685,10000
0.9800,0.117896,0.018873,10000
0.9850,0.119308,0.019038,10000
0.9900,0.120754,0.019242,10000
0.9950,0.122167,0.019457,10000
1.0000,1.000000,0.000000,10000
