u,phi_mean,phi_sd,n
0.8750,0.142817,0.060289,10000
0.8800,0.144617,0.060968,10000
0.8850,0.146269,0.061443,10000
0.8900,0.147979,0.062094,10000
0.8950,0.149697,0.062545,10000
0.9000,0.151476,0.063116,10000
0.9050,0.153373,0.063614,10000
0.9100,0.155337,0.064306,10000
0.9150,0.157364,0.064813,10000
0.9200,0.159095,0.065307,10000
0.9250,0.161133,0.065838,10000
0.9300,0.162968,0.066219,10000
0.9350,0.165114,0.066883,10000
0.9400,0.167214,0.067354,10000
0.9450,0.169258,0.067913,10000
0.9500,0.171324,0.068407,10000
0.9550,0.173398,0.069054,10000
0.9600,0.175512,0.069651,10000
0.9650,0.177698,0.070222,10000
0.9700,0.180003,0.070804,10000
0.9750,0.182211,0.071352,10000
0.9800,0.184547,0.071931,10000
0.9850,0.186843,0.072491,10000
0.9900,0.189126,0.072999,10000
0.9950,0.191715,0.073770,10000
1.0000,1.000000,0.000000,10000
