rolling 218 502 560 501 1 58
rolling 218 502 561 501 1 57
rolling 218 502 562 501 1 56
rolling 218 502 563 502 0 56
rolling 218 502 561 502 0 56
rolling 218 502 563 502 0 56
rolling 218 501 562 501 1 71
rolling 218 501 563 501 1 72
rolling 228 502 527 500 1 67
rolling 228 502 528 501 0 67
rolling 228 502 528 501 0 67
rolling 228 503 527 500 0 67
rolling 228 503 527 500 0 67
rolling 228 503 527 500 0 67
rolling 228 502 526 501 0 67
rolling 228 502 528 501 0 67
rolling 228 502 526 499 0 67
rolling 228 502 528 500 1 68
rolling 228 502 529 501 0 68
rolling 240 502 523 499 1 60
rolling 240 502 524 498 0 60
rolling 240 502 522 499 1 61
rolling 240 502 523 498 0 61
rolling 240 502 523 498 0 61
rolling 240 502 523 499 1 60
rolling 240 502 524 498 0 60
rolling 240 501 523 499 1 63
rolling 240 501 524 498 0 63
rolling 240 500 523 499 1 64
rolling 240 501 523 499 1 63
rolling 259 495 412 503 1 71
rolling 259 495 411 503 1 72
rolling 259 495 410 504 0 72
rolling 259 495 412 503 1 71
rolling 259 495 413 503 1 70
rolling 259 494 413 503 0 70
rolling 259 494 413 503 0 70
rolling 259 495 412 503 1 71
rolling 259 494 412 503 0 71
rolling 259 495 413 503 1 70
rolling 259 494 413 503 0 70
rolling 262 499 563 503 1 73
rolling 262 499 564 504 0 73
rolling 262 499 564 502 0 73
rolling 262 499 564 502 0 73
rolling 262 499 564 504 0 73
rolling 262 499 564 502 0 73
rolling 262 499 564 503 0 73
rolling 262 499 562 503 1 72
rolling 262 499 561 502 0 72
rolling 262 499 563 504 0 72
rolling 262 499 563 503 1 73
rolling 282 502 499 500 1 73
rolling 282 503 499 500 0 73
rolling 282 502 500 501 0 73
rolling 282 502 498 500 0 73
rolling 282 502 498 500 0 73
rolling 282 502 498 500 0 73
rolling 282 502 498 500 0 73
rolling 282 502 498 500 0 73
rolling 282 503 499 500 0 73
rolling 282 502 500 500 1 72
rolling 282 502 499 501 0 72
rolling 320 498 469 503 1 63
rolling 320 498 468 503 1 62
rolling 320 498 467 503 1 61
rolling 320 498 466 502 1 57
rolling 320 498 467 503 1 61
rolling 320 498 466 504 0 61
rolling 320 498 468 503 1 62
rolling 320 498 467 502 1 57
rolling 320 498 468 503 1 62
rolling 320 498 469 503 1 63
rolling 320 498 470 502 1 58
rolling 334 498 455 499 1 73
rolling 334 498 456 500 1 57
rolling 334 498 455 500 1 57
rolling 334 499 455 500 0 57
rolling 334 498 454 499 1 72
rolling 334 497 454 499 1 61
rolling 334 497 453 499 1 60
rolling 334 497 452 498 1 70
rolling 334 497 451 498 1 69
rolling 334 497 452 498 1 70
rolling 334 497 453 498 1 71
rolling 347 502 539 501 1 68
rolling 347 502 538 502 0 68
rolling 347 502 538 502 0 68
rolling 347 502 540 501 1 69
rolling 347 502 541 501 1 70
rolling 347 502 542 502 0 70
rolling 347 501 541 501 1 54
rolling 347 502 541 501 1 70
rolling 347 503 541 501 0 70
rolling 347 502 542 501 1 71
rolling 347 502 541 502 0 71
rolling 349 503 550 500 1 68
rolling 349 503 549 501 1 69
rolling 349 503 548 500 1 70
rolling 349 503 549 501 1 69
rolling 349 503 548 500 1 70
rolling 349 504 548 500 0 70
rolling 349 503 549 500 1 69
rolling 349 503 548 500 1 70
rolling 349 503 547 499 0 70
rolling 349 503 547 501 1 71
rolling 349 503 546 502 0 71
rolling 354 497 563 503 1 73
rolling 354 496 563 503 0 73
rolling 354 497 564 503 0 73
rolling 354 497 562 503 1 72
rolling 354 497 561 504 0 72
rolling 354 496 562 503 0 72
rolling 354 497 563 504 0 72
rolling 354 497 561 502 0 72
rolling 354 497 563 502 0 72
rolling 354 497 563 502 0 72
rolling 354 497 561 504 0 72
rolling 374 501 530 502 1 67
rolling 374 501 531 502 1 66
rolling 374 502 531 502 0 66
rolling 374 502 531 502 0 66
rolling 374 501 532 503 0 66
rolling 374 501 530 502 1 67
rolling 374 501 531 502 1 66
rolling 374 501 532 503 0 66
rolling 374 501 532 503 0 66
rolling 374 501 530 502 1 67
rolling 374 501 529 503 0 67
rolling 375 503 486 500 1 70
rolling 375 503 485 501 0 70
rolling 375 503 487 500 1 69
rolling 375 503 488 500 1 68
rolling 375 503 487 501 0 68
rolling 375 503 489 501 0 68
rolling 375 503 489 501 0 68
rolling 375 503 489 500 1 67
rolling 375 503 488 499 0 67
rolling 375 503 490 501 0 67
rolling 375 504 489 500 0 67
rolling 383 504 473 500 1 72
rolling 383 504 472 501 0 72
rolling 383 504 474 501 0 72
rolling 383 505 473 500 0 72
rolling 383 504 472 501 0 72
rolling 383 505 473 500 0 72
rolling 383 504 474 499 0 72
rolling 383 505 473 500 0 72
rolling 383 504 474 500 1 71
rolling 383 504 475 500 1 70
rolling 383 504 476 499 0 70
rolling 385 503 565 499 1 71
rolling 385 503 564 499 1 70
rolling 385 503 563 499 1 69
rolling 385 503 564 499 1 70
rolling 385 504 564 499 0 70
rolling 385 503 563 499 1 69
rolling 385 503 562 498 0 69
rolling 385 503 564 498 0 69
rolling 385 504 563 499 0 69
rolling 385 504 563 499 0 69
rolling 385 504 563 499 0 69
rolling 386 498 526 501 1 61
rolling 386 498 525 502 1 63
rolling 386 498 526 503 1 61
rolling 386 498 525 504 0 61
rolling 386 498 525 504 0 61
rolling 386 498 525 504 0 61
rolling 386 498 527 504 0 61
rolling 386 498 527 504 0 61
rolling 386 497 526 503 0 61
rolling 386 498 525 503 1 62
rolling 386 498 526 502 1 64
rolling 393 503 504 501 1 71
rolling 393 504 504 501 0 71
rolling 393 503 505 501 1 72
rolling 393 503 504 502 0 72
rolling 393 502 505 501 1 61
rolling 393 502 506 502 0 61
rolling 393 502 506 502 0 61
rolling 393 501 505 501 1 67
rolling 393 501 504 501 1 68
rolling 393 501 503 502 0 68
rolling 393 501 503 502 0 68
rolling 399 498 525 503 1 62
rolling 399 498 526 504 0 62
rolling 399 498 524 504 0 62
rolling 399 498 524 502 1 46
rolling 399 498 523 503 1 64
rolling 399 497 523 503 0 64
rolling 399 498 524 502 1 46
rolling 399 498 525 503 1 62
rolling 399 498 526 504 0 62
rolling 399 497 525 503 0 62
rolling 399 498 526 503 1 61
rolling 421 495 451 502 1 73
rolling 421 495 450 503 1 68
rolling 421 495 449 502 1 71
rolling 421 495 450 501 0 71
rolling 421 495 448 501 0 71
rolling 421 495 448 501 0 71
rolling 421 495 448 503 1 70
rolling 421 495 449 502 1 71
rolling 421 495 450 502 1 72
rolling 421 495 451 503 1 67
rolling 421 495 450 504 0 67
rolling 424 497 474 504 1 68
rolling 424 497 473 504 1 67
rolling 424 497 474 504 1 68
rolling 424 497 473 504 1 67
rolling 424 497 474 505 0 67
rolling 424 497 472 505 0 67
rolling 424 496 473 504 1 67
rolling 424 495 473 504 0 67
rolling 424 497 473 504 1 67
rolling 424 497 474 505 0 67
rolling 424 497 472 505 0 67
rolling 443 497 526 501 1 56
rolling 443 497 527 501 1 57
rolling 443 497 528 502 1 60
rolling 443 497 527 502 1 59
rolling 443 497 528 501 1 58
rolling 443 496 528 501 0 58
rolling 443 497 529 501 1 59
