ts,event_fraction,cumulative_size_fraction
8,0.729,0.1227919046829146
8,0.73,0.12312534455455779
8,0.731,0.12345878442620098
8,0.732,0.12379222429784417
8,0.733,0.12412566416948737
8,0.734,0.12445910404113056
8,0.735,0.12479254391277375
8,0.736,0.12512598378441694
8,0.737,0.12545942365606014
8,0.738,0.12579286352770333
8,0.739,0.12612630339934652
8,0.74,0.12645974327098972
8,0.741,0.1267931831426329
8,0.742,0.12712662301427607
8,0.743,0.12746006288591927
8,0.744,0.12779350275756246
8,0.745,0.12812694262920565
8,0.746,0.12846038250084885
8,0.747,0.12879382237249204
8,0.748,0.12912726224413523
8,0.749,0.12946070211577843
8,0.75,0.12979414198742162
8,0.751,0.1301275818590648
8,0.752,0.130461021730708
8,0.753,0.1307944616023512
8,0.754,0.1311279014739944
8,0.755,0.13146134134563758
8,0.756,0.13179478121728078
8,0.757,0.13212822108892397
8,0.758,0.13246166096056716
8,0.759,0.13281869865925072
8,0.76,0.13321882650522257
8,0.761,0.1336189543511944
8,0.762,0.1340190821971662
8,0.763,0.13441921004313806
8,0.764,0.13481933788910988
8,0.765,0.1352194657350817
8,0.766,0.13561959358105352
8,0.767,0.13601972142702537
8,0.768,0.1364198492729972
8,0.769,0.136819977118969
8,0.77,0.13722010496494086
8,0.771,0.13762023281091268
8,0.772,0.1380203606568845
8,0.773,0.13842048850285635
8,0.774,0.13882061634882817
8,0.775,0.1392207441948
8,0.776,0.13962087204077184
8,0.777,0.14002099988674366
8,0.778,0.14042112773271548
8,0.779,0.1408212555786873
8,0.78,0.14122138342465915
8,0.781,0.14162151127063097
8,0.782,0.1420216391166028
8,0.783,0.14242176696257464
8,0.784,0.14282189480854646
8,0.785,0.14322202265451828
8,0.786,0.14362215050049013
8,0.787,0.14402227834646195
8,0.788,0.14442240619243377
8,0.789,0.14482253403840561
8,0.79,0.14522266188437744
8,0.791,0.14562278973034926
8,0.792,0.1460651881616021
8,0.793,0.14653200398190258
8,0.794,0.14699881980220306
8,0.795,0.1474656356225035
8,0.796,0.14793245144280398
8,0.797,0.14839926726310446
8,0.798,0.14886608308340493
8,0.799,0.14933289890370538
8,0.8,0.14979971472400586
8,0.801,0.15026653054430633
8,0.802,0.1507333463646068
8,0.803,0.15120016218490728
8,0.804,0.15166697800520773
8,0.805,0.1521337938255082
8,0.806,0.15260060964580868
8,0.807,0.15306742546610916
8,0.808,0.15353424128640963
8,0.809,0.15400105710671008
8,0.81,0.15446787292701056
8,0.811,0.15493468874731103
8,0.812,0.1554015045676115
8,0.8130000000000001,0.15586832038791198
8,0.8140000000000001,0.15633513620821243
8,0.8150000000000001,0.1568019520285129
8,0.8160000000000001,0.15726876784881338
8,0.8170000000000001,0.1577646236729474
8,0.8180000000000001,0.15829812746757652
8,0.8190000000000001,0.15883163126220562
8,0.8200000000000001,0.15936513505683475
8,0.8210000000000001,0.15989863885146385
8,0.8220000000000001,0.16043214264609296
8,0.8230000000000001,0.16096564644072206
8,0.8240000000000001,0.16149915023535116
8,0.8250000000000001,0.16203265402998027
8,0.8260000000000001,0.1625661578246094
8,0.8270000000000001,0.1630996616192385
8,0.8280000000000001,0.1636331654138676
8,0.8290000000000001,0.1641666692084967
8,0.8300000000000001,0.1647001730031258
8,0.8310000000000001,0.16523367679775494
8,0.8320000000000001,0.16576718059238404
8,0.833,0.1663006843870131
8,0.834,0.1668341881816422
8,0.835,0.1673676919762713
8,0.836,0.16790676081072842
8,0.837,0.16850695257968615
8,0.838,0.1691071443486439
8,0.839,0.16970733611760164
8,0.84,0.1703075278865594
8,0.841,0.17090771965551713
8,0.842,0.17150791142447488
8,0.843,0.17210810319343262
8,0.844,0.17270829496239037
8,0.845,0.1733084867313481
8,0.846,0.17390867850030586
8,0.847,0.1745088702692636
8,0.848,0.17510906203822135
8,0.849,0.17570925380717908
8,0.85,0.17630944557613684
8,0.851,0.17692283999016753
8,0.852,0.17758971973345392
8,0.853,0.1782565994767403
8,0.854,0.1789234792200267
8,0.855,0.17959035896331305
8,0.856,0.18025723870659943
8,0.857,0.18092411844988582
8,0.858,0.1815909981931722
8,0.859,0.1822578779364586
8,0.86,0.18292475767974498
8,0.861,0.18359163742303136
8,0.862,0.18425851716631775
8,0.863,0.1849253969096041
8,0.864,0.18562104769785315
8,0.865,0.1863546154154682
8,0.866,0.1870881831330832
8,0.867,0.18782175085069824
8,0.868,0.18855531856831326
8,0.869,0.1892888862859283
8,0.87,0.1900224540035433
8,0.871,0.19075602172115835
8,0.872,0.19148958943877337
8,0.873,0.1922231571563884
8,0.874,0.19298806007905484
8,0.875,0.1937883157709985
8,0.876,0.19458857146294217
8,0.877,0.1953888271548858
8,0.878,0.19618908284682948
8,0.879,0.19698933853877312
8,0.88,0.1977895942307168
8,0.881,0.19858984992266046
8,0.882,0.1993901056146041
8,0.883,0.20024283565261783
8,0.884,0.20110977931889013
8,0.885,0.20197672298516242
8,0.886,0.20284366665143472
8,0.887,0.203710610317707
8,0.888,0.2045775539839793
8,0.889,0.2054444976502516
8,0.89,0.20633531693945162
8,0.891,0.20726894858005254
8,0.892,0.2082025802206535
8,0.893,0.20913621186125442
8,0.894,0.21006984350185534
8,0.895,0.2110034751424563
8,0.896,0.21193733255457364
8,0.897,0.21293765216950322
8,0.898,0.2139379717844328
8,0.899,0.21493829139936238
8,0.9,0.21593861101429196
8,0.901,0.21693893062922154
8,0.902,0.21796956092542724
8,0.903,0.21903656851468545
8,0.904,0.22010357610394365
8,0.905,0.2211705836932019
8,0.906,0.2222375912824601
8,0.907,0.2233310604622108
8,0.908,0.22446475602579766
8,0.909,0.2255984515893845
8,0.91,0.22673214715297133
8,0.911,0.22786584271655816
8,0.912,0.22906217391231226
8,0.913,0.23026255745022775
8,0.914,0.23146294098814324
8,0.915,0.23266332452605873
8,0.916,0.23391743769397433
8,0.917,0.23518450920621842
8,0.918,0.23645158071846253
8,0.919,0.23773190789787815
8,0.92,0.23906566738445095
8,0.921,0.24039942687102375
8,0.922,0.24173318635759655
8,0.923,0.24312668364761142
8,0.924,0.2445271311085128
8,0.925,0.24592757856941416
8,0.926,0.2473873985229013
8,0.927,0.24885453395813137
8,0.928,0.25033836166219503
8,0.929,0.2518721850717537
8,0.93,0.2534060084813124
8,0.931,0.25498124457289617
8,0.932,0.25658175595678345
8,0.933,0.25819485396017927
8,0.934,0.2598620533183952
8,0.935,0.26152925267661115
8,0.936,0.26325553803704155
8,0.937,0.26498942536958614
8,0.9380000000000001,0.26677366972757166
8,0.9390000000000001,0.2685742450344449
8,0.9400000000000001,0.2704226057949791
8,0.9410000000000001,0.272289869076181
8,0.9420000000000001,0.27421514565982924
8,0.9430000000000001,0.2761568645102657
8,0.9440000000000001,0.27815750374012477
8,0.9450000000000001,0.28018905186025905
8,0.9460000000000001,0.2822563790644468
8,0.9470000000000001,0.2843775854152513
8,0.9480000000000001,0.2865274633233174
8,0.9490000000000001,0.28872816647616245
8,0.9500000000000001,0.2909722921621395
8,0.9510000000000001,0.29324412018422175
8,0.9520000000000001,0.29557819928572404
8,0.9530000000000001,0.29795539262251103
8,0.9540000000000001,0.30038497492838684
8,0.9550000000000001,0.30287373075144625
8,0.9560000000000001,0.3054291287958943
8,0.9570000000000001,0.30805644276508204
8,0.9580000000000001,0.31075872285500183
8,0.9590000000000001,0.3135356840006076
8,0.96,0.31638253710912617
8,0.961,0.31928725243561706
8,0.962,0.32226043439979096
8,0.963,0.3253079838481003
8,0.964,0.3284516449721238
8,0.965,0.33168802079424076
8,0.966,0.3350342709474276
8,0.967,0.3385111259319596
8,0.968,0.34214162926589514
8,0.969,0.34596071367516595
8,0.97,0.34999454813099523
8,0.971,0.35426193395595906
8,0.972,0.3587807802190398
8,0.973,0.36360446064652796
8,0.974,0.36879113378151057
8,0.975,0.3744886182506681
8,0.976,0.3808196925670396
8,0.977,0.38802646332938895
8,0.978,0.39679932672197116
8,0.979,0.4086836102393422
8,0.98,0.42436583218340407
8,0.981,0.4424460677600187
8,0.982,0.46218996232950954
8,0.983,0.4832894905668135
8,0.984,0.505532772175189
8,0.985,0.5288708277060312
8,0.986,0.5531798498465471
8,0.987,0.5784074409331686
8,0.988,0.6045319264727165
8,0.989,0.6315140664064154
8,0.99,0.6593520648244742
8,0.991,0.6880934547554596
8,0.992,0.717741695321166
8,0.993,0.7483594153122058
8,0.994,0.7799566384707867
8,0.995,0.8125566028718666
8,0.996,0.8463397268957135
8,0.997,0.8814818829903185
8,0.998,0.9182752966080415
8,0.999,0.9571891999230451
8,1.0,1.0
16,0.0,0.0
16,0.001,0.00011670617093444392
16,0.002,0.00023341234186888783
16,0.003,0.0003501185128033317
16,0.004,0.00046682468373777567
16,0.005,0.0005835308546722196
16,0.006,0.0007002370256066634
16,0.007,0.0008169431965411074
16,0.008,0.0009336493674755513
16,0.009000000000000001,0.0010503555384099954
16,0.01,0.0011670617093444391
16,0.011,0.0012837678802788829
16,0.012,0.0014004740512133268
16,0.013000000000000001,0.001517180222147771
16,0.014,0.0016338863930822148
16,0.015,0.0017505925640166585
16,0.016,0.0018672987349511027
16,0.017,0.0019840049058855464
16,0.018000000000000002,0.002100711076819991
16,0.019,0.0022174172477544343
16,0.02,0.0023341234186888783
16,0.021,0.0024508295896233222
16,0.022,0.0025675357605577658
16,0.023,0.0026842419314922097
16,0.024,0.0028009481024266537
16,0.025,0.002917654273361098
16,0.026000000000000002,0.003034360444295542
16,0.027,0.0031510666152299856
16,0.028,0.0032677727861644295
16,0.029,0.0033844789570988735
16,0.03,0.003501185128033317
16,0.031,0.003617891298967761
16,0.032,0.0037345974699022053
16,0.033,0.0038513036408366493
16,0.034,0.003968009811771093
16,0.035,0.004084715982705537
16,0.036000000000000004,0.004201422153639982
16,0.037,0.004318128324574425
16,0.038,0.004434834495508869
16,0.039,0.004551540666443313
16,0.04,0.004668246837377757
16,0.041,0.0047849530083122005
16,0.042,0.0049016591792466445
16,0.043000000000000003,0.0050183653501810884
16,0.044,0.0051350715211155315
16,0.045,0.0052517776920499755
16,0.046,0.0053684838629844195
16,0.047,0.005485190033918863
16,0.048,0.005601896204853307
16,0.049,0.005718602375787752
16,0.05,0.005835308546722196
16,0.051000000000000004,0.00595201471765664
16,0.052000000000000005,0.006068720888591084
16,0.053,0.006185427059525527
16,0.054,0.006302133230459971
16,0.055,0.006418839401394415
16,0.056,0.006535545572328859
16,0.057,0.006652251743263303
16,0.058,0.006768957914197747
16,0.059000000000000004,0.006885664085132191
16,0.06,0.007002370256066634
16,0.061,0.007119076427001078
16,0.062,0.007235782597935522
16,0.063,0.007352488768869967
16,0.064,0.007469194939804411
16,0.065,0.007585901110738855
16,0.066,0.007702607281673299
16,0.067,0.007819313452607743
16,0.068,0.007936019623542186
16,0.069,0.00805272579447663
16,0.07,0.008169431965411074
16,0.07100000000000001,0.008286138136345518
16,0.07200000000000001,0.008402844307279963
16,0.073,0.008519550478214405
16,0.074,0.00863625664914885
16,0.075,0.008752962820083292
16,0.076,0.008869668991017737
16,0.077,0.00898637516195218
16,0.078,0.009103081332886625
16,0.079,0.009219787503821068
16,0.08,0.009336493674755513
16,0.081,0.009453199845689956
16,0.082,0.009569906016624401
16,0.083,0.009686612187558844
16,0.084,0.009803318358493289
16,0.085,0.009920024529427734
16,0.08600000000000001,0.010036730700362177
16,0.08700000000000001,0.010153436871296622
16,0.088,0.010270143042231063
16,0.089,0.010386849213165508
16,0.09,0.010503555384099951
16,0.091,0.010620261555034396
16,0.092,0.010736967725968839
16,0.093,0.010853673896903284
16,0.094,0.010970380067837727
16,0.095,0.011087086238772172
16,0.096,0.011203792409706615
16,0.097,0.01132049858064106
16,0.098,0.011437204751575504
16,0.099,0.011553910922509947
16,0.1,0.011670617093444392
16,0.101,0.011787323264378835
16,0.10200000000000001,0.01190402943531328
16,0.10300000000000001,0.012020735606247723
16,0.10400000000000001,0.012137441777182168
16,0.105,0.01225414794811661
16,0.106,0.012370854119051054
16,0.107,0.012487560289985497
16,0.108,0.012604266460919942
16,0.109,0.012720972631854385
16,0.11,0.01283767880278883
16,0.111,0.012954384973723273
16,0.112,0.013071091144657718
16,0.113,0.013187797315592163
16,0.114,0.013304503486526606
16,0.115,0.01342120965746105
16,0.116,0.013537915828395494
16,0.117,0.013654621999329939
16,0.11800000000000001,0.013771328170264382
16,0.11900000000000001,0.013888034341198827
16,0.12,0.014004740512133268
16,0.121,0.014121446683067713
16,0.122,0.014238152854002156
16,0.123,0.0143548590249366
16,0.124,0.014471565195871044
16,0.125,0.014588271366805489
16,0.126,0.014704977537739933
16,0.127,0.014821683708674377
16,0.128,0.014938389879608821
16,0.129,0.015055096050543264
16,0.13,0.01517180222147771
16,0.131,0.015288508392412152
16,0.132,0.015405214563346597
16,0.133,0.01552192073428104
16,0.134,0.015638626905215485
16,0.135,0.01575533307614993
16,0.136,0.01587203924708437
16,0.137,0.015988745418018816
16,0.138,0.01610545158895326
16,0.139,0.016222157759887706
16,0.14,0.016338863930822147
16,0.14100000000000001,0.016455570101756592
16,0.14200000000000002,0.016572276272691037
16,0.14300000000000002,0.01668898244362548
16,0.14400000000000002,0.016805688614559926
16,0.145,0.016922394785494364
16,0.146,0.01703910095642881
16,0.147,0.017155807127363254
16,0.148,0.0172725132982977
16,0.149,0.01738921946923214
16,0.15,0.017505925640166585
16,0.151,0.01762263181110103
16,0.152,0.017739337982035475
16,0.153,0.01785604415296992
16,0.154,0.01797275032390436
16,0.155,0.018089456494838806
16,0.156,0.01820616266577325
16,0.157,0.018322868836707695
16,0.158,0.018439575007642137
16,0.159,0.01855628117857658
16,0.16,0.018672987349511026
16,0.161,0.01878969352044547
16,0.162,0.018906399691379912
16,0.163,0.019023105862314357
16,0.164,0.019139812033248802
16,0.165,0.019256518204183247
16,0.166,0.01937322437511769
16,0.167,0.019489930546052133
16,0.168,0.019606636716986578
16,0.169,0.019723342887921023
16,0.17,0.019840049058855468
16,0.171,0.01995675522978991
16,0.17200000000000001,0.020073461400724354
16,0.17300000000000001,0.0201901675716588
16,0.17400000000000002,0.020306873742593243
16,0.17500000000000002,0.020423579913527685
16,0.176,0.020540286084462126
16,0.177,0.02065699225539657
16,0.178,0.020773698426331016
16,0.179,0.020890404597265457
16,0.18,0.021007110768199902
16,0.181,0.021123816939134347
16,0.182,0.02124052311006879
16,0.183,0.021357229281003236
16,0.184,0.021473935451937678
16,0.185,0.021590641622872123
16,0.186,0.021707347793806567
16,0.187,0.021824053964741012
16,0.188,0.021940760135675454
16,0.189,0.0220574663066099
16,0.19,0.022174172477544343
16,0.191,0.022290878648478788
16,0.192,0.02240758481941323
16,0.193,0.022524290990347674
16,0.194,0.02264099716128212
16,0.195,0.022757703332216564
16,0.196,0.02287440950315101
16,0.197,0.02299111567408545
16,0.198,0.023107821845019895
16,0.199,0.02322452801595434
16,0.2,0.023341234186888785
16,0.201,0.023457940357823226
16,0.202,0.02357464652875767
16,0.203,0.023691352699692116
16,0.20400000000000001,0.02380805887062656
16,0.20500000000000002,0.023924765041561002
16,0.20600000000000002,0.024041471212495447
16,0.20700000000000002,0.02415817738342989
16,0.20800000000000002,0.024274883554364336
16,0.209,0.024391589725298778
16,0.21,0.02450829589623322
16,0.211,0.024625002067167664
16,0.212,0.02474170823810211
16,0.213,0.024858414409036553
16,0.214,0.024975120579970995
16,0.215,0.02509182675090544
16,0.216,0.025208532921839884
16,0.217,0.02532523909277433
16,0.218,0.02544194526370877
16,0.219,0.025558651434643215
16,0.22,0.02567535760557766
16,0.221,0.025792063776512105
16,0.222,0.025908769947446546
16,0.223,0.02602547611838099
16,0.224,0.026142182289315436
16,0.225,0.02625888846024988
16,0.226,0.026375594631184326
16,0.227,0.026492300802118767
16,0.228,0.026609006973053212
16,0.229,0.026725713143987657
16,0.23,0.0268424193149221
16,0.231,0.026959125485856543
16,0.232,0.027075831656790988
16,0.233,0.027192537827725433
16,0.234,0.027309243998659877
16,0.23500000000000001,0.02742595016959432
16,0.23600000000000002,0.027542656340528764
16,0.23700000000000002,0.02765936251146321
16,0.23800000000000002,0.027776068682397653
16,0.23900000000000002,0.027892774853332098
16,0.24,0.028009481024266536
16,0.241,0.02812618719520098
16,0.242,0.028242893366135426
16,0.243,0.02835959953706987
16,0.244,0.028476305708004312
16,0.245,0.028593011878938757
16,0.246,0.0287097180498732
16,0.247,0.028826424220807646
16,0.248,0.028943130391742088
16,0.249,0.029059836562676532
16,0.25,0.029176542733610977
16,0.251,0.029293248904545422
16,0.252,0.029409955075479867
16,0.253,0.02952666124641431
16,0.254,0.029643367417348753
16,0.255,0.029760073588283198
16,0.256,0.029876779759217643
16,0.257,0.029993485930152084
16,0.258,0.03011019210108653
16,0.259,0.030226898272020974
16,0.26,0.03034360444295542
16,0.261,0.03046031061388986
16,0.262,0.030577016784824305
16,0.263,0.03069372295575875
16,0.264,0.030810429126693194
16,0.265,0.030927135297627636
16,0.266,0.03104384146856208
16,0.267,0.031160547639496525
16,0.268,0.03127725381043097
16,0.269,0.03139395998136541
16,0.27,0.03151066615229986
16,0.271,0.0316273723232343
16,0.272,0.03174407849416874
16,0.273,0.03186078466510319
16,0.274,0.03197749083603763
16,0.275,0.03209419700697208
16,0.276,0.03221090317790652
16,0.277,0.03232760934884096
16,0.278,0.03244431551977541
16,0.279,0.03256102169070985
16,0.28,0.032677727861644294
16,0.281,0.03279443403257874
16,0.28200000000000003,0.032911140203513184
16,0.28300000000000003,0.03302784637444763
16,0.28400000000000003,0.033144552545382074
16,0.28500000000000003,0.033261258716316515
16,0.28600000000000003,0.03337796488725096
16,0.28700000000000003,0.033494671058185405
16,0.28800000000000003,0.03361137722911985
16,0.289,0.03372808340005429
16,0.29,0.03384478957098873
16,0.291,0.03396149574192318
16,0.292,0.03407820191285762
16,0.293,0.03419490808379207
16,0.294,0.03431161425472651
16,0.295,0.03442832042566095
16,0.296,0.0345450265965954
16,0.297,0.03466173276752984
16,0.298,0.03477843893846428
16,0.299,0.03489514510939873
16,0.3,0.03501185128033317
16,0.301,0.03512855745126762
16,0.302,0.03524526362220206
16,0.303,0.0353619697931365
16,0.304,0.03547867596407095
16,0.305,0.03559538213500539
16,0.306,0.03571208830593984
16,0.307,0.03582879447687428
16,0.308,0.03594550064780872
16,0.309,0.03606220681874317
16,0.31,0.03617891298967761
16,0.311,0.03629561916061205
16,0.312,0.0364123253315465
16,0.313,0.03652903150248094
16,0.314,0.03664573767341539
16,0.315,0.03676244384434983
16,0.316,0.03687915001528427
16,0.317,0.03699585618621872
16,0.318,0.03711256235715316
16,0.319,0.037229268528087604
16,0.32,0.03734597469902205
16,0.321,0.037462680869956494
16,0.322,0.03757938704089094
16,0.323,0.037696093211825384
16,0.324,0.037812799382759825
16,0.325,0.03792950555369427
16,0.326,0.038046211724628715
16,0.327,0.03816291789556316
16,0.328,0.038279624066497604
16,0.329,0.038396330237432046
16,0.33,0.038513036408366494
16,0.331,0.038629742579300935
16,0.332,0.03874644875023538
16,0.333,0.038863154921169825
16,0.334,0.038979861092104266
16,0.335,0.039096567263038715
16,0.336,0.039213273433973156
16,0.337,0.0393299796049076
16,0.338,0.039446685775842046
16,0.339,0.03956339194677649
16,0.34,0.039680098117710935
16,0.341,0.03979680428864538
16,0.342,0.03991351045957982
16,0.343,0.040030216630514266
16,0.34400000000000003,0.04014692280144871
16,0.34500000000000003,0.04026362897238315
16,0.34600000000000003,0.0403803351433176
16,0.34700000000000003,0.04049704131425204
16,0.34800000000000003,0.04061374748518649
16,0.34900000000000003,0.04073045365612093
16,0.35000000000000003,0.04084715982705537
16,0.35100000000000003,0.04096386599798982
16,0.352,0.04108057216892425
16,0.353,0.0411972783398587
16,0.354,0.04131398451079314
16,0.355,0.04143069068172758
16,0.356,0.04154739685266203
16,0.357,0.04166410302359647
16,0.358,0.041780809194530914
16,0.359,0.04189751536546536
16,0.36,0.042014221536399804
16,0.361,0.04213092770733425
16,0.362,0.042247633878268694
16,0.363,0.042364340049203135
16,0.364,0.04248104622013758
16,0.365,0.042597752391072025
16,0.366,0.04271445856200647
16,0.367,0.042831164732940914
16,0.368,0.042947870903875356
16,0.369,0.043064577074809804
16,0.37,0.043181283245744245
16,0.371,0.04329798941667869
16,0.372,0.043414695587613135
16,0.373,0.043531401758547576
16,0.374,0.043648107929482025
16,0.375,0.043764814100416466
16,0.376,0.04388152027135091
16,0.377,0.043998226442285356
16,0.378,0.0441149326132198
16,0.379,0.044231638784154245
16,0.38,0.04434834495508869
16,0.381,0.04446505112602313
16,0.382,0.044581757296957576
16,0.383,0.04469846346789202
16,0.384,0.04481516963882646
16,0.385,0.04493187580976091
16,0.386,0.04504858198069535
16,0.387,0.0451652881516298
16,0.388,0.04528199432256424
16,0.389,0.04539870049349868
16,0.39,0.04551540666443313
16,0.391,0.04563211283536757
16,0.392,0.04574881900630202
16,0.393,0.04586552517723646
16,0.394,0.0459822313481709
16,0.395,0.04609893751910535
16,0.396,0.04621564369003979
16,0.397,0.04633234986097423
16,0.398,0.04644905603190868
16,0.399,0.04656576220284312
16,0.4,0.04668246837377757
16,0.401,0.04679917454471201
16,0.402,0.04691588071564645
16,0.403,0.0470325868865809
16,0.404,0.04714929305751534
16,0.405,0.04726599922844978
16,0.406,0.04738270539938423
16,0.40700000000000003,0.04749941157031867
16,0.40800000000000003,0.04761611774125312
16,0.40900000000000003,0.04773282391218756
16,0.41000000000000003,0.047849530083122004
16,0.41100000000000003,0.04796623625405645
16,0.41200000000000003,0.04808294242499089
16,0.41300000000000003,0.04819964859592534
16,0.41400000000000003,0.04831635476685978
16,0.41500000000000004,0.048433060937794224
16,0.41600000000000004,0.04854976710872867
16,0.417,0.04866647327966311
16,0.418,0.048783179450597555
16,0.419,0.048899885621532
16,0.42,0.04901659179246644
16,0.421,0.049133297963400886
16,0.422,0.04925000413433533
16,0.423,0.04936671030526977
16,0.424,0.04948341647620422
16,0.425,0.04960012264713866
16,0.426,0.04971682881807311
16,0.427,0.04983353498900755
16,0.428,0.04995024115994199
16,0.429,0.05006694733087644
16,0.43,0.05018365350181088
16,0.431,0.05030035967274533
16,0.432,0.05041706584367977
16,0.433,0.05053377201461421
16,0.434,0.05065047818554866
16,0.435,0.0507671843564831
16,0.436,0.05088389052741754
16,0.437,0.05100059669835199
16,0.438,0.05111730286928643
16,0.439,0.05123400904022088
16,0.44,0.05135071521115532
16,0.441,0.05146742138208976
16,0.442,0.05158412755302421
16,0.443,0.05170083372395865
16,0.444,0.05181753989489309
16,0.445,0.05193424606582754
16,0.446,0.05205095223676198
16,0.447,0.05216765840769643
16,0.448,0.05228436457863087
16,0.449,0.052401070749565314
16,0.45,0.05251777692049976
16,0.451,0.0526344830914342
16,0.452,0.05275118926236865
16,0.453,0.05286789543330309
16,0.454,0.052984601604237534
16,0.455,0.05310130777517198
16,0.456,0.053218013946106424
16,0.457,0.053334720117040865
16,0.458,0.053451426287975314
16,0.459,0.053568132458909755
16,0.46,0.0536848386298442
16,0.461,0.053801544800778645
16,0.462,0.053918250971713086
16,0.463,0.054034957142647534
16,0.464,0.054151663313581976
16,0.465,0.054268369484516424
16,0.466,0.054385075655450865
16,0.467,0.05450178182638531
16,0.468,0.054618487997319755
16,0.46900000000000003,0.054735194168254196
16,0.47000000000000003,0.05485190033918864
16,0.47100000000000003,0.054968606510123086
16,0.47200000000000003,0.05508531268105753
16,0.47300000000000003,0.055202018851991976
16,0.47400000000000003,0.05531872502292642
16,0.47500000000000003,0.05543543119386086
16,0.47600000000000003,0.055552137364795307
16,0.47700000000000004,0.05566884353572975
16,0.47800000000000004,0.055785549706664196
16,0.47900000000000004,0.05590225587759864
16,0.48,0.05601896204853307
16,0.481,0.05613566821946752
16,0.482,0.05625237439040196
16,0.483,0.0563690805613364
16,0.484,0.05648578673227085
16,0.485,0.05660249290320529
16,0.486,0.05671919907413974
16,0.487,0.05683590524507418
16,0.488,0.056952611416008624
16,0.489,0.05706931758694307
16,0.49,0.05718602375787751
16,0.491,0.05730272992881196
16,0.492,0.0574194360997464
16,0.493,0.057536142270680844
16,0.494,0.05765284844161529
16,0.495,0.057769554612549734
16,0.496,0.057886260783484175
16,0.497,0.058002966954418624
16,0.498,0.058119673125353065
16,0.499,0.05823637929628751
16,0.5,0.058353085467221955
16,0.501,0.058469791638156396
16,0.502,0.058586497809090844
16,0.503,0.058703203980025286
16,0.504,0.058819910150959734
16,0.505,0.058936616321894175
16,0.506,0.05905332249282862
16,0.507,0.059170028663763065
16,0.508,0.059286734834697506
16,0.509,0.05940344100563195
16,0.51,0.059520147176566396
16,0.511,0.05963685334750084
16,0.512,0.059753559518435286
16,0.513,0.05987026568936973
16,0.514,0.05998697186030417
16,0.515,0.060103678031238617
16,0.516,0.06022038420217306
16,0.517,0.060337090373107506
16,0.518,0.06045379654404195
16,0.519,0.06057050271497639
16,0.52,0.06068720888591084
16,0.521,0.06080391505684528
16,0.522,0.06092062122777972
16,0.523,0.06103732739871417
16,0.524,0.06115403356964861
16,0.525,0.06127073974058306
16,0.526,0.0613874459115175
16,0.527,0.06150415208245194
16,0.528,0.06162085825338639
16,0.529,0.06173756442432083
16,0.53,0.06185427059525527
16,0.531,0.06197097676618972
16,0.532,0.06208768293712416
16,0.533,0.062255649827280234
16,0.534,0.0624307090836819
16,0.535,0.06260576834008356
16,0.536,0.06278082759648523
16,0.537,0.0629558868528869
16,0.538,0.06313094610928857
16,0.539,0.06330600536569023
16,0.54,0.0634810646220919
16,0.541,0.06365612387849356
16,0.542,0.06383118313489523
16,0.543,0.0640062423912969
16,0.544,0.06418130164769856
16,0.545,0.06435636090410023
16,0.546,0.0645314201605019
16,0.547,0.06470647941690356
16,0.548,0.06488153867330523
16,0.549,0.06505659792970689
16,0.55,0.06523165718610856
16,0.551,0.06540671644251023
16,0.552,0.0655817756989119
16,0.553,0.06575683495531356
16,0.554,0.06593189421171522
16,0.555,0.06610695346811689
16,0.556,0.06628201272451856
16,0.557,0.06645707198092023
16,0.558,0.0666321312373219
16,0.559,0.06680719049372355
16,0.56,0.06698224975012522
16,0.561,0.06715730900652689
16,0.562,0.06733236826292856
16,0.5630000000000001,0.06750742751933023
16,0.5640000000000001,0.06768248677573188
16,0.5650000000000001,0.06785754603213355
16,0.5660000000000001,0.06803260528853522
16,0.5670000000000001,0.06820766454493689
16,0.5680000000000001,0.06838272380133856
16,0.5690000000000001,0.06855778305774021
16,0.5700000000000001,0.06873284231414188
16,0.5710000000000001,0.06890790157054355
16,0.5720000000000001,0.06908296082694522
16,0.5730000000000001,0.06925802008334689
16,0.5740000000000001,0.06943307933974854
16,0.5750000000000001,0.06960813859615021
16,0.5760000000000001,0.06978319785255188
16,0.577,0.06995825710895352
16,0.578,0.07013331636535519
16,0.579,0.07030837562175686
16,0.58,0.07048343487815853
16,0.581,0.07065849413456018
16,0.582,0.07083355339096185
16,0.583,0.07100861264736352
16,0.584,0.07118367190376519
16,0.585,0.07135873116016686
16,0.586,0.07153379041656852
16,0.587,0.07170884967297018
16,0.588,0.07188390892937185
16,0.589,0.07205896818577352
16,0.59,0.07223402744217519
16,0.591,0.07240908669857685
16,0.592,0.07258414595497852
16,0.593,0.07275920521138018
16,0.594,0.07293426446778185
16,0.595,0.07310932372418352
16,0.596,0.07328438298058518
16,0.597,0.07345944223698685
16,0.598,0.07363450149338852
16,0.599,0.07380956074979018
16,0.6,0.07398462000619185
16,0.601,0.07415967926259351
16,0.602,0.07433473851899518
16,0.603,0.07450979777539685
16,0.604,0.07468485703179852
16,0.605,0.07485991628820018
16,0.606,0.07503497554460184
16,0.607,0.07521003480100351
16,0.608,0.07538509405740518
16,0.609,0.07556015331380685
16,0.61,0.0757352125702085
16,0.611,0.07591027182661017
16,0.612,0.07608533108301184
16,0.613,0.07626039033941351
16,0.614,0.07643544959581518
16,0.615,0.07661050885221683
