ts,subset_size,replicate,alpha,xmin,ks,n_tail,tail_fraction,contributing_fibrils
128,30,30,2.630331012883689,6,0.006244046182684038,148162,0.006416550179876219,30
128,30,31,2.649546857258657,7,0.004923157520602572,115657,0.004889291206441282,30
128,30,32,2.642910819826986,6,0.006121676162275824,167161,0.006814281647707578,30
128,30,33,2.62320741481774,7,0.0048498275350322695,118617,0.005006040361218877,30
128,30,34,2.6757046643940923,7,0.004148724895067013,113751,0.004886890214903565,30
128,30,35,2.613060997521947,6,0.00640072200224806,169492,0.006972851986640783,30
128,30,36,2.6509352079611106,7,0.003012704249369391,119968,0.0050567559398272685,30
128,30,37,2.6713968892738693,6,0.004076118461941336,158908,0.00671150095267684,30
128,30,38,2.6518507775420526,6,0.00664823072017906,157185,0.0067043002038779465,30
128,30,39,2.635335505588409,6,0.004907673303407689,152780,0.006562163137746539,30
128,30,40,2.6526037520476042,6,0.005661962910929741,162418,0.006727911491705952,30
128,30,41,2.6307577619949303,6,0.005449433611774024,153766,0.006644384476201946,30
128,30,42,2.6065684674022784,7,0.006551762658101534,114301,0.004795629310915214,30
128,30,43,2.6365316671944905,7,0.00496737850542861,115673,0.004900052036550636,30
128,30,44,2.656028832612655,6,0.004570883877199838,157192,0.006691942380635769,30
128,30,45,2.645973599610444,6,0.005153040626812655,155787,0.006595026342513123,30
128,30,46,2.629147543531053,7,0.005633697085483669,120957,0.005016105972843267,30
128,30,47,2.630439659860899,7,0.004261266377646011,122190,0.005178560969492389,30
128,30,48,2.6487169101275616,6,0.004255218661599169,151123,0.006520638671624877,30
128,30,49,2.6570958044754898,6,0.0030444802059033105,154720,0.006717871914341228,30
128,30,50,2.6205303178884343,7,0.005135234427907753,116516,0.004962964755095775,30
128,30,51,2.650256714487886,6,0.005897701435325586,150697,0.0064759221110259006,30
128,30,52,2.6536652233350537,6,0.0035802868491272566,146602,0.006400798752900404,30
128,30,53,2.669571342030261,6,0.004454122551829948,153220,0.006480462285946909,30
128,30,54,2.645390335874456,7,0.005314348463334895,118312,0.0050032888106938235,30
128,30,55,2.647793009965418,6,0.0043829292084558436,159984,0.0068017073822869145,30
128,30,56,2.655040378369783,6,0.004899602372050338,155889,0.006566158738379627,30
128,30,57,2.63889581707541,7,0.003725421785966021,125729,0.005193398742396906,30
128,30,58,2.610833438179813,6,0.006922716437074178,156902,0.006608945626719715,30
128,30,59,2.6284839670507876,7,0.0041604820573277745,112573,0.004880925204860504,30
128,30,60,2.627570202150953,6,0.005992929512376177,160295,0.00674082222934313,30
128,30,61,2.6512135763071467,6,0.005436944578514846,152037,0.006589044937575108,30
128,30,62,2.630813093196745,6,0.005017574965226701,154949,0.006586947998398717,30
128,30,63,2.6417598321248215,7,0.004909498204925367,112903,0.004822222534488546,30
128,30,64,2.65290611167866,6,0.00411358664899214,145780,0.006355991044758289,30
128,30,65,2.667870604163937,6,0.004110163189546906,153189,0.006488666213952278,30
128,30,66,2.629367016159901,6,0.005869717049265644,153460,0.006601485777381518,30
128,30,67,2.652651012774846,6,0.0042392034030573345,159200,0.006677490184781505,30
128,30,68,2.647125628881495,7,0.004396919713917424,118937,0.00504748121618253,30
128,30,69,2.645053945152783,6,0.004239811415998163,168926,0.006971040342534488,30
128,30,70,2.6528740118246588,6,0.0035931385103491476,159310,0.0067124556902503595,30
128,30,71,2.6445493697151865,6,0.004886815463847838,159660,0.006685428800999791,30
128,30,72,2.624113630734122,6,0.005871001188708425,155715,0.006627433937509531,30
128,30,73,2.658949008690958,6,0.004004662524776936,153344,0.00660850096353861,30
128,30,74,2.6609663961700827,6,0.004026808765135226,155415,0.006631671547344797,30
128,30,75,2.640743316743257,7,0.0036810592008009735,115840,0.004960020114114717,30
128,30,76,2.6602109627073323,6,0.0035725259075054527,155219,0.006672130094049614,30
128,30,77,2.606356502281891,7,0.0051382405498573425,114431,0.004899355789366963,30
128,30,78,2.6268894356079864,6,0.0053309203261542315,166509,0.006813952485296777,30
128,30,79,2.6387597910375713,7,0.004637324429119016,111333,0.004819647110731233,30
128,30,80,2.609808391973479,7,0.006748909173812989,115262,0.0048997854818806095,30
128,30,81,2.6431820894846405,6,0.005861931560311007,157223,0.006616129691846657,30
128,30,82,2.6196760540457427,7,0.004849684111054686,124469,0.005111258961611497,30
128,30,83,2.6316783154923877,7,0.004363819382005252,115771,0.004942823084581873,30
128,30,84,2.6471949734968625,6,0.005637238565931346,158966,0.006680849346985914,30
128,30,85,2.6392979930506435,6,0.005201611678913087,161217,0.006810014751927228,30
128,30,86,2.6218145997342512,6,0.005241684892941967,158435,0.006668485784636888,30
128,30,87,2.6299141481243327,6,0.006050310101572726,158705,0.006663694481039258,30
128,30,88,2.636328738134839,6,0.004767884506660103,160160,0.006756372244893689,30
128,30,89,2.642752306705405,6,0.005881494967293538,156771,0.006563183350946544,30
128,30,90,2.613105870609823,7,0.0058390003358571585,120592,0.005074613764081882,30
128,30,91,2.6533045714976056,6,0.003344866857244888,155378,0.0067087961575693624,30
128,30,92,2.6631651838927017,6,0.004262532262734209,161479,0.0067753271167322075,30
128,30,93,2.617917604249535,7,0.0050294996973331285,112635,0.004846947733262829,30
128,30,94,2.6209853305519837,6,0.0053683187461716075,151406,0.00655365479684064,30
128,30,95,2.6296241196152983,7,0.005997394752756291,113050,0.004829335429619474,30
128,30,96,2.613312303856699,7,0.005906222610673639,115946,0.004938624978889259,30
128,30,97,2.616240234800892,7,0.004967567657553018,124554,0.005088511726957636,30
128,30,98,2.6114080643805986,7,0.006518192534719414,115753,0.004873468665313835,30
128,30,99,2.621503421017398,7,0.006257252160193683,119971,0.005010062428357059,30
128,40,0,2.6404555573717263,6,0.004736770133378809,207611,0.0065953521115127275,40
128,40,1,2.6250895674134447,7,0.004314106294779463,158182,0.00503920578686436,40
128,40,2,2.6492688722580096,6,0.00457888200122572,211171,0.006667813486001763,40
128,40,3,2.6433934840276896,6,0.00486178321094638,210750,0.006645950851561529,40
128,40,4,2.6275340250064616,7,0.004317204829152099,159596,0.005067542895158547,40
128,40,5,2.6471011777595868,6,0.004332258984275361,207400,0.006653472004008765,40
128,40,6,2.6536617015229194,6,0.004454148663043056,209099,0.006699866248754503,40
128,40,7,2.6449551205513093,6,0.00432992454273326,208776,0.006673828217715201,40
128,40,8,2.6251864292477687,7,0.0047955995293696985,161695,0.005046090455637985,40
128,40,9,2.644054956727257,6,0.0032485085943291248,213963,0.0067684025939738525,40
128,40,10,2.644403893453763,7,0.004580483712924743,156892,0.004989714748046311,40
128,40,11,2.6530494521482586,6,0.004270195441272495,212742,0.006742603117928617,40
128,40,12,2.658856217578941,6,0.004815027205764433,197269,0.006413815337884639,40
128,40,13,2.6407423725517054,7,0.004498368427003463,155801,0.004958433287715828,40
128,40,14,2.6570819454285086,6,0.00522059195072011,201773,0.006550686044054811,40
128,40,15,2.652649322502182,6,0.0037914327192521413,217105,0.0068085377284970725,40
128,40,16,2.6258798609757372,7,0.005048264150717574,157306,0.005022588333199019,40
128,40,17,2.6158871777765325,7,0.004677066520097806,158003,0.005007373534448032,40
128,40,18,2.6217034076709913,7,0.005330353817302957,160621,0.0050427453361018134,40
128,40,19,2.621281682781332,7,0.005191530879337769,161701,0.005095009845250037,40
128,40,20,2.6462060602464423,6,0.005106176846638721,209006,0.00664907416686152,40
128,40,21,2.6556119003643084,6,0.004100057523670264,208674,0.006672119920511626,40
128,40,22,2.6491479550180204,6,0.004759439827627943,206243,0.006593686598552505,40
128,40,23,2.6432688449530843,6,0.005303732981817522,209248,0.006638276251120031,40
128,40,24,2.6464069004359465,6,0.004603559396145068,205518,0.006545802350326457,40
128,40,25,2.6592443561908667,7,0.0043646396134569,153621,0.00494480743074635,40
128,40,26,2.656456142712329,6,0.003703470021822697,211376,0.006697237715787464,40
128,40,27,2.636396527496581,7,0.004407753165099004,158397,0.004993020199261214,40
128,40,28,2.6648364612438566,6,0.003577167716805163,206568,0.006672916145567181,40
128,40,29,2.6553686035872888,6,0.004305236766038195,210737,0.006633290736008929,40
128,40,30,2.6292402301386817,6,0.004806825926359837,213876,0.006748771737175421,40
128,40,31,2.6330641448344783,7,0.004939349578774621,159238,0.005013545306155656,40
128,40,32,2.6485823499192698,6,0.005209895966710509,200772,0.00650097741968198,40
128,40,33,2.627813776602434,6,0.005548233957991644,208266,0.006607297665190532,40
128,40,34,2.6386434420688882,7,0.004642771572547777,156365,0.005001427037171127,40
128,40,35,2.6243321173127017,7,0.005245288647741875,157609,0.005005488891148711,40
128,40,36,2.631084243801062,7,0.004589493337016526,154839,0.004943333434111922,40
128,40,37,2.632457283318517,6,0.004802006118761054,215213,0.0067263754786666295,40
128,40,38,2.6440965917711496,7,0.004160722700581543,157287,0.004932015344758493,40
128,40,39,2.646280393053845,6,0.004772732418771353,212456,0.006672719946205169,40
128,40,40,2.6366559856423075,6,0.004953248809932975,206721,0.006609402084765172,40
128,40,41,2.624107712581392,7,0.005540134610198311,153272,0.004886677087318299,40
128,40,42,2.6374621331718626,7,0.004894818670638013,156716,0.005012033408780135,40
128,40,43,2.6459515668409503,6,0.005207966288190535,207498,0.006576715976030349,40
128,40,44,2.6529016735415416,6,0.004279369824911949,209673,0.006722794857364771,40
128,40,45,2.6362748208294366,7,0.004717571862365766,155207,0.004951195599198121,40
128,40,46,2.6507817039126524,6,0.005141430486456516,204572,0.006488289967429464,40
128,40,47,2.615518596509837,7,0.004856907227810403,155940,0.004959290660514611,40
128,40,48,2.63955343656692,6,0.0048216592167049654,207552,0.00663114880167302,40
128,40,49,2.6529154021498353,6,0.0043293548051313024,214377,0.0067833438385188445,40
128,40,50,2.631018045003377,7,0.004166724701398228,162263,0.00508255204296428,40
128,40,51,2.6277186751035524,7,0.004869755803802001,158949,0.0050419485142605405,40
128,40,52,2.6408053007244545,6,0.004339509415605014,209670,0.006677716040850411,40
128,40,53,2.621298658508488,7,0.0054367265213818294,155073,0.004947782394952192,40
128,40,54,2.6549326237277002,6,0.003840851058946576,212533,0.0067312108027234845,40
128,40,55,2.654157214892341,6,0.0040157122823268054,216434,0.006812116927796137,40
128,40,56,2.6476910610269724,6,0.0046416110376936714,201960,0.006515575390056198,40
128,40,57,2.6524232987956884,7,0.0032097035151590347,164449,0.0051497977067618775,40
128,40,58,2.613617170946518,7,0.005342952693456082,160994,0.005078516315152419,40
128,40,59,2.6386319362520405,7,0.0044054715771646435,160445,0.00502099966727995,40
128,40,60,2.6520055212397384,6,0.0038502996500630604,217178,0.006832924920886409,40
128,40,61,2.656757626768779,6,0.003915515957888971,215817,0.006724239025188018,40
128,40,62,2.638361632165929,7,0.005304201237159134,159555,0.005033429537018176,40
128,40,63,2.6462248276919036,7,0.004404360677768171,159832,0.005080398533730716,40
128,40,64,2.652427345653828,6,0.004043229757365263,217792,0.006843580882832366,40
128,40,65,2.635555484373183,7,0.004941032655642497,157884,0.00492595345110644,40
128,40,66,2.64606200893441,6,0.005139128718140262,208863,0.006649565966529152,40
128,40,67,2.6456857222089187,6,0.004982108026294507,212713,0.006688495129944298,40
128,40,68,2.6603082878441096,6,0.005004227601764888,205425,0.006579550650881468,40
128,40,69,2.648150802406515,7,0.004012571831142675,156343,0.00499653997684199,40
128,40,70,2.6354971267480503,7,0.003999248672388989,158774,0.005048441977877399,40
128,40,71,2.646372281450228,6,0.00568745143382865,206774,0.006593318782629752,40
128,40,72,2.6301266619223993,6,0.00506937885739972,211620,0.006676181323974271,40
128,40,73,2.6202910514301454,7,0.005205572129129199,161854,0.005087341219392195,40
128,40,74,2.629618699520028,7,0.004938844339452353,151072,0.004856780246478897,40
128,40,75,2.631487956058963,7,0.005308651818212495,160660,0.0050660879146306485,40
128,40,76,2.63147970727807,6,0.00508765453729193,211620,0.006716515257839346,40
128,40,77,2.634650509532901,6,0.005440781141377887,208937,0.006584267704147531,40
128,40,78,2.638131937810219,7,0.0038381953217168086,159444,0.005048938547783233,40
128,40,79,2.6240344635026136,7,0.0048729706685193275,154236,0.0049485645870841295,40
128,40,80,2.637902039256079,6,0.004698448977137948,211624,0.006681099488284555,40
128,40,81,2.650520676358762,6,0.004459518519572159,209456,0.006677165780048186,40
128,40,82,2.6236809661524703,7,0.004733815828233401,162718,0.005088212241597365,40
128,40,83,2.6344215092437087,7,0.004129274985725906,161296,0.0050613821555966455,40
128,40,84,2.623523289565273,7,0.0043914375558195,161070,0.005065001481262152,40
128,40,85,2.6365990867162825,6,0.004878112494903081,215428,0.006713805542352,40
128,40,86,2.6397630084836368,7,0.00511081818696868,161562,0.005069681686233829,40
128,40,87,2.632264832759375,7,0.003698069280088201,157104,0.005028784818846881,40
128,40,88,2.6397155015469242,7,0.004780916929553847,157942,0.004956635014043569,40
128,40,89,2.6270801985395913,7,0.00426100378720129,156258,0.004987614591560814,40
128,40,90,2.6417274714610066,6,0.00512759625111317,208765,0.0065998580350035115,40
128,40,91,2.634947030679579,6,0.004791292704694944,211967,0.006683070062405,40
128,40,92,2.6425054870344176,6,0.0045684819812289446,210948,0.006663078877640706,40
128,40,93,2.6398028974009424,6,0.004979819664102325,206074,0.00655770966848966,40
128,40,94,2.6391428002975634,6,0.004966316544962934,205077,0.00657638341530363,40
128,40,95,2.606906646084746,7,0.005210139881930975,159953,0.005045599917202612,40
128,40,96,2.6249816890078703,7,0.0059322611932982605,154136,0.004902756763739041,40
128,40,97,2.632181897404498,6,0.005084501805411978,204900,0.006545795940993148,40
128,40,98,2.638929470288751,7,0.004306791636838669,156508,0.0050152240319045515,40
128,40,99,2.631828851944314,7,0.004944563045319872,157763,0.004992639509515408,40
128,50,0,2.6447008354826154,6,0.004828205150342407,261887,0.0066462027564508416,50
512,10,0,2.687940419203849,6,0.004793527082486482,47396,0.005783312709731416,10
512,10,1,2.7129278000174217,8,0.0042940753760415395,21155,0.002949333092423497,10
512,10,2,2.7097361160125595,6,0.004247219876134856,48590,0.005986841270343894,10
512,10,3,2.74220216142656,5,0.002951599185808451,67572,0.008471654460005371,10
512,10,4,3.8406592830911177,1,0.00795996400462462,7979996,1.0,10
512,10,5,2.7343985578706014,5,0.0033051665320921186,71926,0.008946862285416675,10
512,10,6,2.72043796208154,5,0.004950440864837979,66448,0.008385860647410452,10
512,10,7,2.776522237971007,5,0.0018945587375721606,74869,0.009118689482979113,10
512,10,8,2.6572488314293983,5,0.007444112346363441,71972,0.008741843541260428,10
512,10,9,2.702274825187908,6,0.005189355517116745,44026,0.0055360817327158715,10
512,10,10,2.6721205369998815,6,0.0036303279836295,48766,0.006261599418395178,10
512,10,11,2.694766949932159,7,0.003580270589193746,35661,0.004443067290024236,10
512,10,12,2.7226950294744254,5,0.0022287606782904756,65625,0.00827936135939733,10
512,10,13,2.64388606683119,7,0.008365923297942834,30331,0.004048453843274877,10
512,10,14,2.796360091001231,5,0.0030276282929104226,58479,0.007708118812507612,10
512,10,15,2.7059450181814517,5,0.00762073000322816,55423,0.007645561992881266,10
512,10,16,2.679867154848296,5,0.008002093464704818,64410,0.00838263985349837,10
512,10,17,2.6993167618950284,8,0.005070148079781123,24808,0.0032859135529761507,10
512,10,18,2.7170685440151248,5,0.005860940667880343,57385,0.007679414391959933,10
512,10,19,2.6544571888259902,7,0.005888183270762459,40125,0.004786593101651491,10
512,10,20,2.6742911424781863,7,0.005507524443990719,32518,0.004195115305681712,10
512,10,21,2.694473657754315,8,0.006197201015602949,27558,0.003413016624677901,10
512,10,22,2.717703132595505,6,0.002712735372448094,50043,0.006078518232578783,10
512,10,23,2.7535826028123727,5,0.0033043174340006143,73417,0.008819614220413111,10
512,10,24,2.726337174360041,5,0.004229884946739315,66650,0.008262808127429485,10
512,10,25,2.7351536325949746,5,0.005649881328455453,65557,0.00823467020118838,10
512,10,26,2.7171835191813476,5,0.001668063977519063,72604,0.008975766888192708,10
512,10,27,2.7101980556388083,7,0.005107537540626539,36902,0.004405462525215131,10
512,10,28,2.6701900908685983,7,0.005693038180009546,32307,0.004118099869179871,10
512,10,29,2.7435123559281545,5,0.004462095893209672,70389,0.008707017381749442,10
512,10,30,2.6381913556093273,6,0.005016822951991101,54850,0.0063869578902102314,10
512,10,31,2.756100938072187,6,0.0027608752491872224,44944,0.005677602046887715,10
512,10,32,2.639314319198067,5,0.00818159649930883,66493,0.008398557418014188,10
512,10,33,2.7727295772177425,5,0.0025334774259847537,69705,0.008607728741392116,10
512,10,34,2.8075746359554747,5,0.004973793693522466,58425,0.007665207358126753,10
512,10,35,2.813031036085243,13,0.006738246091561512,12074,0.0015054575642135506,10
512,10,36,2.7084569928535465,5,0.003022195395054106,84999,0.009568075122655723,10
512,10,37,2.655495647755941,5,0.005812649637735423,63323,0.008030949396635659,10
512,10,38,2.7421503079311758,5,0.002700202381972605,68328,0.008453516669367878,10
512,10,39,2.6985136251926023,6,0.005606397443665673,42244,0.005596304351310775,10
512,10,40,2.6566811625089732,5,0.006842785939300988,67862,0.008495862301479546,10
512,10,41,2.693174513941681,7,0.0033001197973632213,43019,0.004870990482665008,10
512,10,42,2.736994234936556,8,0.003192139482653955,28942,0.0035372804079984435,10
512,10,43,2.696944024197775,5,0.006937315237976693,61502,0.008120394466692282,10
512,10,44,2.7704202545196326,6,0.003785103947648638,46355,0.005677055803296967,10
512,10,45,2.7569833171423945,5,0.0043315355631970975,70857,0.008440397265795862,10
512,10,46,2.6465452073065916,6,0.005198832232531259,55419,0.006544487315428134,10
512,10,47,2.719358408850588,5,0.003184262305958807,70761,0.008679075836217017,10
512,10,48,2.714675383079988,5,0.005187364304468978,74784,0.009195753948164938,10
512,10,49,2.682749968958712,7,0.005658686803731161,35100,0.0043406502764042005,10
512,10,50,2.7180654839972234,5,0.0048938744866212636,64819,0.008329577769219332,10
512,10,51,2.73566842352371,6,0.0029513331806709786,45516,0.005801400309877064,10
512,10,52,2.748596095969781,5,0.0023803750090379827,67344,0.008879150911416943,10
512,10,53,2.776601723042626,11,0.006243821940609462,15708,0.0020205286638385954,10
512,10,54,2.7336232602568082,6,0.0028780389634704417,48497,0.00606727232215631,10
512,10,55,2.7508513444126628,5,0.00234622513172672,73880,0.008756626584279153,10
512,10,56,2.7676439354260642,5,0.00328842336199775,67583,0.008403215063145033,10
512,10,57,2.7410826075805534,6,0.0036537514550724626,43116,0.005584500278797589,10
512,10,58,2.7533531498746657,6,0.0056234223663022,45207,0.005797577629021976,10
512,10,59,2.7178328586033245,5,0.005845098490677603,76600,0.008986582188101366,10
512,10,60,2.7779682676261666,5,0.0019707694350570293,61874,0.008151300059507099,10
512,10,61,2.7112801939482924,7,0.0032021733246716533,42278,0.0050327399506201525,10
512,10,62,2.793959028302316,7,0.003967465515630458,27231,0.003765594735385763,10
512,10,63,2.711972836324321,5,0.0012286884717281898,68842,0.008597824703640318,10
512,10,64,2.6924342840239386,6,0.005993374018070097,44938,0.005734588278051347,10
512,10,65,2.7023419380195253,5,0.005226674463327696,60042,0.007869681162702728,10
512,10,66,2.7352977013613673,4,0.005740293909977989,108528,0.0132929446393097,10
512,10,67,2.7162332269732996,5,0.0045204444628554885,68167,0.008522816071360252,10
512,10,68,2.702500880856188,6,0.0049990387326328545,48428,0.00605572320738251,10
512,10,69,2.755874211675879,6,0.0026994030756964382,46884,0.005830659413951821,10
512,10,70,2.700866659241843,5,0.003810602680338393,71656,0.008710435869452379,10
512,10,71,3.8644986359390496,1,0.009133604554484642,7808748,1.0,10
512,10,72,2.7180788597746535,5,0.005696579553112202,63172,0.008371959264027756,10
512,10,73,2.7285444592168138,5,0.004117338520319258,71672,0.008820996610650942,10
512,10,74,2.711324799933036,7,0.003877323875093208,40182,0.004779772647357886,10
512,10,75,2.751062328873093,5,0.004950726153033602,62360,0.008121449796000017,10
512,10,76,2.67129107004542,5,0.007768230443299717,61023,0.0082061820900207,10
512,10,77,2.755251702710653,5,0.00632993566347495,55956,0.007698276431354421,10
512,10,78,2.721033682365817,5,0.0039038193789907583,66455,0.008437581576196866,10
512,10,79,2.6895872864355126,6,0.0031346608309116286,46212,0.006101302052079706,10
512,10,80,2.7332423589226043,5,0.005343713269607586,69277,0.008522657373352846,10
512,10,81,2.7574169702971543,5,0.0016527911444425003,67653,0.008580064239193212,10
512,10,82,2.7004023544280655,5,0.0033530981764424705,76461,0.009505040738375124,10
512,10,83,2.6819009065604185,6,0.0030462450939114927,47573,0.005913200633419596,10
512,10,84,2.7198794764867023,5,0.0044111199182280125,60830,0.008031822018098602,10
512,10,85,2.7325984915312627,5,0.003333448041045739,74671,0.009145286615224965,10
512,10,86,2.7157577927086107,7,0.0027724994458118157,33966,0.00418953017094482,10
512,10,87,2.8695141132559536,11,0.007293559779150943,14373,0.001932879732600149,10
512,10,88,2.785592050866864,5,0.0022796150652687475,63557,0.008038236290277499,10
512,10,89,2.6860924206000973,5,0.0061167629452013594,61861,0.008114404698146008,10
512,10,90,2.674613159341368,6,0.005653910662328676,41119,0.005462512133860308,10
512,10,91,2.7265933743772526,5,0.0044848192378065255,68935,0.008620865383064186,10
512,10,92,2.7162280528471,6,0.005854358462025755,45897,0.005779202652109679,10
512,10,93,2.8304742525257165,12,0.004359762563507008,16830,0.0019237445052404606,10
512,10,94,2.6861397675475764,5,0.0036861089455777485,63195,0.00807465971305091,10
512,10,95,2.6635377309952233,5,0.003217337294025402,80410,0.009455221219957536,10
512,10,96,2.7254703528304147,5,0.0039607331242341726,63529,0.008041242489616976,10
512,10,97,2.6834837551821638,5,0.005787177587545211,79777,0.009343889741234328,10
512,10,98,2.7102359872657527,5,0.004701810040113608,72198,0.008977974751544453,10
512,10,99,2.7743227891483158,5,0.0020101129947210916,67850,0.008457564590364683,10
512,20,0,2.726124679445693,5,0.0027901541697996635,141781,0.008744862090525399,20
512,20,1,2.718567744497381,5,0.003592899088636081,137119,0.008613487291747074,20
512,20,2,2.713258705881484,5,0.003585429668520601,139147,0.00857507577535393,20
512,20,3,2.7133628777080006,6,0.002374974334696023,100010,0.006064669718062898,20
512,20,4,2.732631316460272,6,0.0025072351682592364,94362,0.005980489920781103,20
512,20,5,2.67384418847046,6,0.005224611593212969,102552,0.006294131712770768,20
512,20,6,2.716974858995181,5,0.004893539646533052,132061,0.00856834743029706,20
512,20,7,2.699160127356203,6,0.00370151415347153,94875,0.005936107028744898,20
512,20,8,2.726747551760354,6,0.0025106486576980114,98939,0.00611311880275082,20
512,20,9,2.7204060197401496,5,0.001232045229280887,143453,0.008881372847650958,20
512,20,10,2.686168095901223,5,0.005466558609787842,132675,0.008370760163446702,20
512,20,11,2.6751869128599455,6,0.005129619825754217,92445,0.005899426221850333,20
512,20,12,2.7027281708900834,6,0.0038061937054145734,101164,0.006113407073239299,20
512,20,13,2.694626740127846,6,0.003141403305556567,96975,0.006077820926807054,20
512,20,14,2.706999297426874,6,0.0036371566394644006,105802,0.006301053649658511,20
512,20,15,2.752203013458375,5,0.0024692141011241064,141253,0.008562972734255225,20
512,20,16,2.7545595564645886,5,0.0028178512134279243,122658,0.007957681519647411,20
512,20,17,2.751007561076305,6,0.0026227377698317955,88593,0.00579036074510184,20
512,20,18,2.7114192842053524,5,0.005850870605839387,127930,0.008295968080398715,20
512,20,19,2.7081351747367823,5,0.003361610558690886,136102,0.00835531046459325,20
512,20,20,2.7275810773829305,6,0.002090782408385783,99213,0.006056030967656242,20
512,20,21,2.7313602571717053,5,0.0043469756758559575,125952,0.008108095581180608,20
512,20,22,2.7227604313241804,7,0.0022684208483093327,74620,0.004548687537230111,20
512,20,23,2.7031332696878967,6,0.004911928384001452,92729,0.0058737580047681015,20
512,20,24,2.702348380115271,5,0.005672059198046253,128522,0.008287428729834609,20
512,20,25,2.700108835879023,7,0.004033507883156928,70020,0.00433456449326824,20
512,20,26,2.7318994150664846,5,0.003211529611951036,139464,0.00880908402365638,20
512,20,27,2.7508537111767124,5,0.0027620942683275196,121149,0.007965028011620688,20
512,20,28,2.7100145931085815,6,0.003746242221336349,95760,0.005823714059045381,20
512,20,29,2.694309440580144,6,0.0025201594452231024,99537,0.006237792258838204,20
512,20,30,2.683216128321199,6,0.004068089256936802,105690,0.0063030077494970384,20
512,20,31,2.7128603728496765,6,0.004513967918615469,96574,0.005936707130951991,20
512,20,32,2.6942986335677044,6,0.0035203082065045077,92296,0.0058583212459228,20
512,20,33,2.7030196735883383,5,0.004235638735927139,141707,0.008681613006901205,20
512,20,34,2.716821255139221,6,0.0038483699316261832,96451,0.005884804244580789,20
512,20,35,2.7145823499336967,5,0.002147291607988433,147528,0.008939932510563176,20
512,20,36,2.72806679162974,6,0.0027451296076264065,91048,0.00584447300663948,20
512,20,37,2.7335852283041593,5,0.0031311879873597848,129903,0.00822490199676254,20
512,20,38,2.6899969562253006,5,0.0023795456895910894,142632,0.008784490095615521,20
512,20,39,2.727937858432937,5,0.004010728006305309,134597,0.008509093332104355,20
512,20,40,2.734144459553419,6,0.0020199839855961077,98520,0.00610784134119566,20
512,20,41,2.726597947807709,5,0.0050393230436925895,122833,0.007911508687149951,20
512,20,42,2.702501626452571,6,0.0027622151853856636,96009,0.0060440007332700114,20
512,20,43,2.70193427633439,5,0.004585953579862578,141660,0.008746344344799343,20
512,20,44,2.695275196323917,7,0.003915992460921336,68200,0.00427773622700654,20
512,20,45,2.719754294760592,5,0.005250538102734792,125632,0.00823699725153683,20
512,20,46,2.717202282347447,6,0.0031616389289591817,99913,0.006114405905784308,20
512,20,47,2.7247732204375104,5,0.0030056265850483266,141929,0.00880752812217064,20
512,20,48,2.6888678695899033,8,0.0032042628703597975,51473,0.0033200566756823925,20
512,20,49,2.7235832033786838,6,0.003713330444303331,97096,0.006005438021357355,20
512,20,50,2.7336067756972184,5,0.004773834120417431,130921,0.008503975019341978,20
512,20,51,2.699747367709979,5,0.00525118773095401,124530,0.008153365772637965,20
512,20,52,2.713002235142155,5,0.004715612414341375,140782,0.008729315991107113,20
512,20,53,2.716237672157344,6,0.0019554227320549566,103456,0.006270196650327322,20
512,20,54,2.690435215281997,6,0.0042557769789296485,103805,0.006273858628246392,20
512,20,55,2.7250691543499803,5,0.0036048768360197325,134990,0.008473260770484856,20
512,20,56,2.7078133358410335,6,0.004274446101269924,90198,0.005892918847677541,20
512,20,57,2.679944967912606,5,0.004847551331706723,141235,0.008739701990611233,20
512,20,58,2.6695556234466733,6,0.00542172892771231,97692,0.006038567912687396,20
512,20,59,2.6813995777567854,6,0.004277936521772996,86541,0.005677793346587488,20
512,20,60,2.7308846738999164,5,0.0035161585947149354,135560,0.00845308063220014,20
512,20,61,2.656486394601566,6,0.0047149589934861735,100312,0.006167169315885754,20
512,20,62,2.6907041155012523,5,0.0020637402389661608,146837,0.008944411212539487,20
512,20,63,2.717933835207272,6,0.004053567125484991,102672,0.006177403981354675,20
512,20,64,2.7169998293266873,5,0.00318213429579961,121353,0.008130388510406941,20
512,20,65,2.740770024976921,5,0.0015741974890146615,136836,0.00859213253117659,20
512,20,66,2.7043084077150983,6,0.00347671329481003,95571,0.005922173894076426,20
512,20,67,2.7842260580859017,5,0.0027071205425529543,121367,0.007962862239799811,20
512,20,68,2.69670819216462,6,0.005503565368678465,98525,0.00612662034417273,20
512,20,69,2.70087959352215,5,0.002935568357117835,131942,0.008345680249286258,20
512,20,70,2.697599988915588,5,0.003644957776490765,132153,0.008335820671457663,20
512,20,71,2.7064344198251966,6,0.004040409757334551,97055,0.006012221308717265,20
512,20,72,2.673996511600922,7,0.004643529494547827,65728,0.004323265665227639,20
512,20,73,2.7345981167452535,5,0.003763867529164744,129966,0.008266285758335646,20
512,20,74,2.7081493550506126,6,0.00461615292058104,91727,0.00594949309932223,20
512,20,75,2.7468112935224474,5,0.002789880527709565,126358,0.008284078366943408,20
512,20,76,2.718053089938614,5,0.003481298724499926,126253,0.00829467504370615,20
512,20,77,2.69294131946637,6,0.004361639607956186,90711,0.0058176296155962315,20
