replicate,maximum_synthetic_ks,synthetic_ks_ts_512,synthetic_ks_ts_1024,synthetic_ks_ts_4096,synthetic_ks_ts_8192
807,0.0019122810296694492,0.001110191402311611,0.0019122810296694492,0.0014467972670113571,0.0015931582172503123
808,0.002655656677387208,0.0014753960302912317,0.001783325830177207,0.0020984770732124236,0.002655656677387208
809,0.0033514283312970905,0.0033514283312970905,0.0024358248345912603,0.002654290434890849,0.0029810689325142636
810,0.0028172647319386623,0.0028172647319386623,0.0015659818675555215,0.0024945661273555464,0.002549812321581968
811,0.0027645531979955673,0.0009936213564781804,0.0013764381468351905,0.0027645531979955673,0.0018910877299466167
812,0.0030391119243560194,0.0020157705124448366,0.00151678887372253,0.0013459976719653044,0.0030391119243560194
813,0.0019468823024745285,0.0010334862987353421,0.0008397143180414179,0.0014718662439499042,0.0019468823024745285
814,0.0017647204215786028,0.0010274374348606674,0.0011953850523289677,0.0017647204215786028,0.0015253569259326971
815,0.0018987022695370337,0.001322807025888606,0.001348699084617988,0.0016410394368427395,0.0018987022695370337
816,0.0022199749821126824,0.0017788915592168442,0.0014381200727766608,0.0020612680378717663,0.0022199749821126824
817,0.003056013142257119,0.002708999904055598,0.0011901001165977032,0.0025094223823985407,0.003056013142257119
818,0.004072732429219461,0.0025209395151321035,0.004072732429219461,0.0015010839496534811,0.0016707477929659431
819,0.002991811948697576,0.0017516249246691817,0.002212955169795139,0.0015545840674972,0.002991811948697576
820,0.001986392309375362,0.0010150480698702946,0.0013965379983119641,0.001986392309375362,0.0017884566050064832
821,0.002584639473644179,0.002584639473644179,0.002117610748362253,0.001094704031600724,0.0020956320032906595
822,0.0034295422615919224,0.0029755163967512543,0.0034295422615919224,0.0029801103694145903,0.002265517098990588
823,0.0022195748745693633,0.0016604943263360816,0.0020167622710358657,0.0015321289916752634,0.0022195748745693633
824,0.0031932283480142765,0.0013742897784642383,0.0010419778373303712,0.0026303407772302334,0.0031932283480142765
825,0.0037077126551845474,0.0022263508782571773,0.0009570777430426558,0.0037077126551845474,0.0025017089528581726
826,0.002397270861708267,0.0009447021837460934,0.0013858193055366064,0.002397270861708267,0.0013397613805992692
