replicate,alpha,beta,maximum_centered_ks,scale_ts_512,centered_ks_ts_512,scale_ts_1024,centered_ks_ts_1024,scale_ts_4096,centered_ks_ts_4096,scale_ts_8192,centered_ks_ts_8192
142,2.6608759171465186,3.305364022792803,0.013095726027462673,275.97977986785486,0.004921958188648712,219.97214563821763,0.005257185073832216,220.42321582946693,0.013095726027462673,311.3913940922722,0.011158748194676105
143,2.6723433132250713,3.3449454249615624,0.017521701599341744,273.88205038602956,0.002733284450067597,241.62713626853062,0.017521701599341744,239.72630166835364,0.002580561891565636,308.1156167460273,0.014969904899253539
144,2.650847907552105,3.5184158434798722,0.006791986853205589,250.17077956367538,0.00653146733047405,246.04111225518724,0.0024025982804492807,231.46965985984897,0.004947353321441861,276.14571656062657,0.006791986853205589
145,2.642634226305873,3.505902312213799,0.00580367347859001,247.9595525907169,0.0044591188755821465,250.87828074787322,0.003030762276605259,222.73992057124835,0.00580367347859001,302.4602703958904,0.004281956292107703
146,2.64099964868009,3.866462411073983,0.011570535191204656,268.7879833404061,0.011570535191204656,230.69186256384603,0.008762256950283542,257.1031518834021,0.005840917203689955,291.54991203331684,0.00475974085802211
147,2.641716472963657,3.21078215679078,0.00786021727813313,267.2881705177407,0.007089858521047154,225.65474864605653,0.006811698608166772,229.28206468465467,0.0061068541719689895,296.38598817458404,0.00786021727813313
148,2.667327209254438,3.9977364448732846,0.011111402019064909,264.384231616647,0.00783478586773223,259.76562411071546,0.005266879977237959,257.8820275515079,0.011111402019064909,261.49828033606263,0.00246138487767128
149,2.6599842626701022,3.7478635539550833,0.00884019284301829,278.51249289489226,0.006243339442225437,243.2713476151625,0.00591539023789428,240.14920917501465,0.00884019284301829,287.74138653617456,0.0036097237973358176
150,2.6616579007025636,3.6126549969254773,0.012813424190480704,264.7462326214829,0.010667693343986429,237.05055208182327,0.012813424190480704,261.6612104262533,0.005370131314892501,285.70891886278366,0.006546516745692288
151,2.6517057177857284,3.7314192799515955,0.007216677283502393,269.1883543217286,0.007216677283502393,262.46610844986606,0.0047754918464514295,232.50646369021223,0.0024243317415819643,268.2928311878691,0.002608261299082648
152,2.6449780832153342,3.301770918726155,0.006709833662243425,234.75834341363117,0.0029426778727161262,232.47340983185933,0.006709833662243425,252.65081578228438,0.004186501426071021,254.83419939290457,0.0038975678824269
153,2.6555562255744998,3.2859667457249366,0.005139432441604752,269.73528852472805,0.0030359598681460875,248.558016834576,0.005139432441604752,234.92659857195923,0.0025608001159382887,302.02408970044127,0.004769956187153923
154,2.678030486793082,3.4560464754570397,0.0031389276020948875,274.5925421743786,0.0023486996217594314,258.00181521384064,0.0030092605242911796,234.83641006864573,0.0019062700623182494,273.4346955798755,0.0031389276020948875
155,2.632386660864082,3.532271094102267,0.00462389571623556,262.7114200535308,0.004135776003443725,231.69393278483645,0.00462389571623556,214.5924355425839,0.003804133392054765,304.3709756917503,0.0018683442291386188
156,2.6424384934789193,3.320445486495192,0.006668709578241283,258.16479818022367,0.003722980887168381,245.45313754722687,0.00571445781485358,247.22138554022104,0.006668709578241283,260.80063281695146,0.003612968246352821
157,2.638998483695821,3.4071184082022468,0.006575308896899057,283.54294423926706,0.0037692808354881646,229.3346129553223,0.00448112760740943,222.95297670121877,0.006575308896899057,263.59161811663813,0.006473398452216617
158,2.6292819103165472,3.443698687926208,0.016062569536112736,255.50037368431677,0.0021450526535964354,241.23328945462364,0.005799016884783015,232.75964174137346,0.016062569536112736,281.9403536086078,0.011217412178006425
159,2.6694995197096176,3.386443564147646,0.008111313736195447,269.80598010350553,0.0022288368211780263,250.72341523776444,0.008111313736195447,222.48854272604086,0.003890762742730036,272.8935960175983,0.003752128177862968
160,2.645180211015661,3.4602856076401167,0.005151700893101185,290.47651924613206,0.005151700893101185,247.88826326606917,0.0025456906334960228,239.14258562327566,0.004254555802448601,277.8808172304481,0.00330869184028737
161,2.661391815487552,3.331895623671797,0.007404952941292786,259.50843812998676,0.007404952941292786,245.59039105100067,0.002026977734112423,226.73952138727392,0.005509858380074784,309.1288452382326,0.006587209213161027
162,2.6550005976101643,3.387192567881566,0.0062147747336845915,248.4877218956791,0.0014910840856802166,259.7358946242608,0.0062147747336845915,246.08315029890025,0.0026368499422868563,296.8928519514554,0.0029318237153416193
163,2.6209212915223397,3.2840899295597374,0.011417292025788117,261.9000183910307,0.0024559800440075996,236.55433144486815,0.004459343376856162,203.14492995024352,0.007793440086943382,292.44836244243436,0.011417292025788117
164,2.6635627854727004,3.7111683791764802,0.0071316403114449756,261.0299660939056,0.0071316403114449756,244.16622376904454,0.003324582604613102,226.19831240964547,0.004285748060035566,317.99699526318426,0.004668633431690827
165,2.6885962661503466,3.82352022133191,0.007012067088554952,271.07066320106225,0.00471025038066103,228.70178490566138,0.004937357685254162,229.72732186143003,0.005271064664135627,286.15509157930256,0.007012067088554952
166,2.6390519284554315,3.2819403131404146,0.005283961423564354,260.50288775926464,0.005283961423564354,255.16508910258025,0.004165633805793378,241.94435681731554,0.004691839476237525,256.11546767366934,0.0023703899633857883
167,2.6846965159385605,3.639645186355822,0.00339106653143717,268.90634172872177,0.0016252479754462756,250.4629890141809,0.0029197854360015763,236.88877351524198,0.002433594749022827,284.90470467114477,0.00339106653143717
168,2.647281431932117,3.3987360469158197,0.010541670452385632,274.5741742207683,0.0029339454990394698,223.88891303265157,0.010541670452385632,242.63293524109886,0.001779179433558764,283.7694053669839,0.006925644631916472
169,2.6431727931831164,3.0938025529356,0.005965478398016089,252.3524557869056,0.00500592233827446,247.171393816919,0.005965478398016089,227.62514343814047,0.002645285924694596,276.7539162399992,0.003204953465199778
170,2.6611253565293636,3.12749689147363,0.007908215785690786,255.1146395874944,0.007908215785690786,243.00059156890248,0.0046580701686596004,254.10179910038045,0.004404369069556657,265.51540026877893,0.0027326022816139828
171,2.6605489759598933,3.314481944641356,0.014112631096665829,264.5398202306885,0.005574501683650812,220.58098594631116,0.013546538846204936,239.67130537513063,0.014112631096665829,270.1437029962852,0.006366407291738485
172,2.6429991806549498,3.3945605810558224,0.012518802153383857,274.2119082097805,0.005789435711685664,249.53540442171592,0.00253368872490925,232.6375694030571,0.006037936057178617,282.703655346802,0.012518802153383857
173,2.6361980392584945,3.308996396403143,0.005609432511448631,266.7790083766279,0.005609432511448631,251.31902876204032,0.00199923533097468,214.2923748795036,0.0033506746766903683,302.8883405692878,0.005591002439158499
174,2.6446652636307846,3.513345736287458,0.009449285151126197,266.66228661841353,0.0033556597147929024,240.5039062464287,0.005358385291723611,238.6577974819749,0.009449285151126197,258.0319113422504,0.004717787400448703
175,2.6329434814664388,2.846533761958991,0.006859445161353506,243.53244422347518,0.0034709823466482215,218.31002514703437,0.0032007321463689564,217.01363170012834,0.006454591819182065,291.57846410343,0.006859445161353506
176,2.653639817152439,3.6969177641381603,0.012784972096996139,276.9421552678608,0.004353789088862747,241.69638617764687,0.006303969643980278,243.74429474292597,0.0032897129066719044,260.8525308598258,0.012784972096996139
177,2.6558386365491353,3.185117880873345,0.00869247464194478,263.3968033271209,0.00869247464194478,252.35919346692447,0.003692050939782865,232.92959262165724,0.003159471695830418,284.7984546985342,0.0035481151030285485
178,2.6829328667887453,3.5113209170094972,0.00824058833274266,276.81482346043606,0.006464297091419824,231.55385370310728,0.00772550543106032,249.59525579019365,0.005198353616062801,303.989031476839,0.00824058833274266
179,2.6438827655808312,3.2868761033147305,0.01663621742207877,265.99652892564086,0.0035217068212299307,224.02450621494214,0.01663621742207877,238.50676995702412,0.009929153328409823,281.519735953912,0.0093330819747387
180,2.6510347839205597,3.5561905285708435,0.008834616831751907,261.39816034212,0.003913941252444708,245.12569118057235,0.007266252671938422,250.94216842417134,0.008834616831751907,293.86638091990034,0.0013627365258049307
181,2.6444382418241457,3.471434974469518,0.0048773062036132075,252.12244907378246,0.002831360747024947,241.67460066941558,0.0038808496622109723,261.7564790323422,0.002759518579204645,298.6238533555738,0.0048773062036132075
182,2.651305575059327,3.3732105856498658,0.004473087206441018,279.0995266306025,0.004208498997211929,245.21404147997848,0.0030756484814973284,234.67009555100918,0.004473087206441018,259.0595501016227,0.0034450694942885773
183,2.6604379599145402,3.2524090345003174,0.008667629745549355,269.1760765751534,0.0023530680230707812,220.06930601112708,0.005427713877234064,232.7912321097865,0.004198501849131786,275.54559344589273,0.008667629745549355
184,2.6715744414371985,3.3413526497091954,0.007687400058920546,268.4166031913821,0.007687400058920546,264.03268070748186,0.0042436542830922575,224.14394415895575,0.005071425576724242,284.286042455308,0.004252307474719941
185,2.656702232560595,3.3619482768116016,0.015269484659246602,248.29322907233612,0.005552008165545019,259.93034565604614,0.007342855709417284,214.75902570081027,0.015269484659246602,271.0728410732968,0.004576045493076553
186,2.641356809525941,3.498068048345316,0.010154914833634232,262.66251560125954,0.004325390619802083,240.3004178493682,0.0024872172714031082,227.67378130301958,0.010154914833634232,289.0190754986668,0.005253696771471583
187,2.6620760350125625,3.802203433178776,0.010696367903282211,276.755346980232,0.002287486922514237,246.86207246073062,0.010696367903282211,230.95619891761535,0.006601955241148427,271.8332647946385,0.01020307511401064
188,2.6550358062189607,3.8294488683459043,0.008384308228072013,286.1536415413769,0.004390423350864925,227.0267441854517,0.005457478034625152,231.640289132322,0.008384308228072013,277.50320931765015,0.0023053406436877033
189,2.6670404366936844,3.6034649921495676,0.005726187150523865,282.39073275435175,0.0036104771131951763,240.60390601512728,0.0024537816005939517,246.5508884398846,0.005279610372769805,279.35983338107116,0.005726187150523865
190,2.6620217058250844,3.6784214883576904,0.013584827741435546,253.74823762041206,0.006916103532257689,259.67635646839403,0.013584827741435546,241.2004981728127,0.009299511447632303,262.29990401918064,0.007008705310662333
191,2.651162991170415,3.5596807835314794,0.010323525298537861,263.60241698764685,0.0060479149669888654,253.95244522059684,0.005478957971297382,248.9351874025372,0.010323525298537861,287.2079182434565,0.005090312711803713
192,2.6628762557020886,3.263132351833094,0.008255498342182088,263.0369107708092,0.003719325748350044,242.5964304074268,0.004768062733518708,225.13690875355627,0.008255498342182088,255.86685834803518,0.0023349195880107976
193,2.6657342004957467,3.3697230438047967,0.005623153571594153,267.0745340763768,0.003508511759764965,253.7840338709723,0.0025207902800249427,244.03488066880539,0.0053563116456604165,306.7463340628158,0.005623153571594153
194,2.6329930301160553,3.527880497607725,0.006380469726295357,251.3692309759106,0.006380469726295357,250.72760551811507,0.004735788975131716,246.13924703208104,0.0038817331139464617,278.8724444706859,0.004070728420754621
195,2.6349990588805614,3.2726523496610955,0.007908067094077875,243.72396659546087,0.002296999123147292,241.0443414614151,0.005483920941641407,224.12643670842033,0.005892721312942384,265.35872295148476,0.007908067094077875
196,2.674291790363525,3.5753843776989,0.00905615645147817,290.22935678988193,0.003504619506743356,257.7712596141665,0.004030137971686276,226.92582590168251,0.00905615645147817,270.7734441081288,0.004669588018162085
197,2.6722752544858626,3.4934935481325757,0.007194587265456742,261.5857185244725,0.0016342511710568663,257.1485787367526,0.0020140623339022223,264.0489022563338,0.007194587265456742,295.12424372862074,0.007101476875662871
198,2.646327073288008,3.464218622530494,0.015978222778745055,269.7982228594431,0.0018089233396486604,262.88059850365715,0.015978222778745055,217.26941888312845,0.0058597435835998635,283.32040397834186,0.008827730129392086
