ts,replicate,xmin,alpha,ks,n_tail,tail_fraction,centered_ks
64,2468,7,2.537103678848311,0.007223617204628163,239777,0.006604711395869974,0.006694712038124884
64,2469,6,2.5398867314784903,0.009617123534325756,293061,0.00819396794493547,0.0050539988656993495
64,2470,5,2.5275536545436257,0.009487349861014849,392569,0.011218175771433365,0.008124892162501007
64,2471,6,2.5491989181625616,0.007418922453912624,293333,0.008333048068153426,0.0026804903829846793
64,2472,5,2.5496573003113885,0.009201983028185312,396895,0.011323467232856672,0.0032356862320921387
64,2473,4,2.592860235009726,0.008907069293574987,646543,0.01809729241085024,0.004087636426085783
64,2474,6,2.5640549186865544,0.006001559548024282,298054,0.008313187964249616,0.0028236184424482724
64,2475,5,2.535782536915138,0.005062925759264925,429093,0.012095574582428076,0.005167423993191589
64,2476,5,2.6016689495986904,0.00897057651195643,408890,0.011285783280391806,0.004425742837467328
64,2477,5,2.6123088875623894,0.008150097226829467,400367,0.011247254814356681,0.0055105700683338865
64,2478,5,2.565152505174095,0.006698251037510428,413232,0.011620125556250747,0.0025180637656202487
64,2479,5,2.573509714420256,0.008748915700735105,407537,0.011523532224731627,0.006379364211156147
64,2480,6,2.548161764173255,0.007530586953084395,297286,0.008268463077877155,0.0034389187046606207
64,2481,5,2.5287122976261194,0.008848360097626351,440411,0.0123586507608855,0.009178265090430793
64,2482,5,2.531688710158676,0.007167928265604473,432394,0.012029018378697838,0.004600754592832934
64,2483,5,2.582521237654156,0.008612924244947529,405395,0.011431760178903896,0.0030826816213105346
64,2484,5,2.55869060962196,0.009474551424903943,429661,0.011936629275538912,0.003379408884056634
64,2485,6,2.5336402660285575,0.0048190087395112435,296440,0.008249199742194421,0.003793946028967876
64,2486,6,2.4713998714124124,0.011085358522402,282251,0.008365356208497904,0.004946768739058083
64,2487,5,2.5668760098318484,0.010273550009531063,413039,0.011845798669002105,0.0047186386607422914
64,2488,6,2.512109174141823,0.00772000155039454,288073,0.0082261722337553,0.001972796768399454
64,2489,5,2.5486189617597836,0.006074713589593439,419746,0.011756429224585313,0.007508835482292531
64,2490,1,3.625969204473591,0.01143762375566515,35278205,1.0,0.007044081528288615
64,2491,5,2.5321055662166314,0.00697896761896144,395578,0.01134536364400307,0.004993407650051629
64,2492,5,2.552989239509096,0.005400382961631145,414199,0.011731219495781792,0.007721170158361046
64,2493,5,2.5735075696605745,0.008676037478876908,417677,0.01158988902007739,0.00581935427902891
64,2494,5,2.5395906678338482,0.007653225195632718,428670,0.011859604000941862,0.004765371949179642
64,2495,5,2.5393625958500015,0.00791461755917966,413966,0.011882437107754083,0.00959210561076207
64,2496,5,2.522860447043624,0.0063798965478542025,411051,0.012021468556339636,0.0028337547969330412
64,2497,6,2.514624271824645,0.005956050225288667,307170,0.008522513508060443,0.0020909506024083813
64,2498,1,3.6178230803830904,0.011254718904931682,36128501,1.0,0.005386359364330517
64,2499,6,2.5401852840053825,0.008935865087827288,264642,0.007768824498314424,0.003688770188717494
64,2500,5,2.528694751142166,0.010749825064328755,426779,0.01189222627271961,0.0058090578826349715
64,2501,5,2.542069907346902,0.008894491174602281,405572,0.01158228837325553,0.007511108647258791
64,2502,5,2.546454908157264,0.010296446055870823,417315,0.01144709506321241,0.004217563291955551
64,2503,1,3.596477502805483,0.012319725935599157,35307947,1.0,0.00791535205241578
64,2504,5,2.5972481319117864,0.00564435902707161,400625,0.011282115200949643,0.005065452069416387
64,2505,5,2.5189205014246427,0.00808304478516253,390475,0.011166993823813766,0.003311961632132654
64,2506,6,2.517799823762198,0.008285442711514546,294512,0.008531963546911112,0.0046684600126967735
64,2507,5,2.569975439123061,0.006815687776482338,445587,0.012318910397079426,0.004906126126932198
64,2508,5,2.577671084352529,0.0074143654627412126,387992,0.011058977345588339,0.0023790913226203747
64,2509,5,2.5778092613550823,0.007326835070530002,406330,0.011491851498682183,0.0032238596025259136
64,2510,5,2.536576216528922,0.008823205911293486,405369,0.01165948401140738,0.002533546834473044
64,2511,5,2.523847020837523,0.010406007605573864,421660,0.012042851943608516,0.01004368791232102
64,2512,6,2.518009138698381,0.00996010730016561,283201,0.008154769374318891,0.002769526280958834
64,2513,5,2.545919403568494,0.009077845860687606,388044,0.01124112319922707,0.00424925312663238
64,2514,6,2.504972202466962,0.00802531725392755,285952,0.00805193275867987,0.0047864073698637155
64,2515,5,2.495913139211283,0.010964833766322513,409773,0.011659456893573188,0.005249738012912841
64,2516,6,2.5579206479412218,0.008953311183997337,277350,0.007809265936885814,0.009683688768586496
64,2517,5,2.6292675524608327,0.004372439053487498,416820,0.01138883793879247,0.006038773935787556
64,2518,5,2.5383233232497697,0.008601917467410791,377332,0.011124879016513193,0.004179373819035881
64,2519,5,2.546674673509513,0.009242958370154597,409846,0.011621263288591293,0.002703573680115423
64,2520,5,2.577038388017969,0.009051503007879824,392836,0.011028988364416714,0.004524621040886356
64,2521,5,2.5887418094603167,0.007059947750594597,406365,0.011554488012906428,0.004282255476896757
64,2522,5,2.6042339323057067,0.00743197093582304,394776,0.011231978556200707,0.0016447911207176924
64,2523,5,2.5037388509474283,0.00856279286656736,398128,0.011468832607380304,0.002817405395864836
64,2524,1,3.6312748029908035,0.011677644929264042,34060970,1.0,0.005866644973350543
64,2525,5,2.5804730823271815,0.006761386311908368,424285,0.011791292688184067,0.006111942164125028
64,2526,5,2.557104208986472,0.0113513446782606,430063,0.011926463766595912,0.005798307062042762
64,2527,6,2.513355029852885,0.0051297192771019295,307704,0.008636687785437488,0.003125135671111834
64,2528,5,2.533617828344178,0.009181166513077654,402220,0.011533088439909647,0.002851973444507161
64,2529,5,2.5201982186539302,0.009297376582174,398795,0.011554227002381626,0.004135684523435712
64,2530,5,2.556920593397704,0.006366063507903363,428545,0.011988293157372808,0.007210276910018465
64,2531,5,2.517507542067883,0.007597369908043827,463152,0.01261359299620303,0.006535908015241287
64,2532,5,2.555057473779311,0.00678438788570096,427668,0.011782922003645568,0.002428297429503845
64,2533,6,2.512032291360843,0.004450683471078354,290077,0.00846694023775162,0.005167999567299519
64,2534,5,2.543667561305118,0.01006915513363682,416450,0.01146101571762237,0.004978372498868455
64,2535,5,2.5484044640795784,0.008498301405080566,390034,0.011164486380070279,0.0027840094552169514
64,2536,6,2.5757540893660167,0.008000509393124577,275077,0.007951794509605854,0.006097906632424377
64,2537,5,2.536303117934775,0.009888816467170547,404349,0.011540564248936024,0.004083281146459061
64,2538,5,2.552771203117322,0.006098746691757029,416713,0.011757664681807934,0.0058234604909781496
64,2539,6,2.5396425516781944,0.007698142159349497,295767,0.00828233839020254,0.002298642650340743
64,2540,6,2.600271228160159,0.007264204375339367,268497,0.007743011954565402,0.005259889714719357
64,2541,6,2.5271106068683356,0.008061874890704535,304281,0.008472409392114421,0.001927888927478194
64,2542,7,2.484847506450609,0.011304018060229848,219469,0.006202592043570221,0.011106777054639416
64,2543,5,2.5468641735297903,0.006577154012617048,421815,0.011844423054605145,0.0055627241853038745
64,2544,6,2.5297030426373297,0.0064723026436973585,289594,0.008210863424200592,0.004843711227311198
64,2545,6,2.521604760895348,0.00426971952496813,302035,0.008402485144834129,0.004828117573394075
64,2546,1,3.6427819607909218,0.011142694126458741,35135599,1.0,0.009968091088649378
64,2547,6,2.49944825142798,0.006592134147856199,294251,0.008330274191494078,0.002391100455120143
64,2548,6,2.5300658681188986,0.008553074589526921,289387,0.008148614197483412,0.002628632958599497
64,2549,5,2.561850305541782,0.007405121095644951,407770,0.011410728670602398,0.005875079749835921
64,2550,6,2.5657514489753543,0.007828887367282156,292749,0.00812459708174577,0.006348592599770275
64,2551,1,3.619430359285074,0.01171329846591207,35414708,1.0,0.006743790956134976
64,2552,5,2.552808343316281,0.009073879880681424,402879,0.01131987203297966,0.004840757479821489
64,2553,6,2.54497805637293,0.0042778651931236755,314590,0.008758717720830134,0.005958681125176946
64,2554,5,2.545934043333923,0.006835213858145173,404729,0.011480992716148384,0.0032087019063082867
64,2555,6,2.5978488205241304,0.006220818805917849,300155,0.008163256980569923,0.006235310325855892
64,2556,6,2.522132240323226,0.004905273650115172,293608,0.008268173490840375,0.0029539362388999457
64,2557,5,2.594098733232544,0.0047243038161565165,408829,0.011660111218960757,0.0027833476330510754
64,2558,5,2.518397603939434,0.007908211738935633,437117,0.012040307652465174,0.0038313253905337685
64,2559,6,2.5462229802584777,0.009261721822315994,287303,0.008111686794244032,0.0018550720875253057
64,2560,5,2.534439985051948,0.009512689583231593,401664,0.011332419210129839,0.003576740076745022
64,2561,6,2.56714448009748,0.008936745151200798,298809,0.008242758363175421,0.0021548133497399924
64,2562,6,2.560079921038955,0.00616273498668185,291997,0.00822211795543448,0.0028643510848183062
64,2563,5,2.5287078754267744,0.006395959207979196,394032,0.011503408074987722,0.004407104042395582
64,2564,5,2.5505802016085806,0.005124255452571003,420477,0.01167423164014213,0.0037745854398665846
64,2565,6,2.493307348658676,0.011046674457236838,290776,0.008138484553473935,0.003859332027578488
64,2566,6,2.494835467435747,0.006853887311091489,295882,0.008353605493172777,0.004476366578709978
64,2567,6,2.554315125324345,0.010606152191280027,290766,0.008035153208053558,0.00541488681476493
64,2568,6,2.5590456378370594,0.005894244308420338,287831,0.007996270216709754,0.003932742989334215
64,2569,5,2.5788957333345017,0.008724274832362544,403396,0.011492028173923686,0.00479404297077346
64,2570,5,2.5549091493919267,0.008440243023997485,431081,0.011872869482025926,0.0032131256544708497
64,2571,5,2.5425244525124953,0.010119705411165913,428464,0.011849156660478316,0.004784865439964259
64,2572,5,2.517684833778597,0.010608425911298736,421322,0.01185222151441427,0.00992005985524369
64,2573,6,2.4835761651891146,0.009843033089589448,276161,0.00793022825742365,0.004244066553468373
64,2574,6,2.5336410953637842,0.009674424371147072,291015,0.008250722623982406,0.0033486842656219595
64,2575,5,2.5033959423941012,0.009645817380202315,410372,0.011793372115215198,0.004317668852576673
64,2576,7,2.4962977178027526,0.009730579527208016,213764,0.00626125579238069,0.007827989082102693
64,2577,1,3.6197206763037166,0.011500433902978058,35028508,1.0,0.005247993202316392
64,2578,1,3.668215921996899,0.011056187401003337,34821968,1.0,0.010997441608041059
64,2579,5,2.532482260134587,0.010551417643942407,411777,0.011605177584917274,0.006769816884603763
64,2580,5,2.5475539674886325,0.008381279712005085,438222,0.012143228816103496,0.005577572725747881
64,2581,1,3.633615331286072,0.01187008112136878,33956360,1.0,0.010222157984481839
64,2582,6,2.566949177640334,0.00711519462796939,300831,0.008215647929345718,0.003814837381644093
64,2583,5,2.525455048002609,0.009171219533140484,429385,0.011926123444522535,0.004313765178389217
64,2584,5,2.580864244047739,0.007745349431099613,391290,0.011098030561177905,0.0021644763971638836
64,2585,5,2.552274200703442,0.007593571363923024,416870,0.011695288894564728,0.002357041627608414
64,2586,5,2.55938826443583,0.00806110630397161,395569,0.011444854220594691,0.002291032531632431
64,2587,6,2.5382437442704497,0.004989436729054386,277452,0.007950490165891964,0.006109032114216872
64,2588,5,2.5189364929086318,0.008297146082127393,434914,0.01216240519383143,0.0067729619232962945
64,2589,5,2.537091955343155,0.006045862759887388,437051,0.011842011214078525,0.00532747726659244
64,2590,6,2.517623241787594,0.007987998256628104,291201,0.007998014785290296,0.004371067839527787
64,2591,5,2.568904136091263,0.005544665445960328,440072,0.01222352446270081,0.007057440639011092
64,2592,5,2.5671234874927804,0.007595063278877601,382515,0.010929955590403048,0.0013786665901003303
64,2593,5,2.6038274605083096,0.00625117087657423,393841,0.01127938208709566,0.001906869922760901
64,2594,6,2.5221296623304794,0.003937592641938936,296517,0.008403465180629992,0.00512082689301796
64,2595,6,2.5195496415645193,0.008582131805137116,281513,0.00811054890812564,0.0063031426489615905
64,2596,4,2.634852219545338,0.006699805769064315,611918,0.017363197760324037,0.002940713860171834
64,2597,5,2.5348827291001976,0.008590446080960656,424643,0.011803838294006061,0.0031547603526745904
64,2598,5,2.566605564756735,0.009601255015650012,428563,0.01167667561683291,0.006800545466192243
64,2599,5,2.529482112426648,0.005062124747254537,437361,0.012260715661853846,0.0036698845435814142
64,2600,5,2.526062778382648,0.01024096852517753,403761,0.011612292468102728,0.0063079935075414095
64,2601,6,2.5709589148150545,0.006873537575550814,283349,0.00781986672648074,0.0038330828401079153
64,2602,5,2.585215285324028,0.005937617444145116,414035,0.011416425662120842,0.006601858638690172
64,2603,5,2.555186927250321,0.009603688312822212,429952,0.01190098558912082,0.004448468817644713
64,2604,6,2.5412114431108566,0.008012104392698838,273003,0.008050499253744613,0.0061514220195789115
64,2605,6,2.5205884606573674,0.008778863318006147,298689,0.00832793846879455,0.004265606725361637
64,2606,6,2.5472778793407165,0.007443191010239825,287521,0.008078654214178561,0.0023787756859260933
64,2607,5,2.5865711449274302,0.006373807885094007,419497,0.011537244761386482,0.004913021412580654
64,2608,7,2.500493120922486,0.00640608139603116,211911,0.006107425390676247,0.007332907735346228
64,2609,5,2.5456276174702284,0.009848767663443003,411316,0.011502372953780045,0.005743648000561596
64,2610,6,2.541623322282189,0.008824453590623338,312838,0.008572025988168369,0.002011463226076149
64,2611,6,2.4794243017475424,0.007549630218052661,295707,0.008590085202216045,0.003660036146758028
64,2612,1,3.6242267727405126,0.011912477001939425,33781930,1.0,0.007164456071404146
64,2613,5,2.5653130472101227,0.009234200139156434,403153,0.011329711225050934,0.0031990744758163547
64,2614,5,2.513249597194141,0.008247893545130558,439025,0.012193695629525627,0.0043262329897546525
64,2615,6,2.5564864541754653,0.007100183290523865,289240,0.008012272927312613,0.0018074490092784279
64,2616,5,2.6100746141654843,0.005702541846082154,397585,0.011427521758451534,0.002199308133017719
64,2617,5,2.5716400350758186,0.006399844196126492,391657,0.011180583101306719,0.0026208792908254397
64,2618,6,2.513865999373366,0.0061500561730224446,294046,0.0083573664771395,0.0028816809131905208
64,2619,5,2.5768005726822434,0.01094241406073615,411352,0.011503469760717247,0.005250261698058867
64,2620,5,2.530001197097124,0.009940307886612043,395595,0.011288460830015404,0.0065877075108168315
64,2621,6,2.5528937294535377,0.006271818018639075,296974,0.008262707891376555,0.0021328021270569097
64,2622,5,2.537067719920882,0.009251832671073545,405829,0.01153443032953002,0.0052762465821099
64,2623,6,2.5614607519722457,0.007236006337070444,285512,0.008038990534437221,0.006259796352930502
64,2624,6,2.5775812862477485,0.004904039676408178,290692,0.008158806458663112,0.006381117133328784
64,2625,5,2.523602137280186,0.01085831378556823,395066,0.01136075645511708,0.005495050244213706
64,2626,5,2.556054969948604,0.005147086571845982,429021,0.012010029479399945,0.004138387165287083
64,2627,5,2.504208168051843,0.010977288467985902,422184,0.011753694912071958,0.0046017907351229015
64,2628,6,2.5375393900500622,0.007644221622814862,301770,0.00845614788039229,0.0032376878227636796
64,2629,5,2.591349490107763,0.0057394044789832455,416513,0.011498760146579908,0.003833878074482655
64,2630,4,2.6191193065965486,0.004492493031474809,638089,0.01786338227096074,0.009956519984752221
64,2631,5,2.638743479272857,0.0034770834235702264,405256,0.011332284132690986,0.0039017920882262747
64,2632,6,2.5511552148631376,0.008062496470967906,293582,0.008349991202961083,0.0026097857151430315
64,2633,7,2.4708158895525782,0.009787359496171932,218949,0.006179847682923339,0.008778285094155514
64,2634,7,2.5156786597666434,0.009581525164049642,225862,0.00621271810749508,0.008559475966553876
64,2635,6,2.5408762587933236,0.006553805654756162,313919,0.008598473640069628,0.0020825891467560753
64,2636,6,2.521875977889246,0.0072465002845885085,299346,0.008377225385019596,0.0034476649669438197
64,2637,4,2.602058505678511,0.008351436962264092,629261,0.017720648276301768,0.005786609012654709
64,2638,6,2.5526071637082786,0.01102920350445491,304022,0.008466042875844775,0.009474516438291836
64,2639,6,2.5304664213282497,0.005443896643194224,293706,0.008342281859750616,0.0036112470553196774
64,2640,5,2.4869580104717213,0.01175256771756561,418132,0.011827802747715586,0.00621872077764396
64,2641,6,2.551252567984816,0.005523010319020916,288170,0.008250887213031712,0.0024340573711384428
64,2642,5,2.555925897716974,0.00994197191376156,413087,0.011543308750053093,0.003366374526357352
64,2643,5,2.523406097558561,0.010532801542148862,409108,0.011724159730772015,0.005813847185075716
64,2644,6,2.5218451102423,0.007121930494826234,294686,0.008189012840548649,0.0026035412806799663
64,2645,5,2.5507410233462022,0.006502078224850383,440505,0.011983245083606466,0.005688633691874445
64,2646,6,2.536349779805914,0.008258485558734763,301483,0.00834718610595516,0.004475057408267813
64,2647,6,2.530358798463598,0.009070110590886138,289117,0.00820232909185413,0.0021091170398542802
64,2648,5,2.542673195514254,0.006669406800593358,411183,0.01176483211245264,0.006340794210090095
64,2649,5,2.5475018161021743,0.009222955489904261,413508,0.011514249952182677,0.00523691393156589
64,2650,5,2.5349940010356806,0.0073255208278169,417987,0.011912169583044568,0.004170154450618024
64,2651,6,2.5437990339957848,0.005694225768600458,266426,0.007697762408924118,0.003420590085738251
64,2652,6,2.575530855162972,0.006371592452079411,299584,0.008415864099346434,0.003200791017970661
64,2653,5,2.5053863059468338,0.010523423557469713,439756,0.012261328378792615,0.004818879652285779
64,2654,5,2.531411359986261,0.00811992839474962,417012,0.011867272390486797,0.0061616467097518335
64,2655,6,2.563142327770051,0.007048811407780686,294998,0.008166628929202903,0.003999960385580259
64,2656,5,2.5688401986971234,0.005197267496462432,409319,0.011674875208992814,0.004972836132462355
64,2657,6,2.577005146902176,0.005985677077279705,315501,0.008382743315394497,0.0022896064000259564
64,2658,5,2.556632529501221,0.00891905393955339,409128,0.01161299903809734,0.003432024200326067
64,2659,5,2.5543264294351347,0.008138108852084991,410883,0.011607363457830023,0.004088528992950535
64,2660,5,2.520893063465499,0.009583417675106232,404732,0.011660231862678623,0.002912601759296307
64,2661,6,2.487141745184909,0.010313355336155294,292151,0.00843509402867258,0.007511814431165109
64,2662,6,2.5533393656633714,0.0063628789699404775,287363,0.008184700932566527,0.003360180947588942
64,2663,5,2.588002979947759,0.010126535113302138,392909,0.011164932106747719,0.007585289104849624
64,2664,5,2.6004954854790236,0.004820703788416814,429180,0.01181919002114252,0.004756594131791303
64,2665,5,2.5358797606857926,0.008236167345053724,409859,0.011733900953277998,0.0038096382864764022
64,2666,5,2.564931641501093,0.008678261235228413,419835,0.011997229951093789,0.0033929438229054476
64,2667,5,2.5397624657080144,0.006621051856243287,419914,0.011865925335271154,0.0043418475600690565
64,2668,1,3.6334157807407426,0.011736387142140203,34680234,1.0,0.005664602186342016
64,2669,5,2.5432791436378834,0.006804834713188601,432969,0.012021719276699374,0.0051102317213111426
64,2670,5,2.5735895955610557,0.006319437660914695,421989,0.011435600673699094,0.00309909827276289
64,2671,5,2.5614347168583875,0.0056287063448239305,427758,0.011977881585699054,0.005194134519406035
64,2672,5,2.5108142511439686,0.00829167673525466,446635,0.012394979100306043,0.003982913551905165
64,2673,6,2.5370443873171817,0.007456170534097639,290737,0.00834910616775978,0.0035584197946796348
64,2674,1,3.6349695657197536,0.011205331977460209,35601319,1.0,0.007749229908028621
64,2675,5,2.5586659435224854,0.007403246355674464,401595,0.011541453935518106,0.00642452936729615
64,2676,5,2.5690496472247437,0.007192851423284741,434368,0.011830327317306707,0.004066300591382799
64,2677,5,2.593101748730249,0.005841694024138144,418253,0.011513421442513865,0.005490989333194529
64,2678,5,2.5575050210773593,0.009191346856603277,421670,0.011646523817703274,0.004791367268141111
64,2679,5,2.578743116958553,0.0076688241314795125,394752,0.011491690756398613,0.0022812184436400984
64,2680,5,2.575558669729591,0.008144858213919415,419351,0.011805743160117533,0.009224909148621063
64,2681,5,2.5275655427981056,0.008491949075558225,424061,0.011677384311735805,0.003468464258451931
64,2682,5,2.5169868179737374,0.00841066722471151,401719,0.011341007776903991,0.0026809694758608282
64,2683,5,2.5448489228999023,0.010376495719068624,401995,0.011577541766429406,0.0047095061824100615
64,2684,5,2.61780292957896,0.006667229986640599,416989,0.011336121077751558,0.0019026762996089408
64,2685,6,2.551823560036976,0.006591770897170557,265256,0.0076856230843601265,0.0020213479164491455
64,2686,5,2.6205488845462606,0.006912905585990392,411210,0.011305607554953485,0.005891442250779533
64,2687,4,2.539999199567329,0.009470838601960352,611798,0.017645899008134562,0.006987083249576753
64,2688,5,2.5583382017931293,0.009481989232218324,407829,0.01141063307527122,0.0023115266802672396
64,2689,5,2.5233774591482536,0.009551560415650306,424728,0.012102786144417383,0.007809880230738697
64,2690,6,2.5479283283891627,0.009269262939990641,285646,0.008133589898796964,0.004615526900222822
64,2691,5,2.542614767959221,0.008703767216821423,432164,0.011948305588026148,0.0073682504255190295
64,2692,5,2.5517042145654325,0.007154652352430069,435850,0.012093514932043381,0.004934432044990833
64,2693,6,2.524012155697685,0.0047231996122716335,297614,0.008320235263714169,0.006652212731079299
64,2694,5,2.5550695010847853,0.008191663583813402,401052,0.011425923660452815,0.002780192846078222
64,2695,6,2.484282754708368,0.008338201613445229,304406,0.008630667531266345,0.0026640373582578203
64,2696,6,2.5395516223871617,0.010547406970492723,291671,0.00826710043450951,0.004193321300655972
64,2697,6,2.5593611535138674,0.007829838706447823,289646,0.008136282207299209,0.002621685857280731
64,2698,5,2.507717319952483,0.008218271224153584,390691,0.011454430750346118,0.0027788400152524706
64,2699,6,2.587105577045909,0.006275281429423907,290248,0.008231360887156524,0.005122388903484043
64,2700,6,2.512961222567683,0.01066299287662864,300854,0.008397347662457628,0.005130649043612212
64,2701,6,2.4831750841642335,0.009645276192861041,317958,0.008823094319932197,0.004109204398572208
64,2702,6,2.527265513073258,0.0042495631519234855,299421,0.00846601409416143,0.004843392873020491
64,2703,5,2.587456412282261,0.009524202420558847,415647,0.011618881174593084,0.004738930335806413
64,2704,6,2.608395180946583,0.0055527805828755605,281386,0.007836852345158277,0.0033811115692371496
64,2705,6,2.525945343603818,0.007021988666660817,326139,0.008939795253007343,0.002656968263965942
64,2706,5,2.5897985620331125,0.008089469782132097,382883,0.01103113701873988,0.01106347757981807
64,2707,6,2.523204912252047,0.008670070014000886,287856,0.008171699715584789,0.0036297014192119836
64,2708,5,2.5781961532429785,0.009438881803746413,416635,0.011357519255116185,0.007767086734839723
64,2709,6,2.527172928005691,0.0066080975717423,280510,0.008300183837339714,0.0028820720859021876
64,2710,5,2.5493851800690894,0.007320468336595054,406661,0.011304038842034077,0.008105019533593272
64,2711,4,2.5855321594655876,0.006975700297584819,670662,0.018342013897672895,0.010493605474352574
64,2712,6,2.570405376038167,0.007905860139882703,279959,0.007915237333002203,0.0052900615984607935
64,2713,5,2.5342824770833725,0.003868588601955769,434480,0.012279302236733349,0.0058796532318484696
64,2714,5,2.6130059547159776,0.006165019424960283,421592,0.011527029565368602,0.002473502275503636
64,2715,6,2.552554198674864,0.007700472256543023,294047,0.008271741913843212,0.002229671329250893
64,2716,5,2.5332331369961953,0.010524234249448483,394556,0.011327354563917117,0.005346418650156393
64,2717,6,2.5312341398066764,0.010541594035179847,311816,0.008681984506265034,0.003437015103749941
64,2718,6,2.5181461011324116,0.010464018345685777,276149,0.007915887819123014,0.003529496438744284
64,2719,6,2.5661910193618347,0.00603684242843916,282996,0.008104723674418625,0.004495940448876357
64,2720,6,2.5598264464202725,0.006346053848555577,277186,0.007972356499682615,0.0025966041832690134
64,2721,5,2.5899122144163913,0.009259396019796418,385477,0.011075396691657758,0.006460334669996293
64,2722,5,2.556073842738667,0.006209183338706903,419965,0.011570327625977275,0.006497442308983026
64,2723,5,2.5794535365650564,0.006692007382619991,396750,0.011217814098017202,0.0024648706863220626
64,2724,1,3.6412135407849635,0.011168302470728753,35665933,1.0,0.007093410528308752
64,2725,6,2.5284653372808195,0.010978329415597121,293627,0.008318718599972809,0.008306048248674314
64,2726,5,2.566722840577793,0.007235096983143285,424907,0.011762850120698031,0.0029716508966995403
64,2727,5,2.5789407313732493,0.009536520358829181,397380,0.011264014752463511,0.003369739342914846
64,2728,5,2.527618015633879,0.006740526813934111,389838,0.011335356905359577,0.0018130322653908126
64,2729,6,2.5294035077804247,0.008938167370423855,293522,0.008188094582671687,0.0036274978081534126
64,2730,5,2.54022353708145,0.007926164486692366,409099,0.01168993997196865,0.002327271091579486
64,2731,5,2.5907191176393654,0.00622584316294672,415476,0.01161864937018249,0.002561462202581022
64,2732,5,2.6011086777043118,0.0054462907995944665,423349,0.011606413060756118,0.004661741125023933
64,2733,5,2.544880983797541,0.00724505648696655,432736,0.011646309031371718,0.006442360747034304
64,2734,1,3.6222877191773017,0.011395810605941192,35348347,1.0,0.008389474276339959
64,2735,6,2.601052246560411,0.007040449387144432,288986,0.007992456967660953,0.005473370975877634
64,2736,5,2.5635771369211793,0.010176680121422255,396606,0.011330796808374812,0.005157791847071547
64,2737,5,2.6101309299844497,0.005651662649182154,412209,0.01150580674669364,0.004672019823440121
64,2738,5,2.524210256974704,0.007715033174479635,404030,0.011723463451697187,0.006651453655026951
64,2739,5,2.4842703720434782,0.011756007256260581,408344,0.011604198022048385,0.005774672565144301
64,2740,6,2.5128693861010456,0.009105327765324689,282750,0.008073738719252333,0.006130975025052721
64,2741,6,2.612307985509354,0.004468069386266094,291524,0.008189712859436992,0.006239344750162301
64,2742,6,2.5198290752697954,0.008610764777015167,269742,0.008006542912365366,0.002683435184520744
64,2743,6,2.511576822446096,0.007735900898795278,307299,0.008661245305106395,0.0021399388840102063
64,2744,5,2.545211211273126,0.007421732721904828,423487,0.011767315545904053,0.00791622250124907
64,2745,5,2.562618403282932,0.008754329715639664,419645,0.01149713872218623,0.00648704090841401
64,2746,5,2.575539372627293,0.00737227221413439,406911,0.01130597860602136,0.0025254918104903323
64,2747,5,2.5234786510536074,0.0066869269967533285,415141,0.011728066916435789,0.004697272110767647
64,2748,5,2.5743034829447655,0.007284387340311227,416856,0.011626817255002765,0.00212324140852882
64,2749,5,2.561029590278384,0.006693482905588688,428202,0.012088303032072133,0.0027240546107485664
64,2750,5,2.5665237991662546,0.007072789454902417,400370,0.011452439794169019,0.0015083437143013356
64,2751,5,2.5664899901366987,0.00571981145318301,407596,0.011550174766117293,0.0024285179857517214
64,2752,6,2.5274166066338535,0.010808172251003945,286352,0.008033336303323195,0.00863041099808598
64,2753,1,3.652815224865171,0.01133484657709427,34538344,1.0,0.013018419579079454
64,2754,1,3.65018837125047,0.011155225262645896,34424799,1.0,0.0057023299682689155
64,2755,6,2.533451141761319,0.007400732656136055,289083,0.00813030881184369,0.002243501514874735
64,2756,5,2.5429875632811343,0.006492724483395662,417712,0.011830631238517367,0.0070601315798903275
64,2757,5,2.531136814488357,0.006164060184120301,429209,0.012142714758730279,0.0072398740733712885
64,2758,5,2.599721765715645,0.005719353595403542,404041,0.011316263865357744,0.004260588735134685
64,2759,6,2.5092589401670313,0.008282922925301639,306519,0.008459455350271084,0.005961717183068038
64,2760,1,3.6543850839083167,0.010973246198988096,34668517,1.0,0.012225830407536997
64,2761,6,2.563600478348943,0.00904841947628543,279741,0.008054784779592115,0.0055053402203262825
64,2762,6,2.5415666642576347,0.008025540418238775,283639,0.00799068092425831,0.00274035394811023
64,2763,7,2.4407214756527056,0.009692005842686369,229474,0.00644473176444704,0.007609487674078319
64,2764,6,2.5543152668979,0.00864547567336349,285776,0.008073367250350266,0.004603907320670009
64,2765,5,2.5970556249923833,0.0071340908440094,411537,0.011465204408304886,0.0018956432041388194
64,2766,7,2.469482206242145,0.008415837068971532,224065,0.006400829535395446,0.0083302895703678
64,2767,5,2.5608868781381386,0.0080712697985591,400630,0.011539411599748467,0.003803719310052023
64,2768,6,2.471177195401123,0.008242345136036389,310223,0.00896232727276089,0.005252921518615339
64,2769,6,2.5855950070752307,0.006727260494017395,299601,0.008403732119759179,0.0027356417050999893
64,2770,5,2.5231306333487744,0.008253646898118139,431734,0.01208718900021958,0.008199069522594638
64,2771,6,2.5931238101659977,0.004912267772738899,304001,0.008277106146975383,0.006531326565687889
64,2772,6,2.5646691803342256,0.004290034671357579,309115,0.008641970821693845,0.005919647876499123
