replicate,xmin,gof_xmin,alpha,beta,maximum_centered_ks,scale_ts_512,centered_ks_ts_512,scale_ts_1024,centered_ks_ts_1024,scale_ts_4096,centered_ks_ts_4096,scale_ts_8192,centered_ks_ts_8192
520,29,29,2.533382369493607,2.3959326790352424,0.015789227023718544,229.78295230959725,0.00830530053197387,219.85423365531238,0.008063865339751397,209.72390581915784,0.015789227023718544,249.27040666456585,0.004681090465568749
521,29,29,2.56346936226954,2.691260856704927,0.008943796933015835,233.45120077175216,0.008943796933015835,238.11672163944988,0.007163710859212302,229.17287787237575,0.005669100406970773,249.88463154545298,0.005585330847140746
522,29,29,2.438366409509518,1.9875276109100508,0.021832699552877588,209.91667404092541,0.021832699552877588,204.0879466100441,0.008008062116155568,161.17283330204256,0.0046568305971705914,200.1486222625618,0.015639313594921544
523,29,29,2.490149135463205,2.3038105856804916,0.013391516106489476,212.36097065532903,0.004462349579324898,203.25623940686663,0.005431842945395726,199.58889275398457,0.008778403394104961,215.09746348846036,0.013391516106489476
524,29,29,2.5195642919400525,2.3172025317773164,0.01858623079425542,202.75453414556418,0.00842238662389716,192.21076320250475,0.01858623079425542,231.47471967760833,0.00915759518383441,265.55769321691866,0.006030972268144974
525,29,29,2.4760783758357396,2.323260401851129,0.007875513756308017,243.80569955784696,0.005652031403151958,210.63922697801937,0.003732422974887073,203.86282426156131,0.0073959863275413484,221.94693465270237,0.007875513756308017
526,29,29,2.552669517117068,2.5118143348215716,0.014104529910058505,258.1157375028375,0.003203844230225128,212.47548298507098,0.006559541986966955,200.55979126303242,0.014104529910058505,244.2962517130641,0.0076346448088587815
527,29,29,2.517243094166216,2.4020329595209358,0.01053119936668434,231.00522429562142,0.007173773280481521,208.8510547372519,0.007315911439072176,219.376281308599,0.01053119936668434,249.3206635866847,0.008828991869481828
528,29,29,2.5113528522733324,2.366392182670449,0.011192125114114493,236.22485230549435,0.007119312865471739,207.5516441045818,0.003987762406243989,191.2143614875857,0.011192125114114493,258.98675726924466,0.006631129317162476
529,29,29,2.556964497808348,2.4905326376362646,0.00859660343069768,255.227961667705,0.003841641502506654,213.55102641674856,0.00859660343069768,214.14397833957156,0.00581355863645594,241.79594611506812,0.007081324081772922
530,29,29,2.477681326633339,2.442890922839209,0.015637009858243234,226.6123074663026,0.008832003204051031,209.4238133963771,0.007003020539106508,211.36721471021764,0.009476435811213713,234.17725217010153,0.015637009858243234
531,29,29,2.495698657711383,2.4324107277154146,0.010884469329416557,239.4857681964644,0.007782912958112287,212.97576743253657,0.006250822444441639,197.53100330702395,0.010884469329416557,247.43742420267125,0.005742845999221813
532,29,29,2.5444541508353535,2.4049841814466335,0.010867482497257941,235.6406289200866,0.007626990485610496,218.89851221405436,0.010261561501483607,182.37120902904144,0.010867482497257941,245.4722880065673,0.009209349928866795
533,29,29,2.591088101196071,2.7225856808090647,0.012741582476489821,268.88180841992516,0.012493953834935567,234.5768241357092,0.004311823409736015,218.8419131291128,0.0069970558148468864,254.9344872543244,0.012741582476489821
534,29,29,2.4722980074033236,2.4966981625898956,0.01581020459044946,219.59671883109908,0.01581020459044946,217.76995224851177,0.010237665807024565,199.48278580684138,0.012603344681458073,225.7000628443518,0.01293947423403985
535,29,29,2.5362577836389506,2.6857607208062526,0.011595563330871389,237.09233461222314,0.009769154104982025,204.17904734683566,0.007827157712686716,207.38854610136687,0.008778763751985275,235.55862298771837,0.011595563330871389
536,29,29,2.415004976643306,2.0791842228691304,0.011170131756208512,207.7282066085578,0.006890731640061876,182.36217446874238,0.010112864471040262,203.7231633544012,0.011170131756208512,208.9890079205255,0.00659083261129878
537,29,29,2.5491042653433658,2.7605346632454824,0.013584767619014615,247.22153836387827,0.01020355518921201,222.1570743600191,0.007088353825678184,227.1121195909505,0.009904201611885988,247.76878500587657,0.013584767619014615
538,29,29,2.4434539343347508,2.444638409324211,0.016021144521541242,234.87127601038674,0.008841330538717607,207.66414094890504,0.016021144521541242,212.14159558261053,0.014277611172992755,227.05842070753062,0.014106579258077567
539,29,29,2.537897949514302,2.494832092131003,0.014792671901766918,225.41654158152218,0.014026008272605694,214.86070314937274,0.003617037200758788,213.86206583456942,0.007232842811842111,269.5223003844122,0.014792671901766918
540,29,29,2.5421137821750115,2.563357769151963,0.012165111469237766,259.36523177614026,0.009295908152156529,210.2227037996255,0.012165111469237766,216.34807710633225,0.009773377493197177,252.64826597513962,0.003946178701777714
541,29,29,2.5756170640770386,2.666715421780725,0.017841867110743537,248.26298533487378,0.00908076260370927,225.33092797738348,0.007255260002434372,227.85695699020366,0.01627947506998162,254.57365626071484,0.017841867110743537
542,29,29,2.5076196307776515,2.356899242270552,0.012805036801905978,230.0344334043377,0.012805036801905978,195.77524178708006,0.012802873888329458,191.9442633344725,0.008044987570454354,236.23901608138075,0.0071285661237121545
543,29,29,2.580584149209694,2.795853873227635,0.013154089240217326,259.1434877894105,0.004890695689406033,231.11622699411424,0.010308518385410387,219.89751067460548,0.009819863072632384,235.21710406016365,0.013154089240217326
544,29,29,2.485626899927685,2.352311381003608,0.013497695965214329,222.02567008795415,0.00741282906980556,214.09253278345074,0.013497695965214329,193.3268887042091,0.005787517118761909,236.59796890263263,0.007894272455871099
545,29,29,2.5521913931243096,2.8241334359114125,0.014199789527683415,242.77145504305858,0.014199789527683415,236.20539085203276,0.009235554901749987,212.50816826676453,0.00594351579904262,266.29457312278413,0.006596043758185455
546,29,29,2.5696401310092765,2.560169334804439,0.009303128082868872,250.478427588494,0.009303128082868872,210.37956177538967,0.004767096273507576,198.8720893643297,0.006639645326565136,259.8807537532085,0.006994643466904732
547,29,29,2.539520030018054,2.3201643371113083,0.012736505011711974,247.44669101679352,0.0046858977119977885,214.74950162433953,0.006010318155877548,198.05841515930092,0.012736505011711974,279.28431806554994,0.00728538504903542
548,29,29,2.511006031416086,2.392844833916358,0.017706173469607955,217.9186862841734,0.017706173469607955,219.68415122914274,0.016261664940059983,205.2760300636037,0.004668089395837738,224.0011204137637,0.008867645714414563
549,29,29,2.5178681109755034,2.5335524500737496,0.014242888129593012,242.23140299175526,0.012092582266394647,210.1106578193762,0.0033173720094713532,208.56597597729785,0.006605635259626652,258.74404043918383,0.014242888129593012
550,29,29,2.5914709925686017,2.826999682572562,0.011977808876727836,249.4539064568673,0.010445794561981692,235.8576041518524,0.005155688977779904,222.67221631631904,0.005249023666081598,245.0501040937869,0.011977808876727836
551,29,29,2.5602102202323826,2.6675715604087937,0.01788781880797574,237.39175629785157,0.008972491495439328,223.80375791667475,0.01788781880797574,234.25193272241836,0.009864168640501991,247.61143018047562,0.0035697660558891287
552,29,29,2.513862784937466,2.372254359434197,0.01609543164263394,253.0811598501345,0.01028778148550008,220.3717343593546,0.008978927447397256,194.65952167623288,0.01609543164263394,237.76672744891485,0.01140525699451711
553,29,29,2.503330601771726,2.3302677454482343,0.013507861821927092,235.51414549167447,0.007274002444862648,221.73228711546153,0.0036567194277107307,200.26381672081516,0.01183004987870867,216.8336607452222,0.013507861821927092
554,29,29,2.502635502416635,2.5875772471574914,0.010915600944291226,246.42142678944472,0.010915600944291226,221.85751518879758,0.00972007798520863,201.10439859888137,0.005510616323939788,217.63676721089118,0.009020878318463543
555,29,29,2.5722129694016687,2.7400566514347653,0.009186086842525865,252.29340610673495,0.007342148325817477,231.96215056016763,0.004464294618196751,219.81641260424212,0.006191471112129476,263.83415999119535,0.009186086842525865
556,29,29,2.506389442442531,2.260667706816503,0.010105961046668999,239.25574202075393,0.008899152187631432,218.55358974708537,0.004010070972955915,198.47899915450952,0.010105961046668999,211.67596761813948,0.007631199005918299
557,29,29,2.421053656117475,2.173735634768214,0.020239405310583658,218.86868071842946,0.006035991999019719,201.17790622213207,0.011619140587277199,188.03458288910738,0.006214950707873035,198.52001072128454,0.020239405310583658
558,29,29,2.493881310307567,2.3784211829935207,0.014379680766356318,234.50497776182604,0.014379680766356318,214.5922258196275,0.006526958292258578,210.95648495971886,0.009908647842259699,241.29344765730238,0.008129405883111507
559,29,29,2.5332448495476028,2.7868839599524375,0.010121483970451317,260.0395622914731,0.009575909254818438,222.407413894659,0.007815230415203489,210.3565672530205,0.010121483970451317,236.32066018709477,0.005487159223450888
560,29,29,2.4763865914143355,2.348805901462971,0.02067294603868597,249.78057768120365,0.013348813431276807,217.4894970861938,0.011389412471199067,209.87171497415477,0.0041017505461661274,225.6226770689092,0.02067294603868597
561,29,29,2.57226056755172,2.718052095906375,0.010388953465476636,269.3185837150734,0.006110855981322716,217.7706166358811,0.004494974789042427,208.19661416010862,0.010388953465476636,226.19594042216292,0.005151671138877378
562,29,29,2.5584300267544595,2.7549264601831487,0.010633525358213769,251.27517376241042,0.010633525358213769,211.2566786855262,0.0052474814694351,227.63476497981185,0.004827078635387949,249.79504505110864,0.008688078836321889
563,29,29,2.468910934704609,2.2711128135228504,0.006163523059197762,220.18609546256118,0.004674191655365312,209.37252267739626,0.005777724082674046,188.71589617172947,0.006163523059197762,237.2374009844999,0.0050385145051694
564,29,29,2.548294594394946,2.5329049071176644,0.019278001010671786,264.95005074602057,0.010175153015387017,226.34179406637148,0.018518781256308015,192.38615648339882,0.019278001010671786,236.13906708652684,0.01163621179754648
565,29,29,2.4688539096475957,2.502582711154283,0.01921583247257308,232.79656159943363,0.009400539054013224,210.69752614012384,0.01921583247257308,198.24490945931365,0.007169301135733219,232.81742402815783,0.009571405271345701
566,29,29,2.526669958075715,2.6252841212233458,0.01415554359810206,247.99651645020637,0.006747871240555314,213.582720759501,0.012228495027503394,182.18535883027087,0.01415554359810206,237.31674545228665,0.0050571363751886755
567,29,29,2.6049214005769663,2.803015484190206,0.01546757048467129,273.3797320352712,0.009720963457649168,228.76001769331262,0.00756905167919808,215.98382404835982,0.010121801571641886,253.10024877288274,0.01546757048467129
568,29,29,2.537542118865705,2.7065333718530336,0.008716101710404822,244.98981165439852,0.007292333835108633,232.42428894784868,0.008716101710404822,192.28798763713814,0.00729875156497517,273.03747934189795,0.006247679529800321
569,29,29,2.560166478337849,2.426320934525926,0.008700295294588656,229.15356455889716,0.007165152092477145,212.6420746432808,0.003953176426499949,215.4041856458997,0.00845325206558345,249.925106274245,0.008700295294588656
570,29,29,2.5125656506570015,2.6135559565056883,0.009198532027953177,248.4136124962116,0.007165079845289968,218.70515038528256,0.009198532027953177,212.55820156899247,0.0032176845164353374,253.74000301925648,0.005595698954371953
571,29,29,2.5761802026095895,2.856950871923764,0.013834623230371546,253.045405313667,0.01030069549683893,217.57950565565113,0.007719279064096418,224.66698688429196,0.013834623230371546,237.58455377228,0.007984457764540931
572,29,29,2.5346379234232916,2.5718191124304832,0.010069294912252502,246.10682607991825,0.007876887450503689,211.3472591173074,0.010069294912252502,217.181314913711,0.006446038115820896,259.8187793224079,0.009682946866938713
573,29,29,2.5665392206433344,2.6612444899336705,0.009247822655535975,253.53182014310545,0.00546309065131334,209.10443415237552,0.005033482706852888,231.31612121972438,0.009247822655535975,261.6613527191065,0.006131300701167519
574,29,29,2.481850428442452,2.4504517400688814,0.015259091580996975,240.37331687118663,0.007369463172102075,219.82267935803904,0.006384412125880368,219.63067961783253,0.015259091580996975,225.8184047745645,0.013875564514842065
575,29,29,2.5792076532543513,2.651654420967039,0.014415795931067232,227.32835059579972,0.014415795931067232,232.5427827241098,0.011090156885600277,223.93461634611538,0.005447775328970006,274.0898792020084,0.006340176564306965
576,29,29,2.558209432572128,2.536559478944566,0.01380214051384071,253.5837195120504,0.005749596648536248,219.38330598359792,0.004483554544279067,191.8001409988016,0.010551113385143307,241.9279241802354,0.01380214051384071
577,29,29,2.491221654844514,2.3964918523624856,0.02163161960332305,236.61664518309195,0.006525107331459057,217.63115768942816,0.013527723359105848,199.59776358090474,0.007936126638899643,225.12466973281207,0.02163161960332305
578,29,29,2.5964825244244785,2.488864223948458,0.014553407237553495,249.4771451873395,0.014553407237553495,214.48795605477528,0.007901326280284837,214.49068327437536,0.004336599695851984,265.8292553051861,0.011620768802320769
579,29,29,2.4843614752510534,2.200987874792674,0.020693453361223968,245.10798416884853,0.020693453361223968,216.36815226682307,0.01528141227755897,206.4587977065552,0.009955049391830006,218.78680407084087,0.018370952768004156
580,29,29,2.4975838063858546,2.3852449650144028,0.01131576320946015,220.70814462863325,0.01131576320946015,214.7593146982416,0.0063974412882154,207.0985727274686,0.0044209924612246265,248.5560877580385,0.008645824529049162
581,29,29,2.5083810882820194,2.5209657143359685,0.0113309460221237,237.65926635662703,0.009954259981481695,209.2563018138491,0.006037712346333546,213.85046614934072,0.0113309460221237,219.76699874056737,0.008867413893134113
582,29,29,2.557531422802465,2.5020289424052544,0.009002177104171172,248.08520906316255,0.0040725149784364145,218.5265173237297,0.009002177104171172,201.03409985324328,0.006773516154007675,242.62488921990712,0.003727789327205744
583,29,29,2.5000816268532597,2.339256600097291,0.01712277523887812,221.91008266366396,0.007168449191301718,219.41108849491908,0.016133912086997937,205.95129684757057,0.01712277523887812,228.64669704527626,0.006319150137083007
584,29,29,2.4934774143923892,2.368300424272521,0.008329698575106237,227.96842982704638,0.007343915621952024,210.05288772436091,0.0068174218765033046,203.65269150902768,0.004973074711054293,252.1069822174923,0.008329698575106237
585,29,29,2.4941013651796515,2.408077239942126,0.00656747983175876,231.914882801362,0.00400722289964095,228.17875955346773,0.003975061681983791,208.74726150803693,0.005403918996671253,237.8230836077091,0.00656747983175876
586,29,29,2.578966410396386,2.9092318291933172,0.012574435782991555,243.24462037927492,0.007170007951914026,227.8594414750452,0.004651224263014536,237.52528838314294,0.012574435782991555,263.6510293809003,0.007267894010147935
587,29,29,2.5318711551838384,2.4995111061335824,0.011988069037809745,234.1847979972542,0.009330227745480202,207.99085117289061,0.006827766903723997,197.96362264128996,0.011988069037809745,220.95646191665287,0.008538227885172223
588,29,29,2.5019593059666585,2.2807192260476112,0.00932958933278144,245.35968791584637,0.00603358668475007,209.12860467404278,0.004649287893817744,196.53528357622383,0.008625471442491262,220.83110506759544,0.00932958933278144
589,29,29,2.584523412216755,2.8043499907680487,0.009849947442556739,260.9751246706002,0.00833646058560955,219.52382955486775,0.005746517185969524,219.2867911871774,0.005411621722065996,233.13551101480624,0.009849947442556739
590,29,29,2.5001006174170985,2.4483003147497477,0.010780387610282605,231.47141645836805,0.0072772683679688255,219.03627102836145,0.009772673459424563,215.6799164430607,0.00728439885455523,228.15233822893182,0.010780387610282605
591,29,29,2.547158388586208,2.5892989844223955,0.009407878723876495,249.3981036989525,0.007250176490207871,222.1226682925877,0.0067020290220565215,223.44926721694617,0.004256850220392239,227.14653286971821,0.009407878723876495
592,29,29,2.5093906023557437,2.6789525287667515,0.01058844245556606,245.6057389893425,0.01058844245556606,226.66737585675057,0.006378621123274475,220.27103056815972,0.0073311175919393845,237.2799204986512,0.0059648823032874
593,29,29,2.4964911102526433,2.456867861030565,0.02007571374281647,240.92465320035652,0.008144686192339767,220.27293666360512,0.017083720955956005,189.42348333243856,0.010843703347379219,228.09255471618798,0.02007571374281647
594,29,29,2.5085783984932712,2.6222484096727916,0.013719380782884372,246.4662596500369,0.013719380782884372,203.77654754505951,0.009302861241125449,188.79010033003917,0.01355523923429508,253.10425745286292,0.004007793588991643
595,29,29,2.507426854682783,2.3955558676708915,0.009181736347164016,241.93009199976711,0.0082334267119753,210.84457478065644,0.005350402523012443,194.63514004647683,0.009181736347164016,251.6712117567522,0.004371317828247734
596,29,29,2.5661996748386904,2.69266256366266,0.02485457998366769,270.6216351091318,0.004491125079506331,212.8284521494086,0.016863549892200735,225.5039606169854,0.004226395441450148,233.5087378030943,0.02485457998366769
597,29,29,2.5472470760926975,2.8192300808780866,0.014152953826127801,257.0014427560041,0.003994135007084454,218.09965975084478,0.014152953826127801,231.585038756895,0.006684592576980175,246.16808362469482,0.011536277554168028
598,29,29,2.5244624320299582,2.3877698451386684,0.01892099970340777,250.8160401774846,0.01892099970340777,210.50185127299702,0.0035623566838742793,207.14186463274325,0.008361933495607876,225.21240099622142,0.015928292089594953
599,29,29,2.5350788266714868,2.7438569786979126,0.010821699017309672,249.6336461963305,0.005031996614577469,229.9402561204559,0.004094541849881395,206.06024464918207,0.009682751069930107,226.76879312421562,0.010821699017309672
600,29,29,2.4814593200881605,2.3033851981199427,0.009917024043415212,235.39813742568057,0.008226145620867209,229.37803771890978,0.0038398165626859493,209.57353070219074,0.009917024043415212,225.06940732449306,0.005649719198516867
601,29,29,2.506877340299691,2.4531462260713917,0.0128464573189907,238.192717587971,0.0128464573189907,210.8658885552733,0.009608883492710163,213.96805996983116,0.005902552713922815,223.06316734171116,0.00766804012857536
602,29,29,2.5488783118063223,2.3738613524005445,0.008083418322704039,243.7755358328753,0.002858327451951692,216.3575304402189,0.006883220112401389,216.1111179276996,0.007406486883711927,250.76795438569445,0.008083418322704039
603,29,29,2.53964006603018,2.6454264234038076,0.009720176409429931,242.7169313217907,0.0057402414933314105,207.42074335871192,0.009720176409429931,223.58568388591655,0.006811568876714191,250.2558941907786,0.007888057606141446
604,29,29,2.586626960957773,2.840357163125864,0.01279207386399317,258.8600791282868,0.00729633330315449,225.84910594216723,0.01279207386399317,224.54114899697186,0.008530439087612751,228.76207063966473,0.005619076338851947
605,29,29,2.549191746652075,2.557829288598845,0.019014291226968072,254.15008039282867,0.004860319681519898,219.69274658243515,0.019014291226968072,209.82903341214964,0.014878408515750008,251.57752024693465,0.011506758969593023
606,29,29,2.52873109069061,2.8035521367721823,0.012045083897504694,244.59623581361993,0.006436425554171732,216.72712255615278,0.012045083897504694,224.55738763042777,0.005963676630004411,228.89318745994836,0.00903371449224133
607,29,29,2.511647756302933,2.530302032328795,0.010388413762273396,236.92852829436285,0.007054197530873885,223.83307437835964,0.004950393232649786,211.89621793554363,0.00547647735964174,248.1894097020803,0.010388413762273396
608,29,29,2.553143194402108,2.5375999419253525,0.01993101321022539,224.55101529849026,0.010706077438140893,212.95813566850833,0.011360433656303348,214.00738424004038,0.01993101321022539,246.31683356496075,0.009725767789586115
609,29,29,2.5393208490138757,2.375240309920361,0.008370059249159345,221.4536769183829,0.0071291573967482424,206.59218374880706,0.00550121555464772,199.1182434626911,0.006110976539080659,249.67568948857178,0.008370059249159345
610,29,29,2.4775177608266716,2.3346538443907643,0.00940638308971109,226.4380502501348,0.00799387201527857,205.10909844026006,0.008892894962086784,196.47282644086943,0.009159514511248967,227.70217053937063,0.00940638308971109
611,29,29,2.4527702572093775,2.1123297942997126,0.008682547709628341,208.67227314483677,0.0028657993943565635,193.41433790301681,0.008682547709628341,191.04978278849362,0.0074801121858835695,221.5726606299003,0.005699471235908193
612,29,29,2.4949824618681085,2.4621968425667617,0.01782172769130491,246.51331519201125,0.003333142454572946,230.35454742491132,0.009008873829496333,202.58331953533815,0.009473524717721837,244.58706307019338,0.01782172769130491
613,29,29,2.5530911391843545,2.7796924178140063,0.014613222941052162,251.64357498868878,0.014613222941052162,222.22982602662813,0.0037621621006548034,206.28109385358718,0.007556109959565349,244.59573229071538,0.011545952067612775
614,29,29,2.5486669535242203,2.590103715926931,0.017191379461699463,237.12883471835147,0.01640883134512816,219.05049790602504,0.008335374104216475,212.62791955443487,0.016566660444029324,240.13252783981656,0.017191379461699463
615,29,29,2.563173357573471,2.7067234173413235,0.014142068323074186,268.21518334566036,0.00478618628191585,218.24772744254483,0.014142068323074186,236.4249028293407,0.01210321055721797,234.0502835639622,0.008378286661076428
616,29,29,2.4771547606526916,2.4555041469636456,0.01694167171529093,237.8740467447437,0.0111553533509694,216.82365501460714,0.01694167171529093,172.82760719507345,0.010443480625616286,237.6023030266614,0.010200361422832926
617,29,29,2.4578416262882765,2.4665348048309435,0.015465821645628763,224.62316256896585,0.004393251903536899,216.57713375843068,0.010155925364033869,203.18079193227157,0.015465821645628763,218.63928231334245,0.004290143861483853
618,29,29,2.517530245066746,2.4124084326649062,0.017344443890961125,232.88252659386131,0.005416127004627069,211.89739941695748,0.004206898283445837,210.60719598216437,0.017344443890961125,262.4167788313781,0.010176156317189045
619,29,29,2.540646822421583,2.980218728429396,0.014481842631769992,235.5377368543781,0.012861641302161553,234.91970697227597,0.007980833288851241,227.86628504432275,0.009387472029119603,227.1182141932326,0.014481842631769992
620,29,29,2.493171476660112,2.248898976161626,0.019358253562316352,236.43510337433423,0.002786138006720826,197.26815463970973,0.012071245181559498,178.77133474150034,0.009010686929346645,253.97835918549563,0.019358253562316352
621,29,29,2.4636144979869865,2.2609871196472366,0.016024464020730655,235.46528763696867,0.013926078808733977,206.0218341915147,0.007908002475639164,186.87024853918572,0.016024464020730655,236.42662543806503,0.0073383043579742235
622,29,29,2.5489833334795486,2.711494257074909,0.010346467406893933,257.6626263988297,0.0036965170661180657,211.75086814594098,0.010346467406893933,226.25641143550826,0.008130955817291952,239.95956939243445,0.0076137719005156534
623,29,29,2.4782925721248557,2.4143487683128693,0.01220912320776113,231.5918211588657,0.009393464841751908,201.26674714477025,0.01220912320776113,184.8080914922132,0.006920505357278228,221.7641726317427,0.0031848282814165296
624,29,29,2.5674392924938108,2.595157116191588,0.016097198371179844,255.84817544527428,0.006239823847141723,211.34771692732616,0.013303698270318964,214.57505510886344,0.016097198371179844,263.92507547621835,0.011027669328072864
625,29,29,2.552117204721623,2.7106486344614553,0.01119450598549343,234.72910329364572,0.008305445702069592,220.02870853147465,0.0044774112421004375,203.45169710979397,0.00534572191949001,235.66275833172537,0.01119450598549343
626,29,29,2.4828941523673214,2.1425100935459005,0.01595466615736435,215.41183773463572,0.011612991780309667,189.76740626163976,0.005503998417314859,200.01409529284052,0.01595466615736435,206.23968647247685,0.009544641286098943
627,29,29,2.552114805033245,2.5119970751373617,0.0073929160272416805,240.147961265055,0.007205414955032574,208.89381580164584,0.0073929160272416805,223.84850829996344,0.006652142483008161,241.2562472029931,0.006665214380702222
628,29,29,2.5465562693424286,2.51201797427458,0.01231505196754279,225.03524423483626,0.0063173513097202205,211.8189496232779,0.005795273033803228,228.97693778330424,0.011462973926796294,263.10958638179375,0.01231505196754279
629,29,29,2.4270604878975797,2.2511416830758915,0.010646941373836594,228.42674558580043,0.010646941373836594,204.14855615747427,0.01028385091991224,197.83274736929374,0.006633862626393983,222.7774191596717,0.007156953468728633
630,29,29,2.4285685314814422,2.41595373059326,0.012263444630217002,211.55817639373686,0.009784605500361199,207.25394572282977,0.0077226976570272665,206.5504355025718,0.005094191057106123,212.8432293162952,0.012263444630217002
631,29,29,2.537008834541823,2.66136815706724,0.01537866140804467,245.07920550009317,0.012084804074587008,213.8660830316484,0.008860677201176559,223.86081594652848,0.008638116024674236,241.6337541380778,0.01537866140804467
632,29,29,2.531532094130649,2.649854109511253,0.014227052302745569,242.72370903135064,0.008244093107881545,231.33385600371957,0.014227052302745569,213.71680636882175,0.010418319231354,225.26889204247223,0.006845008068072533
633,29,29,2.5933592300107713,2.8761792470188414,0.011129872234703353,265.16864836881325,0.0049976906539032084,227.59239711832814,0.010958153232195955,227.05531319497086,0.009296545917111265,255.3813129178153,0.011129872234703353
634,29,29,2.432830616064326,2.3325347607782256,0.017557460203883324,233.2188580533417,0.013070664361216289,197.79130960730055,0.01517418953795191,187.84736806200593,0.017557460203883324,203.23081081607452,0.015744559542570147
635,29,29,2.4789299409112475,2.2784439337403812,0.011987455723059037,228.46208133098943,0.006779562710992781,215.3840801798478,0.005250700228901062,190.2341910108815,0.011987455723059037,246.09881557203948,0.005118099822251837
636,29,29,2.521837711107474,2.246068859872437,0.015327788992766878,228.25794455325234,0.006773267680987294,217.59046201586213,0.004215652814168899,183.56612164299358,0.015327788992766878,228.36775704540713,0.012493417873151835
637,29,29,2.5038532392455046,2.417722904924696,0.010415903301901952,235.36918051594887,0.010415903301901952,205.5970166659371,0.00521853426411123,207.46253574865273,0.00551331211362871,242.30630379396933,0.009862661041814602
638,29,29,2.5326671315456926,2.5957707980967273,0.010034133726617434,232.18405972336373,0.005304169696643601,224.57406243623538,0.005060868271154262,229.0705339089679,0.007107819624138978,262.6832845306573,0.010034133726617434
639,29,29,2.563734128396364,2.637968809617971,0.015588738891500697,230.6813228034222,0.015588738891500697,254.54783814127455,0.014874118629445876,210.7101924545775,0.0067474823803647666,270.609818066151,0.007769094714360603
640,29,29,2.5131068526254774,2.2938236005327908,0.011910567600589839,254.38121603896644,0.0056620118959888055,226.2082460558802,0.010508860964222544,199.948773070805,0.011910567600589839,236.59039054834497,0.006676459776954663
641,29,29,2.49056564160707,2.356804981425238,0.015646193366203764,235.7285195060267,0.015646193366203764,216.16095485156094,0.010371438557502555,180.62338461561023,0.012524211652565898,209.69392170201064,0.007688405161046297
642,29,29,2.5086129471246643,2.40449649646488,0.011034829607530772,237.36972595581443,0.011034829607530772,219.80276072038012,0.010429717157601659,212.17145848519692,0.004797504871180913,255.57209410392625,0.010593773169712606
643,29,29,2.4731117294120217,2.345321759826948,0.012136556452476521,238.2208318249758,0.007712527761464583,185.4504477804008,0.01135950588828405,195.71105010312257,0.006734820078297399,236.11589599016276,0.012136556452476521
644,29,29,2.499219729190431,2.480030410194455,0.011635259181472624,246.50170398319898,0.011512074158620045,208.74884599770104,0.007204674831151725,207.61001886027913,0.011635259181472624,240.74843302059213,0.004492574128472815
645,29,29,2.6114698070733144,2.6289642484092,0.017878893597470524,267.9136225729619,0.0049380164015825345,241.7340053655894,0.017878893597470524,201.8197834806702,0.008769703009747554,240.66611388359735,0.01041533055017374
646,29,29,2.574694818680524,2.6731500486130955,0.009871870647259584,236.57853111827353,0.009081540920054976,223.1782005447674,0.0036966637350415443,203.66082147912192,0.0090018077352505,261.889914135498,0.009871870647259584
647,29,29,2.478052223558642,2.503419070855415,0.010705746606100908,254.9758161565807,0.009059034326097115,204.74455353421376,0.010705746606100908,203.86785330313535,0.004354292205087651,229.30210859742442,0.005922670779168859
648,29,29,2.5635897010063724,2.636145039942038,0.009728609030849156,268.7125844568443,0.009707313550575802,201.78789987428192,0.009728609030849156,211.38407449558912,0.006013947813614529,246.06822523847381,0.006592140581357597
649,29,29,2.581232797444691,2.6508482209866724,0.017451998572856953,254.48603097392154,0.008866730224954988,208.52065971374083,0.017451998572856953,214.73617776903336,0.008362377825549272,246.46060877916236,0.007878855254486783
650,29,29,2.5752184244861143,2.6544867914482686,0.008162247872829431,251.0358998503816,0.008162247872829431,220.4351684910187,0.006149328871140669,211.06712793412487,0.006719716734310377,260.37547900583496,0.0037662709800506122
651,29,29,2.522684019533039,2.3529668436593765,0.020421046950180155,241.92705630363548,0.006333450259441209,208.09117732225286,0.013324676275717096,211.46497531143572,0.020421046950180155,215.91912801276118,0.011510893186615578
652,29,29,2.451975231596175,2.326899122776859,0.004733868704264399,214.66028954097803,0.002318833116214225,209.01025608202102,0.004733868704264399,198.4381889099228,0.003630371233412366,224.3467453031732,0.00433665703029984
653,29,29,2.565019388588966,2.778382458089153,0.0077143480620912586,252.3567396425441,0.0077143480620912586,238.1997910692442,0.005338599645113962,215.13237350707814,0.005022906397605498,244.84688694633272,0.0058820560670694855
654,29,29,2.541115359209793,2.571171080128827,0.011930831616144999,256.98559171807113,0.009751224970096617,227.46464734802038,0.0054271141321974095,215.84537590488196,0.011930831616144999,220.29197515155397,0.011187218195157722
655,29,29,2.5328509002083486,2.7437480047056235,0.017728808725193446,238.8998845868697,0.0057301694810486525,209.3222342317813,0.007331364033672183,228.7398085716504,0.017728808725193446,234.26054611870083,0.013680083587598757
656,29,29,2.5185673233604455,2.5699009057572937,0.017881283115679936,238.52820651509197,0.005675065255538181,224.47360536033878,0.014557594615272007,209.92811355185154,0.008469570643656277,227.56679611907532,0.017881283115679936
657,29,29,2.4905283537677896,2.394369075145842,0.01737044195804338,231.71081425718958,0.009507981505201324,218.46429435269752,0.01737044195804338,199.75287920987023,0.00938027359406357,226.6825679108084,0.0041619762637779
