replicate,maximum_synthetic_ks,synthetic_ks_ts_512,synthetic_ks_ts_1024,synthetic_ks_ts_4096,synthetic_ks_ts_8192
601,0.008430466550250926,0.007874111421794727,0.005544152331784347,0.006159282142156386,0.008430466550250926
602,0.010252769538159456,0.010252769538159456,0.0072861038814012735,0.0035183233733804553,0.0052531714880240665
603,0.008560212365387732,0.008560212365387732,0.008058706564269102,0.004733215465209439,0.005907102837059641
604,0.0064130650644255716,0.003229128814739912,0.005185893190489899,0.0037202576506969454,0.0064130650644255716
605,0.0087678058781952,0.004410449988008436,0.006264353556372004,0.005354880430145759,0.0087678058781952
606,0.009247027768590876,0.008163341449158146,0.009247027768590876,0.0047733317157069854,0.005269225233529351
607,0.005295067388953689,0.005117500553937199,0.0033062983513123395,0.0037597362440315862,0.005295067388953689
608,0.005991736999214736,0.003630320931520381,0.004564197085361377,0.004772385334105622,0.005991736999214736
609,0.007883167937981383,0.007883167937981383,0.0064610752486885525,0.005367366511563054,0.007112019535617797
610,0.00808009562986789,0.00808009562986789,0.007554310181995261,0.0040675543945375425,0.006053483761383316
611,0.006765426469400981,0.005941659621858497,0.004713917641548465,0.006765426469400981,0.003728460275954193
612,0.010772542753258701,0.004693217335020372,0.003842433037905657,0.005425885776297434,0.010772542753258701
613,0.008780514041631216,0.008780514041631216,0.00527678971800058,0.0038479114943097414,0.004838692712924919
614,0.007437516621728868,0.006829117180859157,0.007437516621728868,0.003331780331062628,0.004081097571942527
615,0.007505827425963063,0.007505827425963063,0.003918317056381904,0.004766444959114408,0.004711703177626647
616,0.00983668182479508,0.004898617806054495,0.00983668182479508,0.005575332847745473,0.004887289737988465
617,0.00905264504560993,0.00349021115822723,0.00905264504560993,0.004188088669631385,0.006232454579646718
618,0.009209898130024485,0.0035978053284689837,0.009209898130024485,0.0055839099884124055,0.003913102064026397
619,0.0068387283855479986,0.004187077143714135,0.0067316228663953925,0.0068387283855479986,0.004892176733631903
620,0.005618377075648384,0.005618377075648384,0.005397502700179135,0.0037333393947156512,0.005124284305776439
621,0.007375110597964696,0.003004975706186297,0.007375110597964696,0.0061690923119126495,0.004710955128337024
622,0.007925525125950517,0.004675978378589185,0.007925525125950517,0.004654792685760495,0.004784240290423347
623,0.008269745710001053,0.00397805394723727,0.0053419449098350835,0.006468766202765486,0.008269745710001053
624,0.00854099160407673,0.006941509901266851,0.00854099160407673,0.004262122125660239,0.005821278529123897
625,0.005814634456364348,0.004590713761788767,0.005454006250582344,0.0034186395998024866,0.005814634456364348
626,0.012341885730109192,0.009445056970181942,0.006146892015521543,0.0061193402515590245,0.012341885730109192
627,0.007015145756858021,0.007015145756858021,0.00528454064695516,0.006011383536872583,0.0050222109108256086
628,0.007236834794837721,0.0041652906386876465,0.007236834794837721,0.007145473578772155,0.007202144873377558
629,0.005874867992277322,0.00531470368685949,0.005181894069415355,0.0044349295437211,0.005874867992277322
630,0.008800604913010712,0.005698903065565641,0.0037542282394853466,0.008800604913010712,0.0048470420189531405
631,0.007354921227691158,0.006676249718430505,0.007354921227691158,0.004505211075491455,0.005142467467576739
632,0.008367841236177176,0.004515890123769184,0.008367841236177176,0.003287448927963621,0.0051757287433339405
633,0.008304803721652654,0.005480088220704116,0.005637082201643218,0.008304803721652654,0.0032258131736968565
634,0.007264965693177139,0.007264965693177139,0.006266200428365454,0.006070401445037676,0.004080233010080703
635,0.007854385544267095,0.0057616809795755786,0.007854385544267095,0.005036660961111994,0.0047144364425016905
636,0.009252500974049893,0.0039449815074973915,0.0055760396924133815,0.004687093750186722,0.009252500974049893
637,0.007954277181075886,0.006649220293940661,0.007954277181075886,0.005221741235751143,0.003359378609877617
638,0.007912823691959892,0.004315413749770347,0.005546070441929507,0.007912823691959892,0.003867185204886825
639,0.008169995918005685,0.006428472781286443,0.00799503672726154,0.00504763513973297,0.008169995918005685
640,0.006003668068336299,0.003944729526777602,0.006003668068336299,0.0036695320917989327,0.0053259592344816475
641,0.006221972353856298,0.006221972353856298,0.003999452310645801,0.005098057373693454,0.003560609580452123
642,0.008357932545892233,0.0034883115875146142,0.008357932545892233,0.004944961201883646,0.006411724656879891
643,0.008562640729085413,0.00624346135072118,0.008562640729085413,0.0057646782554819365,0.007565098518623636
644,0.007555832456547007,0.007555832456547007,0.006247528978468253,0.005151020352858859,0.0053194412853987405
645,0.009493586615586969,0.0075650371861623045,0.009493586615586969,0.007241288382759947,0.005018113760296372
646,0.00738731862762515,0.005448183355139746,0.005926252559699474,0.00738731862762515,0.004798929918650552
647,0.007394284695037667,0.004420888093988107,0.007394284695037667,0.004634556664204759,0.005425625566949477
648,0.013356660937569265,0.008430673983008119,0.0066774642047721655,0.013356660937569265,0.008676850290168403
649,0.007275733855926392,0.0034312181620395066,0.005231163877544354,0.006146276007070295,0.007275733855926392
650,0.0077507593233653305,0.00482563051676449,0.006105736183595278,0.0077507593233653305,0.005125479746132311
651,0.008344597593962999,0.008344597593962999,0.006044122926881945,0.005462786847465817,0.00625955317686655
652,0.007392158720862518,0.0063148246200304126,0.004887964363784358,0.007392158720862518,0.004768217073289449
653,0.010029235324002461,0.006427518188785508,0.005656325242687665,0.010029235324002461,0.007757645718867001
654,0.00882236823440441,0.005613708047275345,0.004280211479568918,0.00882236823440441,0.007113215467983214
655,0.007989550293090453,0.005696483053072909,0.007989550293090453,0.006430004224644542,0.006000011088208024
656,0.006730700751712587,0.00569971041731554,0.0043729284434502885,0.006050422219892604,0.006730700751712587
657,0.006781246505812466,0.005734155057490753,0.005068126466115208,0.006781246505812466,0.004928135769984965
658,0.007994842181531736,0.007994842181531736,0.0029135555813999403,0.006201827798408749,0.005817912616647103
659,0.007487955248253242,0.007487955248253242,0.0072812495591041415,0.003625993369642533,0.0049681338450091594
660,0.00680566400802507,0.005588206139786556,0.00680566400802507,0.006755155621156805,0.00670069530774553
661,0.010877994287256054,0.010877994287256054,0.00968380564032878,0.0054441635878240136,0.004255184279719271
662,0.011018060001818208,0.011018060001818208,0.0067925614238651955,0.007094250324812423,0.004912059921822698
663,0.006140385371422585,0.006140385371422585,0.00445157297722476,0.005107331863437814,0.004453758566009158
664,0.009051265839754796,0.009051265839754796,0.004122425371682836,0.005358286962026115,0.008904124572436833
665,0.006908904387093351,0.006307491590835379,0.006004965567966369,0.004384572579624102,0.006908904387093351
666,0.008705413295681752,0.0050381448986355215,0.00555639188136306,0.006183567501060527,0.008705413295681752
